Date,Team,HomeTeam,AwayTeam,PDO,SCF,SCA,SCF%,GF,GA,GF%,HDCF,HDCA,HDCF%
2013-11-02,New Jersey Devils,Devils,Flyers,0.939,6.43,10.88,37.16,0.0,1.06,0.00,0.0,3.3,0.0
2013-11-02,New York Rangers,Rangers,Hurricanes,1.138,26.63,20.77,56.18,3.91,0.0,100.00,16.05,9.01,64.06
2013-11-02,Vancouver Canucks,Canucks,Maple Leafs,1.089,25.51,15.63,62.01,2.97,0.0,100.00,10.0,6.87,59.27
2013-11-02,Washington Capitals,Capitals,Panthers,1.05,17.71,19.34,47.81,1.89,1.01,65.11,3.86,6.14,38.62
2013-11-02,Columbus Blue Jackets,Blue Jackets,Penguins,0.881,11.82,12.75,48.11,0.0,2.13,0.00,3.54,3.25,52.17
2013-11-02,Los Angeles Kings,Kings,Predators,0.935,20.68,9.79,67.87,1.9,2.13,47.15,5.31,3.25,62.04
2013-11-02,Edmonton Oilers,Oilers,Red Wings,0.836,11.09,22.83,32.71,0.0,4.26,0.00,2.56,11.58,18.11
2013-11-03,Minnesota Wild,Wild,Devils,1.135,13.93,14.61,48.8,1.93,0.0,100.00,5.8,6.05,48.91
2013-11-03,Chicago Blackhawks,Blackhawks,Flames,0.957,27.54,22.02,55.56,0.94,2.07,31.33,6.49,8.51,43.27
2013-11-03,Ottawa Senators,Senators,Stars,0.945,18.1,18.32,49.7,0.95,3.19,22.97,6.23,5.44,53.38
2013-11-04,New York Rangers,Rangers,Ducks,0.939,28.26,28.74,49.58,0.95,2.13,30.84,14.03,14.44,49.29
2013-11-04,Winnipeg Jets,Jets,Red Wings,1.047,21.44,12.54,63.1,3.8,1.01,78.98,11.49,3.3,77.69
2013-11-05,Montreal Canadiens,Canadiens,Blues,1.019,17.84,15.74,53.12,1.87,2.07,47.45,4.53,10.57,30.0
2013-11-05,Arizona Coyotes,Coyotes,Canucks,1.035,14.99,9.45,61.35,1.87,1.01,64.87,6.55,4.2,60.95
2013-11-05,Minnesota Wild,Wild,Flames,1.128,15.4,10.22,60.12,2.9,1.06,73.28,2.81,6.14,31.43
2013-11-05,Carolina Hurricanes,Hurricanes,Flyers,1.0,17.01,24.11,41.37,0.0,0.0,0,4.67,6.39,42.24
2013-11-05,Washington Capitals,Capitals,Islanders,0.968,22.09,22.1,49.99,1.91,2.07,48.05,7.75,7.1,52.18
2013-11-05,Florida Panthers,Panthers,Oilers,0.999,11.7,20.95,35.83,1.89,2.13,47.05,3.54,6.66,34.71
2013-11-05,San Jose Sharks,Sharks,Sabres,1.011,19.42,20.18,49.03,3.74,3.12,54.50,9.79,6.48,60.15
2013-11-05,Columbus Blue Jackets,Blue Jackets,Senators,0.834,16.98,13.19,56.29,0.0,3.21,0.00,8.9,5.51,61.77
2013-11-05,Boston Bruins,Bruins,Stars,1.045,24.62,19.87,55.35,1.87,1.06,63.87,8.36,3.2,72.35
2013-11-06,Anaheim Ducks,Ducks,Coyotes,1.005,18.27,16.57,52.43,0.92,1.06,46.65,4.67,9.5,32.97
2013-11-06,Chicago Blackhawks,Blackhawks,Jets,1.098,25.21,16.74,60.09,3.91,1.0,79.58,12.87,8.09,61.42
2013-11-06,New York Rangers,Rangers,Penguins,1.215,19.36,13.59,58.76,4.9,0.0,100.00,11.03,9.88,52.73
2013-11-06,Colorado Avalanche,Avalanche,Predators,1.032,25.38,26.88,48.57,3.72,3.17,54.01,11.62,8.69,57.21
2013-11-07,Ottawa Senators,Senators,Canadiens,1.19,12.9,13.04,49.73,2.86,0.0,100.00,1.95,4.03,32.56
2013-11-07,San Jose Sharks,Sharks,Canucks,0.982,12.37,16.49,42.88,1.87,4.2,30.77,2.62,11.01,19.23
2013-11-07,Philadelphia Flyers,Flyers,Devils,0.903,8.01,13.22,37.72,0.0,2.13,0.00,2.65,7.74,25.49
2013-11-07,St Louis Blues,Blues,Flames,0.918,20.73,14.22,59.31,1.97,2.02,49.45,10.11,3.9,72.16
2013-11-07,Carolina Hurricanes,Hurricanes,Islanders,1.04,18.93,24.26,43.83,0.94,0.0,100.00,7.85,10.22,43.46
2013-11-07,Tampa Bay Lightning,Lightning,Oilers,1.084,17.8,22.91,43.73,2.88,1.01,73.98,5.87,13.15,30.88
2013-11-07,Boston Bruins,Bruins,Panthers,1.087,24.0,20.26,54.23,3.9,1.0,79.54,10.65,8.03,56.99
2013-11-07,Columbus Blue Jackets,Blue Jackets,Rangers,0.993,19.89,18.33,52.04,1.87,2.13,46.78,9.87,12.03,45.06
2013-11-07,Los Angeles Kings,Kings,Sabres,1.0,11.88,15.18,43.91,0.0,0.0,0,3.94,7.24,35.24
2013-11-07,Detroit Red Wings,Red Wings,Stars,1.006,17.29,12.25,58.52,2.88,2.03,58.67,5.67,7.18,44.13
2013-11-07,Washington Capitals,Capitals,Wild,1.007,14.88,21.27,41.16,0.92,1.06,46.65,4.58,15.1,23.27
2013-11-08,Toronto Maple Leafs,Maple Leafs,Devils,1.0,9.52,20.92,31.27,0.0,0.0,0,3.74,5.26,41.53
2013-11-08,Colorado Avalanche,Avalanche,Flames,1.019,13.83,20.75,40.0,1.93,2.03,48.78,2.94,7.98,26.95
2013-11-08,Winnipeg Jets,Jets,Predators,1.183,23.97,23.48,50.51,4.91,0.0,100.00,11.18,13.56,45.17
2013-11-08,Anaheim Ducks,Ducks,Sabres,1.004,45.72,19.93,69.64,3.97,2.02,66.27,24.4,5.86,80.64
2013-11-09,Dallas Stars,Stars,Blackhawks,0.984,21.7,27.72,43.9,1.89,3.1,37.85,7.51,13.97,34.96
2013-11-09,Los Angeles Kings,Kings,Canucks,1.092,19.05,22.89,45.42,3.91,1.01,79.42,6.96,10.24,40.46
2013-11-09,Arizona Coyotes,Coyotes,Capitals,0.994,20.5,19.61,51.11,0.95,1.08,46.92,5.41,7.82,40.89
2013-11-09,Columbus Blue Jackets,Blue Jackets,Islanders,1.04,13.78,10.84,55.98,1.93,1.01,65.64,7.87,6.95,53.1
2013-11-09,Detroit Red Wings,Red Wings,Lightning,1.029,16.83,28.77,36.91,1.87,2.07,47.45,4.58,7.49,37.96
2013-11-09,Boston Bruins,Bruins,Maple Leafs,0.955,21.68,14.04,60.69,0.0,1.01,0.00,6.79,2.07,76.66
2013-11-09,Philadelphia Flyers,Flyers,Oilers,1.085,21.2,17.08,55.37,2.92,1.01,74.22,6.82,8.24,45.28
2013-11-09,Ottawa Senators,Senators,Panthers,0.989,16.18,22.64,41.68,1.93,2.03,48.78,4.92,6.95,41.47
2013-11-09,St Louis Blues,Blues,Penguins,1.074,18.24,11.37,61.59,1.89,0.0,100.00,5.61,2.13,72.47
2013-11-09,Carolina Hurricanes,Hurricanes,Wild,0.996,13.32,21.91,37.81,1.87,2.07,47.45,6.54,9.52,40.72
2013-11-10,Anaheim Ducks,Ducks,Canucks,1.055,27.36,26.62,50.69,1.89,1.01,65.11,5.8,8.27,41.2
2013-11-10,Colorado Avalanche,Avalanche,Capitals,1.096,27.06,14.75,64.72,3.86,1.01,79.24,11.92,4.01,74.82
2013-11-10,Montreal Canadiens,Canadiens,Islanders,1.086,15.66,15.15,50.83,1.93,0.0,100.00,8.69,3.98,68.58
2013-11-10,Chicago Blackhawks,Blackhawks,Oilers,1.059,26.41,11.43,69.79,3.75,1.01,78.78,11.11,3.25,77.39
2013-11-10,New York Rangers,Rangers,Panthers,1.02,25.14,21.5,53.9,2.81,2.07,57.58,8.59,9.45,47.61
2013-11-10,New Jersey Devils,Devils,Predators,1.234,16.35,9.54,63.15,3.92,0.0,100.00,3.9,4.87,44.48
2013-11-10,Winnipeg Jets,Jets,Sharks,1.027,21.73,18.71,53.74,3.75,2.15,63.53,8.79,8.86,49.79
2013-11-11,Boston Bruins,Bruins,Lightning,1.084,19.34,26.22,42.44,1.93,0.0,100.00,9.49,4.03,70.18
2013-11-12,Carolina Hurricanes,Hurricanes,Avalanche,1.067,23.86,29.97,44.32,1.93,0.0,100.00,11.65,12.13,48.99
2013-11-12,Washington Capitals,Capitals,Blue Jackets,0.985,19.81,27.44,41.93,1.85,2.07,47.19,7.32,7.5,49.41
2013-11-12,St Louis Blues,Blues,Coyotes,0.947,30.55,14.91,67.2,1.87,2.07,47.45,10.91,4.36,71.42
2013-11-12,New York Rangers,Rangers,Devils,0.921,25.18,29.47,46.08,1.85,3.17,36.83,10.07,6.44,60.99
2013-11-12,Florida Panthers,Panthers,Ducks,1.061,21.06,17.33,54.86,2.82,2.13,56.93,5.62,4.44,55.84
2013-11-12,Ottawa Senators,Senators,Flyers,0.893,11.44,21.03,35.23,0.0,3.22,0.00,2.63,12.38,17.5
2013-11-12,Detroit Red Wings,Red Wings,Jets,0.88,15.11,8.5,64.0,0.0,2.11,0.00,7.48,2.18,77.41
2013-11-12,Buffalo Sabres,Sabres,Kings,1.019,9.34,22.6,29.25,0.92,2.07,30.88,5.57,6.36,46.68
2013-11-12,Montreal Canadiens,Canadiens,Lightning,1.022,17.96,21.87,45.08,0.92,1.06,46.65,8.88,5.59,61.39
2013-11-12,New York Islanders,Islanders,Predators,1.037,27.25,27.04,50.19,1.97,1.0,66.28,4.93,8.94,35.57
2013-11-12,Calgary Flames,Flames,Sharks,1.071,7.1,40.68,14.86,0.92,1.06,46.65,0.88,11.2,7.31
2013-11-13,Pittsburgh Penguins,Penguins,Flyers,0.938,18.41,8.67,67.98,0.0,1.06,0.00,8.21,2.13,79.39
2013-11-13,Minnesota Wild,Wild,Maple Leafs,1.038,27.87,11.93,70.02,0.92,0.0,100.00,11.01,4.42,71.37
2013-11-13,Edmonton Oilers,Oilers,Stars,0.928,9.29,17.11,35.18,0.0,1.06,0.00,2.75,4.26,39.25
2013-11-14,St Louis Blues,Blues,Avalanche,1.049,22.97,14.85,60.74,3.97,2.01,66.38,6.8,5.07,57.32
2013-11-14,Boston Bruins,Bruins,Blue Jackets,0.997,21.81,21.86,49.95,1.87,2.07,47.45,3.64,6.33,36.48
2013-11-14,Chicago Blackhawks,Blackhawks,Coyotes,0.95,25.04,14.17,63.87,2.81,3.08,47.70,18.86,9.2,67.22
2013-11-14,Tampa Bay Lightning,Lightning,Ducks,1.175,16.73,13.34,55.63,2.94,0.0,100.00,8.17,3.87,67.89
2013-11-14,New York Islanders,Islanders,Kings,0.977,14.92,16.06,48.16,1.93,2.07,48.27,6.7,3.12,68.22
2013-11-14,Vancouver Canucks,Canucks,Sharks,1.0,26.43,19.39,57.69,0.0,0.0,0,12.59,8.33,60.17
2013-11-14,Calgary Flames,Flames,Stars,0.865,17.32,29.17,37.26,0.92,6.43,12.48,8.68,10.25,45.85
2013-11-15,Ottawa Senators,Senators,Bruins,1.096,13.83,16.39,45.77,3.81,2.13,64.09,5.41,6.61,45.01
2013-11-15,Columbus Blue Jackets,Blue Jackets,Canadiens,1.115,15.52,18.71,45.34,1.93,0.0,100.00,3.88,6.39,37.76
2013-11-15,Detroit Red Wings,Red Wings,Capitals,0.896,13.47,17.43,43.58,0.94,3.08,23.44,7.68,7.37,51.01
2013-11-15,Carolina Hurricanes,Hurricanes,Ducks,1.012,16.06,15.51,50.86,0.94,1.06,47.18,6.55,8.4,43.84
2013-11-15,Winnipeg Jets,Jets,Flyers,0.952,21.04,12.87,62.04,0.0,1.01,0.00,9.92,6.54,60.28
2013-11-15,New Jersey Devils,Devils,Kings,0.94,16.18,15.84,50.53,0.0,1.06,0.00,5.61,5.38,51.05
2013-11-15,Buffalo Sabres,Sabres,Maple Leafs,1.018,7.61,30.45,19.99,0.94,1.06,47.18,2.8,11.34,19.82
2013-11-15,Minnesota Wild,Wild,Panthers,1.033,5.92,14.59,28.87,1.93,2.03,48.82,2.93,8.93,24.71
2013-11-15,Pittsburgh Penguins,Penguins,Predators,1.041,15.68,11.04,58.68,2.9,1.06,73.28,4.85,7.07,40.66
2013-11-15,Edmonton Oilers,Oilers,Sharks,0.92,19.99,17.67,53.08,0.0,2.13,0.00,9.18,6.77,57.56
2013-11-16,Nashville Predators,Predators,Blackhawks,1.149,17.43,21.0,45.36,4.91,2.01,70.97,9.02,7.75,53.77
2013-11-16,St Louis Blues,Blues,Hurricanes,1.131,24.16,10.18,70.36,2.88,0.0,100.00,9.66,1.07,90.07
2013-11-16,Arizona Coyotes,Coyotes,Lightning,1.038,11.58,13.48,46.21,2.96,2.01,59.57,3.08,5.03,37.97
2013-11-16,Calgary Flames,Flames,Oilers,0.901,27.34,15.63,63.62,1.93,3.08,38.53,10.43,4.35,70.55
2013-11-16,Colorado Avalanche,Avalanche,Panthers,0.901,24.01,20.11,54.42,0.95,3.18,23.02,11.36,10.03,53.11
2013-11-16,New Jersey Devils,Devils,Penguins,1.11,16.37,12.18,57.34,2.88,1.01,73.98,8.49,2.07,80.41
2013-11-16,Montreal Canadiens,Canadiens,Rangers,1.0,18.47,33.18,35.75,0.0,0.0,0,8.15,12.99,38.56
2013-11-16,New York Islanders,Islanders,Red Wings,1.018,19.85,22.26,47.14,2.81,2.07,57.61,11.21,7.5,59.92
2013-11-16,Toronto Maple Leafs,Maple Leafs,Sabres,1.077,21.17,20.5,50.79,1.93,1.0,65.77,6.88,3.01,69.59
2013-11-17,Ottawa Senators,Senators,Blue Jackets,0.935,13.95,20.01,41.08,0.0,1.08,0.00,6.1,10.24,37.33
2013-11-17,Washington Capitals,Capitals,Blues,1.171,16.53,22.97,41.85,2.92,0.0,100.00,6.14,6.76,47.6
2013-11-17,Minnesota Wild,Wild,Jets,1.028,21.52,6.08,77.97,1.89,1.01,65.11,5.8,1.0,85.25
2013-11-17,New York Rangers,Rangers,Kings,0.965,11.86,31.65,27.26,0.0,1.06,0.00,7.22,15.54,31.72
2013-11-17,Chicago Blackhawks,Blackhawks,Sharks,1.105,18.84,13.24,58.72,3.86,1.01,79.24,6.88,6.24,52.46
2013-11-17,Vancouver Canucks,Canucks,Stars,0.905,27.19,28.13,49.15,0.0,2.13,0.00,8.0,10.86,42.41
2013-11-18,Carolina Hurricanes,Hurricanes,Bruins,0.973,18.68,28.91,39.25,0.95,2.15,30.65,8.8,13.41,39.63
2013-11-18,Pittsburgh Penguins,Penguins,Ducks,1.093,20.43,22.51,47.57,2.92,1.01,74.22,7.77,8.29,48.38
2013-11-18,Winnipeg Jets,Jets,Flames,0.955,23.22,10.6,68.67,1.85,2.11,46.65,8.05,3.2,71.58
2013-11-19,Colorado Avalanche,Avalanche,Blackhawks,1.208,13.34,29.1,31.42,4.91,1.0,83.02,7.01,12.56,35.8
2013-11-19,Edmonton Oilers,Oilers,Blue Jackets,1.147,27.93,15.22,64.73,3.93,0.0,100.00,8.98,3.03,74.75
2013-11-19,Buffalo Sabres,Sabres,Blues,0.936,10.42,26.27,28.4,0.94,3.14,23.13,5.05,10.85,31.75
2013-11-19,New York Rangers,Rangers,Bruins,0.945,32.12,25.08,56.15,0.0,1.06,0.00,14.49,11.02,56.81
2013-11-19,Toronto Maple Leafs,Maple Leafs,Islanders,1.109,18.27,21.54,45.9,3.9,2.02,65.91,8.06,8.87,47.59
2013-11-19,Los Angeles Kings,Kings,Lightning,1.052,13.32,10.67,55.52,2.92,1.0,74.44,6.92,6.0,53.57
2013-11-19,Vancouver Canucks,Canucks,Panthers,1.049,20.47,24.4,45.62,1.87,1.01,64.87,5.52,10.75,33.92
2013-11-19,Detroit Red Wings,Red Wings,Predators,0.931,12.06,11.9,50.35,0.0,1.08,0.00,0.87,5.43,13.8
2013-11-19,Philadelphia Flyers,Flyers,Senators,1.093,26.81,7.13,79.0,2.92,0.0,100.00,11.78,2.07,85.07
2013-11-19,Montreal Canadiens,Canadiens,Wild,1.122,18.91,18.62,50.39,3.92,1.0,79.62,5.91,10.96,35.02
2013-11-20,Calgary Flames,Flames,Blue Jackets,0.965,14.6,18.39,44.26,0.92,1.06,46.65,8.05,1.12,87.81
2013-11-20,Anaheim Ducks,Ducks,Devils,1.064,15.43,15.31,50.2,0.94,0.0,100.00,8.5,12.35,40.77
2013-11-20,Washington Capitals,Capitals,Penguins,0.915,10.46,23.44,30.85,0.0,3.22,0.00,2.61,6.71,28.0
2013-11-20,Ottawa Senators,Senators,Wild,0.873,22.54,15.85,58.72,0.94,3.12,23.20,9.37,6.39,59.45
2013-11-21,Arizona Coyotes,Coyotes,Avalanche,0.957,20.2,18.29,52.48,1.87,2.09,47.32,8.98,7.65,54.0
2013-11-21,Winnipeg Jets,Jets,Blackhawks,0.894,11.23,23.96,31.91,0.0,2.13,0.00,5.56,11.0,33.55
2013-11-21,Boston Bruins,Bruins,Blues,0.984,32.3,16.72,65.89,1.87,2.07,47.45,1.87,7.39,20.18
2013-11-21,Los Angeles Kings,Kings,Devils,0.953,21.83,9.44,69.82,0.92,1.06,46.65,12.1,4.26,73.96
2013-11-21,Detroit Red Wings,Red Wings,Hurricanes,0.976,24.97,11.02,69.39,2.92,2.03,59.05,12.87,1.99,86.6
2013-11-21,San Jose Sharks,Sharks,Lightning,1.119,31.85,25.04,55.98,4.91,1.0,83.02,11.06,7.03,61.14
2013-11-21,Edmonton Oilers,Oilers,Panthers,0.971,21.52,18.43,53.87,0.99,1.0,49.61,2.01,2.94,40.56
2013-11-21,Toronto Maple Leafs,Maple Leafs,Predators,1.002,15.49,22.15,41.15,1.86,2.11,46.92,3.86,5.43,41.57
2013-11-21,Dallas Stars,Stars,Rangers,0.942,30.8,28.13,52.26,0.95,2.13,30.84,14.32,14.22,50.17
2013-11-21,Philadelphia Flyers,Flyers,Sabres,1.068,16.08,12.12,57.02,1.87,0.0,100.00,8.5,4.12,67.33
2013-11-22,Vancouver Canucks,Canucks,Blue Jackets,1.003,26.68,12.74,67.68,5.83,2.06,73.89,12.03,4.0,75.04
2013-11-22,Washington Capitals,Capitals,Canadiens,0.962,27.69,27.43,50.23,0.95,2.13,30.84,10.65,9.93,51.77
2013-11-22,Pittsburgh Penguins,Penguins,Islanders,0.959,23.59,21.19,52.68,1.93,3.04,38.86,8.77,8.31,51.35
2013-11-22,Anaheim Ducks,Ducks,Lightning,1.0,23.79,24.11,49.66,0.0,0.0,0,9.35,8.52,52.31
2013-11-22,Calgary Flames,Flames,Panthers,1.007,11.51,21.85,34.51,1.91,3.08,38.29,6.63,4.35,60.35
2013-11-23,Los Angeles Kings,Kings,Avalanche,1.0,9.52,16.77,36.19,0.0,0.0,0,4.67,8.52,35.42
2013-11-23,Vancouver Canucks,Canucks,Blackhawks,0.918,21.9,17.51,55.57,0.0,2.07,0.00,9.29,6.08,60.44
2013-11-23,Toronto Maple Leafs,Maple Leafs,Capitals,0.973,19.46,23.85,44.93,0.0,1.01,0.00,4.8,9.46,33.65
2013-11-23,San Jose Sharks,Sharks,Devils,1.072,22.08,9.87,69.1,1.93,0.0,100.00,5.01,1.98,71.72
2013-11-23,Arizona Coyotes,Coyotes,Ducks,0.978,20.09,20.84,49.08,1.84,2.13,46.33,9.47,9.96,48.74
2013-11-23,Boston Bruins,Bruins,Hurricanes,1.038,18.28,16.52,52.53,0.94,0.0,100.00,6.68,7.2,48.13
2013-11-23,Philadelphia Flyers,Flyers,Islanders,1.048,22.04,22.87,49.08,2.92,2.02,59.13,13.7,12.98,51.35
2013-11-23,Montreal Canadiens,Canadiens,Penguins,1.062,16.54,25.2,39.62,1.93,1.01,65.54,10.56,15.36,40.74
2013-11-23,Nashville Predators,Predators,Rangers,0.931,11.28,19.34,36.84,0.0,2.13,0.00,2.8,9.7,22.42
2013-11-23,Detroit Red Wings,Red Wings,Senators,0.87,12.87,10.71,54.57,0.0,2.07,0.00,4.57,2.07,68.85
2013-11-23,St Louis Blues,Blues,Stars,1.163,16.32,18.38,47.04,4.87,1.01,82.80,5.95,3.94,60.16
2013-11-23,Winnipeg Jets,Jets,Wild,1.024,26.06,16.46,61.3,1.89,1.01,65.11,10.47,5.14,67.08
2013-11-24,Buffalo Sabres,Sabres,Red Wings,1.006,10.38,17.68,37.01,0.94,1.01,48.26,4.62,5.25,46.8
2013-11-24,Carolina Hurricanes,Hurricanes,Senators,1.032,29.65,17.36,63.08,1.87,1.06,63.87,11.22,10.5,51.65
2013-11-25,Edmonton Oilers,Oilers,Blackhawks,0.89,13.75,19.62,41.22,0.92,3.21,22.20,4.36,6.96,38.54
2013-11-25,Toronto Maple Leafs,Maple Leafs,Blue Jackets,0.745,7.6,14.63,34.19,0.0,4.26,0.00,0.82,5.72,12.57
2013-11-25,Nashville Predators,Predators,Coyotes,1.016,15.27,17.47,46.64,2.92,2.02,59.11,6.92,5.9,53.98
2013-11-25,Florida Panthers,Panthers,Flyers,1.079,15.8,15.98,49.7,1.93,0.0,100.00,3.74,3.06,55.02
2013-11-25,New Jersey Devils,Devils,Jets,0.93,12.5,12.08,50.86,0.95,2.13,30.84,3.57,5.63,38.82
2013-11-25,Vancouver Canucks,Canucks,Kings,0.943,21.17,19.99,51.44,0.92,2.07,30.88,6.92,2.13,76.45
2013-11-25,Boston Bruins,Bruins,Penguins,1.006,12.77,22.1,36.62,1.89,2.03,48.23,5.8,6.02,49.06
2013-11-25,Tampa Bay Lightning,Lightning,Rangers,1.21,15.55,21.14,42.39,4.91,0.0,100.00,3.98,6.93,36.46
2013-11-25,St Louis Blues,Blues,Wild,1.116,21.45,8.74,71.04,1.93,0.0,100.00,9.98,3.98,71.48
2013-11-26,Dallas Stars,Stars,Ducks,1.119,20.76,19.93,51.02,4.77,2.11,69.28,9.36,9.64,49.24
2013-11-27,Calgary Flames,Flames,Blackhawks,0.978,14.62,30.71,32.26,1.93,3.08,38.53,5.75,10.51,35.35
2013-11-27,Colorado Avalanche,Avalanche,Blues,1.027,14.93,19.98,42.77,0.95,1.06,47.38,4.39,11.14,28.26
2013-11-27,Detroit Red Wings,Red Wings,Bruins,1.145,13.37,10.73,55.47,4.91,1.0,83.02,7.1,3.96,64.17
2013-11-27,Buffalo Sabres,Sabres,Canadiens,1.022,15.39,19.44,44.19,0.95,1.06,47.38,6.22,8.89,41.17
2013-11-27,Minnesota Wild,Wild,Coyotes,0.946,19.52,13.21,59.64,0.95,2.13,30.84,11.41,5.51,67.43
2013-11-27,Tampa Bay Lightning,Lightning,Flyers,1.035,24.54,13.02,65.35,0.94,0.0,100.00,3.82,8.35,31.37
2013-11-27,New Jersey Devils,Devils,Hurricanes,0.959,21.17,16.71,55.89,1.87,3.21,36.80,5.98,5.71,51.19
2013-11-27,New York Islanders,Islanders,Jets,0.933,20.18,18.23,52.53,0.95,3.18,23.02,7.28,5.55,56.76
2013-11-27,San Jose Sharks,Sharks,Kings,0.982,28.18,15.74,64.16,1.87,2.07,47.45,11.75,7.32,61.61
2013-11-27,Pittsburgh Penguins,Penguins,Maple Leafs,0.822,27.74,17.43,61.42,1.87,4.26,30.49,14.76,8.78,62.69
2013-11-27,Columbus Blue Jackets,Blue Jackets,Predators,0.879,10.28,20.07,33.87,0.0,3.19,0.00,0.88,8.98,8.95
2013-11-27,Florida Panthers,Panthers,Rangers,0.943,19.85,14.25,58.22,1.87,2.13,46.79,7.18,4.49,61.53
2013-11-27,Washington Capitals,Capitals,Senators,0.999,21.38,26.96,44.22,1.93,2.07,48.30,11.59,9.37,55.28
2013-11-28,Ottawa Senators,Senators,Canucks,0.866,18.56,17.26,51.81,1.86,4.17,30.88,7.78,7.71,50.24
2013-11-28,Nashville Predators,Predators,Oilers,1.0,12.36,21.93,36.04,0.0,0.0,0,3.48,12.18,22.21
2013-11-29,Minnesota Wild,Wild,Avalanche,0.924,21.38,12.25,63.58,0.95,2.13,30.84,8.8,3.37,72.34
2013-11-29,Dallas Stars,Stars,Blackhawks,0.993,21.41,18.34,53.86,0.94,1.01,48.26,8.6,8.4,50.6
2013-11-29,San Jose Sharks,Sharks,Blues,1.143,24.06,11.33,68.0,2.92,0.0,100.00,11.18,6.81,62.16
2013-11-29,Washington Capitals,Capitals,Canadiens,1.004,20.09,24.74,44.81,1.85,2.11,46.65,7.27,16.34,30.79
2013-11-29,Carolina Hurricanes,Hurricanes,Devils,0.884,12.36,26.66,31.67,0.92,4.19,18.05,4.62,15.2,23.31
2013-11-29,Anaheim Ducks,Ducks,Flames,1.01,32.68,23.26,58.42,3.9,2.01,66.03,15.08,4.9,75.48
2013-11-29,Philadelphia Flyers,Flyers,Jets,0.985,14.28,19.54,42.23,0.94,1.01,48.19,4.0,2.97,57.44
2013-11-29,Buffalo Sabres,Sabres,Maple Leafs,0.95,11.86,19.49,37.83,0.92,2.11,30.42,7.22,6.6,52.24
2013-11-29,Columbus Blue Jackets,Blue Jackets,Oilers,1.059,11.06,13.6,44.85,1.94,1.0,65.88,1.93,4.09,32.11
2013-11-29,Tampa Bay Lightning,Lightning,Penguins,0.954,17.13,20.9,45.04,0.0,1.06,0.00,7.92,5.53,58.86
2013-11-29,Boston Bruins,Bruins,Rangers,1.0,15.5,11.65,57.08,2.81,2.07,57.61,4.47,4.3,50.93
2013-11-29,New York Islanders,Islanders,Red Wings,0.858,24.76,29.17,45.91,0.0,4.27,0.00,12.15,14.75,45.16
2013-11-30,Arizona Coyotes,Coyotes,Blackhawks,0.933,16.42,25.71,38.97,0.92,3.2,22.27,10.22,13.52,43.05
2013-11-30,Boston Bruins,Bruins,Blue Jackets,1.07,21.35,11.66,64.67,1.93,0.0,100.00,2.02,3.06,39.83
2013-11-30,New York Rangers,Rangers,Canucks,1.107,15.44,22.08,41.16,2.92,1.0,74.44,5.05,2.9,63.52
2013-11-30,New York Islanders,Islanders,Capitals,0.987,22.72,32.78,40.93,0.94,1.06,47.18,9.3,19.38,32.41
2013-11-30,San Jose Sharks,Sharks,Ducks,0.995,23.58,19.74,54.43,1.91,3.08,38.29,7.67,5.12,59.94
2013-11-30,Los Angeles Kings,Kings,Flames,0.972,18.63,10.48,64.0,0.92,1.06,46.65,6.39,1.07,85.71
2013-11-30,Nashville Predators,Predators,Flyers,0.903,16.12,7.29,68.87,1.87,2.07,47.45,6.54,2.13,75.44
2013-11-30,Montreal Canadiens,Canadiens,Maple Leafs,0.987,28.84,16.44,63.7,1.97,2.01,49.57,10.1,7.86,56.22
2013-11-30,Florida Panthers,Panthers,Penguins,0.823,22.47,22.79,49.64,0.0,4.26,0.00,8.22,6.91,54.33
2013-11-30,New Jersey Devils,Devils,Sabres,1.0,14.27,13.63,51.15,0.0,0.0,0,3.74,2.13,63.7
2013-11-30,Colorado Avalanche,Avalanche,Wild,1.051,20.17,25.57,44.1,1.93,1.01,65.57,8.02,13.97,36.48
2013-12-01,Carolina Hurricanes,Hurricanes,Canucks,1.005,10.67,18.53,36.54,1.87,2.13,46.78,7.02,7.61,47.98
2013-12-01,Dallas Stars,Stars,Oilers,0.917,25.32,23.8,51.56,0.94,2.02,31.81,15.33,9.4,61.99
2013-12-01,Ottawa Senators,Senators,Red Wings,0.879,17.34,21.63,44.49,0.95,3.21,22.86,3.57,4.31,45.29
2013-12-02,Los Angeles Kings,Kings,Blues,1.068,21.51,12.4,63.43,2.92,1.0,74.39,6.06,2.92,67.47
2013-12-02,Montreal Canadiens,Canadiens,Devils,1.057,14.47,25.35,36.35,1.87,2.07,47.45,1.87,8.51,18.01
2013-12-02,Minnesota Wild,Wild,Flyers,1.093,11.64,15.14,43.47,1.93,0.0,100.00,5.67,5.1,52.67
2013-12-02,New York Rangers,Rangers,Jets,0.888,28.51,26.08,52.23,1.87,4.2,30.77,13.14,13.64,49.07
2013-12-03,Nashville Predators,Predators,Canucks,0.939,16.9,17.98,48.45,0.92,2.11,30.42,10.23,7.46,57.84
2013-12-03,Edmonton Oilers,Oilers,Coyotes,0.855,24.2,26.74,47.51,0.92,5.34,14.75,11.53,13.58,45.91
2013-12-03,Washington Capitals,Capitals,Hurricanes,0.867,17.89,12.4,59.06,0.0,3.22,0.00,6.22,6.75,47.96
