"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2014-10-28 - Ducks 1, Blackhawks 0","Chicago Blackhawks","Limited ReportFull Report","49.416666666667","60.42","45.34","57.13","45.27","33.99","57.11","37.22","25.12","59.70","0","0","-","2.29","1.46","61.17","23.99","20.44","54.00","13.43","7.82","63.19","11.27","3.91","74.24","0","0","-","0.00","100.00","10.45","12.56","45.42","5.84","6.24","48.35","0","0","-","0.00","100.00","33.96","22.58","60.06","20.04","13.65","59.49","0","0","-","0.00","100.00","0.00","100.00","1.000","21233"
"2014-10-28 - Hurricanes 1, Canucks 4","Vancouver Canucks","Limited ReportFull Report","47.433333333333","51.73","46.21","52.82","40.25","35.31","53.27","25.44","30.65","45.36","2.44","1.27","65.77","2.29","1.99","53.56","22.25","20.78","51.71","14.07","11.26","55.56","9.04","9.84","47.87","2.41","1.29","65.09","26.67","86.86","8.1","9.42","46.24","2.64","6.16","29.98","0","0","-","0.00","100.00","23.3","22.73","50.62","11.21","13.25","45.82","0","0","-","0.00","100.00","9.59","95.86","1.054","18234"
"2014-10-28 - Jets 4, Islanders 3","New York Islanders","Limited ReportFull Report","43.016666666667","42.72","52.07","45.07","35.93","38.96","47.98","17.52","30.12","36.78","1.29","1.47","46.65","1.93","2.33","45.39","26.39","39.86","39.83","11.71","11.86","49.68","7.93","8.82","47.34","1.28","0","100.00","16.15","100.00","14.59","28.07","34.19","4.08","15.99","20.32","0","1.47","0.00","0.00","90.82","16.01","11.28","58.67","5.26","3.99","56.88","0","0","-","0.00","100.00","7.35","95.11","1.025","11508"
"2014-10-28 - Kings 2, Flyers 3","Philadelphia Flyers","Limited ReportFull Report","52","67.53","69.43","49.30","54.35","53.96","50.18","44.07","35.76","55.21","2.18","1.17","65.11","3.32","3.72","47.16","32.64","30.47","51.71","14.38","19.09","42.97","12.37","14.16","46.63","2.17","1.17","65.08","17.57","91.77","18.36","11.4","61.69","12.48","3.47","78.23","0","0","-","0.00","100.00","23.65","29.38","44.60","16.87","17.13","49.62","0","0","-","0.00","100.00","4.94","96.74","1.017","19873"
"2014-10-28 - Sabres 0, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","47.433333333333","63.8","40.64","61.09","45.62","20.72","68.77","34.17","10.25","76.93","3.76","0","100.00","3.11","0.6","83.72","27.29","9.08","75.05","14.56","3.96","78.61","11.03","1.33","89.22","1.24","0","100.00","11.21","100.00","12.7","5.06","71.52","7.55","1.3","85.31","1.24","0","100.00","16.36","100.00","30.9","25.17","55.11","15.52","7.48","67.48","1.34","0","100.00","8.66","100.00","10.99","100.00","1.110","18898"
"2014-10-28 - Senators 5, Blue Jackets 2","Columbus Blue Jackets","Limited ReportFull Report","39.633333333333","59.58","70.31","45.87","49.06","55.61","46.87","33.83","44.08","43.42","1.4","4.79","22.61","2.16","2.68","44.59","23.59","25.87","47.70","9.57","9.76","49.51","8.21","9.69","45.86","0","4.83","0.00","0.00","50.18","13.94","16.17","46.31","7.21","7.98","47.48","0","0","-","0.00","100.00","30.38","39.66","43.37","18.26","24.91","42.30","1.35","0","100.00","7.37","100.00","4.13","89.14","0.933","14749"
"2014-10-28 - Sharks 3, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","47.75","41.51","84.76","32.88","35.73","67.12","34.74","26.38","50.87","34.15","1.19","2.6","31.33","1.55","5.17","23.03","16.38","36.72","30.85","5.74","24.59","18.93","2.3","18.99","10.82","0","2.6","0.00","0.00","86.31","10.6","12.54","45.82","7.22","8.03","47.34","0","0","-","0.00","100.00","21.65","34.93","38.26","15.89","21.59","42.39","1.19","0","100.00","7.48","100.00","4.49","94.89","0.994","14552"
"2014-10-28 - Wild 4, Bruins 3","Boston Bruins","Limited ReportFull Report","48.983333333333","50.94","78.25","39.43","36.18","59.02","38.01","27.22","46.76","36.79","2.29","5.07","31.09","1.99","3.42","36.79","23.16","35.85","39.25","10.19","14.9","40.62","8.12","13.5","37.54","2.28","5.1","30.88","28.07","62.24","12.91","20.81","38.29","8.28","12.46","39.94","0","0","-","0.00","100.00","26.38","40.96","39.17","9.45","19.85","32.26","0","0","-","0.00","100.00","8.40","89.16","0.976","17565"
"2014-10-29 - Predators 4, Oilers 1","Edmonton Oilers","Limited ReportFull Report","53.85","53.54","59.72","47.27","34.28","45.09","43.19","22.84","38.91","36.99","1.02","4.71","17.82","1.47","2.21","39.83","9.86","24.26","28.90","5.93","7.25","44.96","3.84","5.94","39.26","1.01","2.38","29.78","26.35","59.83","3.75","17.13","17.98","1.01","10.67","8.61","0","1.08","0.00","0.00","89.85","34.11","33.01","50.82","15.65","20.19","43.67","0","1.24","0.00","0.00","93.84","4.47","87.89","0.924","16839"
"2014-10-29 - Red Wings 4, Capitals 2","Washington Capitals","Limited ReportFull Report","43.216666666667","48.11","38.31","55.67","33.41","25.7","56.52","22.85","21.24","51.83","1.31","4.34","23.20","1.7","1.88","47.41","26.19","12.81","67.16","7.64","7.13","51.72","5.17","7.06","42.29","0","2.87","0.00","0.00","59.29","18.65","5.66","76.71","8.09","4.28","65.38","1.32","1.46","47.40","16.27","65.91","19.1","18.59","50.68","8.34","8.57","49.33","0","0","-","0.00","100.00","5.73","79.57","0.853","18506"
"2014-10-30 - Blackhawks 5, Senators 4","Ottawa Senators","Limited ReportFull Report","38.866666666667","61.21","68.69","47.12","44.72","51.19","46.63","31.3","36.61","46.09","4.34","6.38","40.46","3.29","3.1","51.51","30.83","32.31","48.83","17.54","16.51","51.52","14.71","14.73","49.97","4.32","4.83","47.25","29.39","67.23","13.16","15.83","45.39","5.93","9.41","38.67","0","1.63","0.00","0.00","82.64","25.38","31.98","44.24","10.39","11.23","48.07","0","0","-","0.00","100.00","13.86","82.56","0.964","17529"
"2014-10-30 - Bruins 3, Sabres 2","Buffalo Sabres","Limited ReportFull Report","52.816666666667","28.34","66.2","29.98","16.95","50.78","25.03","10.15","34.92","22.53","1.07","2.3","31.81","0.88","2.13","29.25","11.05","27.74","28.49","5.45","11.75","31.70","3.3","6.9","32.32","1.07","0","100.00","32.46","100.00","5.62","15.86","26.15","0","6.89","0.00","0","1.2","0.00","-","82.57","16.03","32.12","33.29","6.93","17.5","28.36","0","1.07","0.00","0.00","93.91","10.56","93.42","1.040","17477"
"2014-10-30 - Canadiens 2, Canucks 3","Vancouver Canucks","Limited ReportFull Report","52","59.26","43.05","57.92","44.99","32.1","58.36","30.29","22.88","56.97","2.23","2.34","48.82","2.38","1.68","58.63","32.66","25.96","55.72","13.18","9.54","57.99","6.71","5.86","53.38","1.09","1.17","48.24","16.18","80.12","19.65","16.2","54.82","10.33","8.22","55.70","0","1.18","0.00","0.00","85.63","21.2","16.62","56.06","11.9","8.71","57.75","0","0","-","0.00","100.00","7.36","89.78","0.971","18870"
"2014-10-30 - Coyotes 1, Panthers 2","Florida Panthers","Limited ReportFull Report","46.65","50.17","40.48","55.34","32.8","31.51","51.00","23.91","23.56","50.37","1.21","0","100.00","1.65","1.51","52.28","22.23","14.63","60.31","10.85","5.4","66.76","9.74","4.07","70.55","1.21","0","100.00","12.43","100.00","11.4","9.16","55.44","6.31","5.29","54.40","0","0","-","0.00","100.00","23.86","22.04","51.99","6.34","12.69","33.33","0","0","-","0.00","100.00","5.08","100.00","1.051","7691"
"2014-10-30 - Ducks 0, Blues 2","St Louis Blues","Limited ReportFull Report","46.1","62.77","44.97","58.26","49.72","34.08","59.33","33.7","25.32","57.10","2.51","0","100.00","2.44","1.94","55.69","24.8","23.52","51.33","10.16","7.88","56.33","9.05","6.51","58.16","1.23","0","100.00","13.54","100.00","14.86","15.48","48.98","9.16","9.2","49.88","1.23","0","100.00","13.39","100.00","33.19","18.26","64.51","15.51","8.38","64.92","0","0","-","0.00","100.00","7.46","100.00","1.075","16723"
"2014-10-30 - Flyers 3, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","43.033333333333","48.91","42.58","53.46","31.93","33.17","49.05","26.32","21.91","54.57","2.69","2.82","48.82","1.22","2.18","35.78","17.69","19.86","47.11","7.91","8.52","48.12","8","5.57","58.96","1.31","2.85","31.52","16.41","48.78","9.83","11.3","46.53","4.13","7.06","36.92","1.31","0","100.00","31.76","100.00","23.76","23.11","50.69","11.13","9.31","54.44","0","0","-","0.00","100.00","10.23","87.11","0.973","18642"
"2014-10-30 - Islanders 0, Avalanche 5","Colorado Avalanche","Limited ReportFull Report","43.716666666667","40.29","75.34","34.84","35.21","52.28","40.25","23.4","35.52","39.71","4.01","0","100.00","1.87","3.37","35.63","17.04","41.03","29.35","9.68","20.27","32.33","8.43","14.67","36.50","2.63","0","100.00","31.24","100.00","7.39","20.45","26.54","2.86","7.91","26.58","0","0","-","0.00","100.00","19.63","24.51","44.47","12.23","12.87","48.73","1.47","0","100.00","11.99","100.00","17.16","100.00","1.172","12892"
"2014-10-30 - Jets 1, Devils 2","New Jersey Devils","Limited ReportFull Report","53.666666666667","44.32","34.54","56.20","32.6","29.34","52.63","24.56","21.84","52.93","1.03","0","100.00","1.47","1.43","50.70","20.14","16","55.73","2.96","5","37.21","2.97","2.49","54.43","1.03","0","100.00","34.51","100.00","16.95","11.16","60.30","10.48","7.19","59.31","0","0","-","0.00","100.00","22.41","17.25","56.50","11.15","10.98","50.38","0","0","-","0.00","100.00","4.20","100.00","1.042","12897"
"2014-10-30 - Kings 0, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","41.7","38.72","55.12","41.26","30.29","39.03","43.70","22.73","30.9","42.38","1.42","0","100.00","1.89","1.68","52.87","25.05","13.96","64.22","8.62","5.77","59.92","7.26","5.69","56.08","1.39","0","100.00","19.10","100.00","16.79","7.98","67.77","13.23","7.01","65.36","0","0","-","0.00","100.00","7.81","34.95","18.27","0","15.08","0.00","0","0","-","-","100.00","6.24","100.00","1.062","18570"
"2014-10-30 - Sharks 3, Wild 4","Minnesota Wild","Limited ReportFull Report","54.916666666667","63.26","48.61","56.55","51.95","29.36","63.89","40.09","21.06","65.56","3.09","2.33","56.99","2.42","1.12","68.44","21.98","17.86","55.16","13.78","4.83","74.07","13.87","4.8","74.29","3.03","1.18","71.96","21.87","75.38","8","13.16","37.79","3.14","3.47","47.51","0","0","-","0.00","100.00","35.58","22.36","61.41","21.56","12.87","62.62","0","1.15","0.00","0.00","91.05","7.70","88.94","0.966","18633"
"2014-10-31 - Ducks 2, Stars 1","Dallas Stars","Limited ReportFull Report","39.4","52.64","43.74","54.62","37.3","30.78","54.79","24.47","22.61","51.98","1.41","0","100.00","2.04","1.95","51.08","30","27.75","51.95","15.5","6.73","69.74","11.34","6.69","62.90","1.4","0","100.00","12.32","100.00","14.32","20.99","40.56","5.85","11.1","34.53","0","0","-","0.00","100.00","16.68","9.61","63.44","5.47","3.22","62.96","0","0","-","0.00","100.00","5.75","100.00","1.057","15343"
"2014-10-31 - Kings 2, Red Wings 5","Detroit Red Wings","Limited ReportFull Report","45.983333333333","57.13","35.29","61.82","42.65","28.98","59.54","32.91","20.62","61.47","2.59","1.31","66.40","3.13","1.52","67.30","34.54","11.16","75.59","12.97","6.4","66.95","11.8","6.31","65.16","2.57","1.33","65.81","21.75","78.86","21.99","4.68","82.46","13.52","0","100.00","0","0","-","0.00","-","14.31","18.68","43.37","5.56","11.49","32.61","0","0","-","0.00","100.00","7.87","93.65","1.015","20027"
"2014-10-31 - Maple Leafs 4, Blue Jackets 1","Columbus Blue Jackets","Limited ReportFull Report","50.583333333333","42.27","50.98","45.33","30.51","38.72","44.07","25.48","32.15","44.22","0","3.74","0.00","1.18","2.1","36.07","16.63","18.41","47.46","5.13","13.16","28.05","5.13","13.13","28.10","0","3.8","0.00","0.00","71.08","11.32","5.41","67.66","6.51","2.54","71.93","0","0","-","0.00","100.00","21.67","23.32","48.17","13.76","15.5","47.03","0","0","-","0.00","100.00","0.00","88.36","0.884","14479"
"2014-10-31 - Predators 3, Flames 4","Calgary Flames","Limited ReportFull Report","55.933333333333","45.44","88.35","33.96","35.2","51.7","40.50","28.18","26.16","51.86","2.05","2.22","48.05","2.09","2.8","42.78","25.24","42.61","37.20","9.01","11.18","44.61","8.14","5.48","59.78","0.98","1.08","47.61","12.09","80.22","16.19","31.33","34.06","8.23","9.94","45.29","0","0","-","0.00","100.00","18.95","41.08","31.57","11.83","10.78","52.33","1.14","1.13","50.19","9.63","89.51","7.28","91.52","0.988","18505"
"2014-11-01 - Avalanche 2, Blues 3","St Louis Blues","Limited ReportFull Report","46.6","51.43","39","56.87","36.53","26.61","57.86","26.16","16.4","61.47","2.49","0","100.00","1.99","1.87","51.62","27.91","27.12","50.72","8.91","6.46","57.98","5.2","5.11","50.44","1.27","0","100.00","24.53","100.00","19.25","20.34","48.62","10.14","6.46","61.09","0","0","-","0.00","100.00","17.48","11.52","60.28","10.86","5.1","68.02","1.22","0","100.00","11.22","100.00","9.51","100.00","1.095","17498"
"2014-11-01 - Blackhawks 2, Maple Leafs 3","Toronto Maple Leafs","Limited ReportFull Report","47.5","45.7","71.2","39.09","37.1","54.7","40.42","31.09","35.72","46.53","3.55","0","100.00","2.78","3.37","45.19","26.64","39.13","40.50","11.89","11.87","50.03","12.03","7.91","60.33","1.19","0","100.00","9.89","100.00","14.72","27","35.28","8.63","15.53","35.73","2.41","0","100.00","27.93","100.00","15.02","28.85","34.24","10.19","12.23","45.45","0","0","-","0.00","100.00","11.42","100.00","1.114","19138"
"2014-11-01 - Blue Jackets 2, Devils 3","New Jersey Devils","Limited ReportFull Report","42.333333333333","43.59","36.57","54.38","31.31","33.32","48.44","27.64","31.7","46.58","1.34","1.5","47.18","1.28","1.35","48.56","15.53","14.02","52.57","2.5","6.26","28.56","2.51","6.23","28.75","0","1.5","0.00","0.00","75.91","12.9","7.92","61.94","9.41","7.59","55.33","0","0","-","0.00","100.00","24.38","19.7","55.32","15.66","15.11","50.90","1.34","0","100.00","8.56","100.00","4.84","95.28","1.001","13542"
"2014-11-01 - Canucks 3, Oilers 2","Edmonton Oilers","Limited ReportFull Report","46.666666666667","50.88","55.78","47.70","37.16","49.1","43.08","29.9","35.7","45.58","2.4","2.66","47.45","1.7","2.27","42.74","23.23","21.58","51.85","10.99","12.23","47.33","7.46","6.69","52.71","1.21","2.66","31.28","16.22","60.27","12.2","9.42","56.43","7.44","7.99","48.21","1.24","0","100.00","16.61","100.00","21.12","29.04","42.11","11.42","16.93","40.27","0","0","-","0.00","100.00","8.03","92.55","1.006","16839"
"2014-11-01 - Capitals 3, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","51.783333333333","44.81","53.11","45.76","34.42","46.51","42.53","25.21","37.1","40.46","4.35","2.4","64.48","2.16","3","41.85","24.68","34.38","41.79","12.2","15.6","43.89","10.08","15.44","39.51","2.18","2.4","47.65","21.64","84.47","12.48","18.67","40.06","5.61","11.71","32.38","1.11","0","100.00","19.85","100.00","18.51","19.53","48.66","9.46","10.46","47.50","1.1","0","100.00","11.59","100.00","17.26","93.54","1.108","19119"
"2014-11-01 - Coyotes 0, Hurricanes 3","Carolina Hurricanes","Limited ReportFull Report","47.783333333333","59.58","39.89","59.89","45.46","27.99","61.89","33.18","19.74","62.69","2.43","0","100.00","2.69","2.24","54.62","25.8","19.36","57.14","13.88","8.65","61.61","12.75","6.06","67.79","2.43","0","100.00","19.02","100.00","11.96","10.54","53.17","2.5","6.02","29.37","0","0","-","0.00","100.00","28.95","15.76","64.75","18.24","6.61","73.38","0","0","-","0.00","100.00","7.31","100.00","1.073","10870"
"2014-11-01 - Flyers 1, Panthers 2","Florida Panthers","Limited ReportFull Report","35.383333333333","43.78","26.35","62.42","39.91","21.73","64.75","31.16","19.96","60.96","1.6","0","100.00","1.96","1.16","62.80","18.47","11.91","60.80","8.35","6.91","54.72","6.74","6.83","49.65","0","0","-","0.00","100.00","10.22","4.97","67.29","8.37","5.1","62.12","0","0","-","0.00","100.00","24.98","14.72","62.92","16.28","8.14","66.68","1.6","0","100.00","9.86","100.00","5.13","100.00","1.051","9774"
"2014-11-01 - Islanders 1, Sharks 3","San Jose Sharks","Limited ReportFull Report","52.883333333333","61.96","63.53","49.37","43.06","35.84","54.58","31.09","18.41","62.81","2.19","1.2","64.65","2.02","1.67","54.73","20.57","22.45","47.82","9.62","9.67","49.86","9.73","4.78","67.05","2.19","0","100.00","22.52","100.00","10.96","12.72","46.27","3.31","4.64","41.61","0","1.19","0.00","0.00","74.27","35.74","25.07","58.78","15.87","8.93","63.98","0","0","-","0.00","100.00","7.05","93.49","1.005","17562"
"2014-11-01 - Jets 1, Rangers 0","New York Rangers","Limited ReportFull Report","43.683333333333","57.26","67.94","45.74","43.88","45.36","49.17","29.37","25.42","53.61","0","0","-","2.85","2.22","56.27","35.29","25.92","57.65","20.54","10.24","66.73","12.99","2.9","81.78","0","0","-","0.00","100.00","14.59","15.63","48.28","2.67","4.24","38.63","0","0","-","0.00","100.00","20.11","36.57","35.48","13.55","18.1","42.80","0","0","-","0.00","100.00","0.00","100.00","1.000","18006"
"2014-11-01 - Sabres 0, Penguins 5","Pittsburgh Penguins","Limited ReportFull Report","46.216666666667","67.48","36.39","64.97","47.72","19.72","70.76","32.5","14.81","68.70","2.51","0","100.00","1.99","1.38","59.10","18.25","16.49","52.54","7.65","8.97","46.04","5.16","7.56","40.54","1.22","0","100.00","23.70","100.00","10.76","7.47","59.01","5.18","2.55","66.98","1.22","0","100.00","23.60","100.00","43.69","12.04","78.40","21.46","3.6","85.65","0","0","-","0.00","100.00","7.72","100.00","1.077","18652"
"2014-11-01 - Senators 2, Bruins 4","Boston Bruins","Limited ReportFull Report","51.266666666667","67.35","43.03","61.02","50.25","34.81","59.07","32.44","29.1","52.71","4.52","2.36","65.70","2.51","1.71","59.53","26.79","18.4","59.28","13.74","9.39","59.41","9.4","8.03","53.93","0","2.38","0.00","0.00","70.39","13.05","8.91","59.42","5.78","8.05","41.78","2.21","0","100.00","38.28","100.00","31.59","25.13","55.69","14.94","12.89","53.67","2.36","0","100.00","15.79","100.00","13.93","91.89","1.058","17565"
"2014-11-01 - Stars 1, Wild 4","Minnesota Wild","Limited ReportFull Report","46.15","52.62","54.04","49.33","41.66","30.36","57.84","28.95","18.97","60.42","2.51","1.32","65.57","1.64","1.53","51.81","17.81","22.32","44.39","8.77","4.03","68.53","7.65","2.74","73.61","0","0","-","0.00","100.00","9.08","17.99","33.55","6.45","6.45","49.99","1.23","0","100.00","19.10","100.00","29.02","27.39","51.44","13.51","8.37","61.76","1.38","1.21","53.26","10.21","85.53","8.68","93.05","1.017","19088"
"2014-11-02 - Coyotes 6, Capitals 5","Washington Capitals","Limited ReportFull Report","42.55","57.43","63.9","47.33","40.61","44.07","47.96","36.87","32.22","53.36","2.63","5.92","30.80","2.98","2.38","55.57","35.89","33.66","51.60","18.45","13.36","58.01","14.61","7.28","66.76","1.29","1.49","46.44","8.86","79.49","17.3","20.17","46.18","10.89","10.09","51.92","1.34","4.28","23.80","12.27","57.57","19.79","24.92","44.27","11.12","13.29","45.55","0","0","-","0.00","100.00","7.14","81.64","0.888","18506"
"2014-11-02 - Ducks 3, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","46.35","33.66","49.1","40.67","25.44","36.68","40.96","19.71","30.87","38.97","2.44","3.99","38.00","0.78","2.25","25.85","9.7","21.81","30.79","1.21","16.49","6.84","1.22","14.99","7.55","0","2.68","0.00","0.00","82.14","8.5","5.5","60.72","5.01","4.02","55.49","0","1.37","0.00","0.00","65.90","18.08","20.52","46.83","12.31","10.72","53.46","2.45","0","100.00","19.90","100.00","12.39","87.09","0.995","15310"
