"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2019-11-19 - Bruins 5, Devils 1","New Jersey Devils","Limited ReportFull Report","53.783333333333","47.09","56.35","45.53","34.24","47.27","42.00","24.68","33.42","42.47","1.06","4.76","18.24","1.72","2","46.20","23.51","28.56","45.14","5.83","4.96","54.06","3.89","4.94","44.07","0","0","-","0.00","100.00","17.44","23.85","42.25","8.11","14.58","35.74","1.15","3.42","25.12","14.14","76.57","22.01","25.16","46.66","10.58","13.86","43.30","0","1.25","0.00","0.00","91.00","4.30","85.77","0.901","15061"
"2019-11-19 - Canadiens 2, Blue Jackets 5","Columbus Blue Jackets","Limited ReportFull Report","53.666666666667","37.03","65.07","36.27","31.23","45.22","40.85","25.79","31.64","44.91","4.24","2.31","64.74","1.56","1.83","45.89","14.16","26.36","34.94","7.34","8.12","47.49","7.41","8.03","47.98","3.13","2.31","57.52","42.26","71.21","6.88","18.03","27.63","5.65","9.11","38.27","1.09","0","100.00","19.34","100.00","19.35","29.95","39.25","11.53","13.49","46.08","0","0","-","0.00","100.00","16.46","92.69","1.091","14118"
"2019-11-19 - Canucks 1, Stars 6","Dallas Stars","Limited ReportFull Report","46.183333333333","57.49","50.41","53.28","46.04","39.31","53.94","38.12","29.42","56.44","6.38","1.32","82.88","2.88","2.03","58.59","35.37","25.16","58.43","15.46","7.63","66.97","11.84","6.28","65.33","5.05","0","100.00","42.65","100.00","20.13","17.15","54.00","9.23","8.87","50.99","0","1.33","0.00","0.00","85.01","19.4","18.07","51.78","15.6","12.9","54.74","1.39","0","100.00","8.90","100.00","16.73","95.52","1.123","18198"
"2019-11-19 - Flyers 2, Panthers 5","Florida Panthers","Limited ReportFull Report","44.983333333333","68.49","70.67","49.22","46.72","53.05","46.83","31.35","41.31","43.14","5.12","2.75","65.09","3.24","2.64","55.06","32.43","37.1","46.65","13.18","9.42","58.31","8.01","7.9","50.36","1.32","1.36","49.19","16.48","82.73","19.59","27.12","41.95","6.7","15.97","29.57","1.3","1.4","48.15","19.44","91.21","27.87","24.96","52.75","13.86","12.57","52.45","2.45","0","100.00","17.66","100.00","16.35","93.35","1.097","11515"
"2019-11-19 - Hurricanes 4, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","49.766666666667","49.9","72.03","40.93","29.4","46.3","38.84","23.39","36.96","38.75","2.25","3.84","37.00","1.84","2.97","38.21","22.97","45.31","33.64","9.32","17.47","34.79","8.26","12.1","40.56","1.09","2.57","29.89","13.26","78.78","13.28","28.17","32.04","7.63","9.26","45.17","1.24","1.25","49.72","16.25","86.46","23.25","20.95","52.61","6.43","12.93","33.20","0","0","-","0.00","100.00","9.63","89.62","0.993","21325"
"2019-11-19 - Islanders 5, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","47.433333333333","49.85","54.72","47.67","33.54","43.12","43.75","28.29","33.29","45.95","2.44","3.85","38.86","1.91","2.48","43.50","22.52","25.52","46.88","12.24","11.71","51.09","12.38","10.25","54.72","2.44","2.59","48.56","19.73","74.75","10.34","13.62","43.16","5.08","10.14","33.39","0","0","-","0.00","100.00","20.02","21.17","48.60","9.38","9.18","50.54","0","0","-","0.00","100.00","8.64","88.45","0.971","18411"
"2019-11-19 - Jets 2, Predators 1","Nashville Predators","Limited ReportFull Report","46.9","73.18","61.63","54.28","59.58","41.04","59.21","38.03","32.22","54.13","1.22","2.73","30.84","1.83","1.41","56.59","20.46","18.43","52.61","6.74","2.81","70.59","5.62","1.35","80.66","0","1.35","0.00","0.00","-0.43","13.4","15.87","45.79","3.56","11","24.47","0","1.33","0.00","0.00","87.91","47.54","32.93","59.08","24.97","17.1","59.36","1.13","0","100.00","4.53","100.00","3.20","91.53","0.947","17165"
"2019-11-19 - Lightning 1, Blues 3","St Louis Blues","Limited ReportFull Report","47.35","50.74","46.13","52.38","38.57","33.41","53.58","28.98","20.69","58.35","2.37","1.34","63.87","2.12","1.91","52.64","22.32","22.2","50.14","4.54","10.55","30.09","4.57","7.78","37.01","1.16","1.34","46.44","25.46","82.75","17.72","11.64","60.35","10.87","4.02","73.01","0","0","-","0.00","100.00","26.01","23","53.07","12.39","8.88","58.26","1.2","0","100.00","9.67","100.00","8.17","93.53","1.017","18096"
"2019-11-19 - Maple Leafs 2, Golden Knights 4","Vegas Golden Knights","Limited ReportFull Report","53.25","66.73","62.8","51.51","47.06","43.32","52.07","36.08","35.65","50.30","1.06","1.14","48.26","2.46","3.22","43.35","28.45","39.85","41.65","11.81","23.02","33.91","9.82","20.53","32.37","1.06","0","100.00","10.80","100.00","16.71","16.76","49.92","6.65","8","45.42","0","1.19","0.00","0.00","85.09","33.2","18.71","63.95","16.17","6.55","71.18","0","0","-","0.00","100.00","2.95","96.80","0.998","18292"
"2019-11-19 - Oilers 5, Sharks 2","San Jose Sharks","Limited ReportFull Report","52.9","54.29","62.25","46.59","39.61","51.27","43.58","30.05","33.16","47.54","2.12","4.87","30.33","3.13","4.1","43.26","33.71","37.22","47.53","11.66","16.89","40.84","9.73","14.3","40.49","0","1.23","0.00","0.00","91.42","21.55","20.64","51.08","14.48","7.41","66.14","2.25","3.55","38.83","15.57","52.08","20.26","19.46","51.00","5.95","9.07","39.60","0","0","-","0.00","100.00","7.05","85.32","0.924","16147"
"2019-11-19 - Senators 4, Red Wings 3","Detroit Red Wings","Limited ReportFull Report","44.116666666667","38.38","53.18","41.92","35.15","42.26","45.41","31.9","30.02","51.52","1.26","4.28","22.71","1.81","2.6","41.08","20.61","32.77","38.61","7.2","14.9","32.58","6.03","11.78","33.87","1.25","4.29","22.56","20.69","63.63","13.12","18.2","41.89","11.31","10.13","52.74","0","0","-","0.00","100.00","13.17","18.83","41.16","12.05","8.02","60.03","0","0","-","0.00","100.00","3.94","85.75","0.897","19156"
"2019-11-19 - Wild 4, Sabres 1","Buffalo Sabres","Limited ReportFull Report","40.55","47.97","40.02","54.52","38.85","36.22","51.75","27.04","26","50.98","0","3.12","0.00","1.26","1.8","41.08","14.32","18.15","44.11","3.81","11.71","24.54","2.49","10.04","19.88","0","3.15","0.00","0.00","68.60","10.35","6.62","60.99","5.42","4.76","53.27","0","0","-","0.00","100.00","32.39","14.98","68.38","17.44","7.97","68.63","0","0","-","0.00","100.00","0.00","88.02","0.880","15522"
"2019-11-20 - Capitals 1, Rangers 4","New York Rangers","Limited ReportFull Report","48.966666666667","45.88","57.45","44.40","38.98","44.65","46.61","28.83","25.44","53.12","2.42","0","100.00","2.87","2.17","56.90","25.66","29.75","46.31","18.01","13.8","56.61","12.24","6.28","66.08","2.36","0","100.00","19.31","100.00","7.51","15.81","32.20","3.63","6.18","37.04","0","0","-","0.00","100.00","15.4","26.17","37.05","11.46","11.87","49.12","0","0","-","0.00","100.00","8.38","100.00","1.084","17239"
"2019-11-20 - Senators 2, Canadiens 1","Montreal Canadiens","Limited ReportFull Report","52.416666666667","75.53","47.37","61.46","56.24","34.9","61.71","34.99","24.28","59.04","0","1.16","0.00","2.99","1.52","66.34","28.81","17.7","61.94","15.34","10.76","58.77","8.88","8.23","51.90","0","1.16","0.00","0.00","85.95","13.46","6.97","65.88","7.84","3.5","69.12","0","0","-","0.00","100.00","36.26","20.69","63.67","14.88","9.08","62.12","0","0","-","0.00","100.00","0.00","95.23","0.952","20862"
"2019-11-21 - Avalanche 2, Wild 3","Minnesota Wild","Limited ReportFull Report","45.533333333333","57.89","51.67","52.84","44.52","40.38","52.44","30.38","28.67","51.44","2.55","1.33","65.64","2.42","1.89","56.17","28.19","13.36","67.85","13.9","9.5","59.41","11.57","6.7","63.34","2.54","0","100.00","21.99","100.00","14.3","3.87","78.71","5.15","2.61","66.42","0","1.39","0.00","0.00","46.49","25.08","34.65","41.99","10.83","17.91","37.67","0","0","-","0.00","100.00","8.38","95.35","1.037","17574"
"2019-11-21 - Canucks 6, Predators 3","Nashville Predators","Limited ReportFull Report","42.133333333333","73.86","33.03","69.10","53.41","27.08","66.36","38.28","21.21","64.35","2.65","0","100.00","3.39","1.76","65.83","32.57","22.9","58.71","12.23","9.16","57.18","9.73","5.91","62.22","2.63","0","100.00","27.05","100.00","20","13.86","59.07","9.34","9.27","50.20","0","0","-","0.00","100.00","31.95","8.8","78.42","16.4","4.52","78.39","0","0","-","0.00","100.00","6.92","100.00","1.069","17168"
"2019-11-21 - Ducks 4, Panthers 5","Florida Panthers","Limited ReportFull Report","57.783333333333","49.25","67.27","42.27","35.65","46.41","43.44","24.65","34.67","41.55","3.85","3.34","53.56","1.85","3.28","36.06","25.12","36.46","40.79","8.41","16.17","34.22","4.77","10.35","31.54","0.95","1.13","45.67","19.99","89.04","16.39","20.5","44.44","7.74","11.07","41.14","1","1.09","47.71","12.88","90.13","21.41","25.01","46.12","10.96","13.24","45.29","1.83","1.15","61.38","16.72","91.29","15.63","90.37","1.060","11316"
"2019-11-21 - Flames 0, Blues 5","St Louis Blues","Limited ReportFull Report","51.35","53.62","61.77","46.47","45.57","51.68","46.86","34.86","38.16","47.74","4.58","0","100.00","2.52","2.03","55.37","30.58","28.69","51.59","11.6","7.05","62.21","9.35","5.72","62.03","2.3","0","100.00","24.59","100.00","19.23","21.17","47.59","11.85","11.56","50.61","2.28","0","100.00","19.23","100.00","22.05","33.91","39.41","13.46","20.57","39.55","0","0","-","0.00","100.00","13.15","100.00","1.132","18096"
"2019-11-21 - Flyers 5, Hurricanes 3","Carolina Hurricanes","Limited ReportFull Report","45.233333333333","51.15","49.15","51.00","39.27","32.11","55.02","33.48","19.35","63.38","2.48","1.4","63.87","3.04","1.94","61.04","34.1","22.85","59.87","14.7","10.17","59.12","14.82","7.23","67.22","2.47","1.4","63.72","16.64","80.57","18.94","12.79","59.68","8.68","4.15","67.65","0","0","-","0.00","100.00","15.83","22.17","41.67","8.46","6.6","56.16","0","0","-","0.00","100.00","7.40","92.76","1.002","14734"
"2019-11-21 - Jets 3, Stars 5","Dallas Stars","Limited ReportFull Report","50.566666666667","59.63","52.17","53.34","46.28","34.03","57.63","39.36","23.42","62.70","4.58","3.6","56.03","2.88","2.25","56.06","31.27","25.02","55.56","13.75","10.84","55.92","10.55","10.7","49.65","4.55","3.64","55.57","43.14","65.98","17.58","14.06","55.56","11.72","3.63","76.34","0","0","-","0.00","100.00","17.89","24.27","42.43","12.98","6.94","65.17","0","0","-","0.00","100.00","11.64","84.65","0.963","18133"
"2019-11-21 - Lightning 4, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","46.333333333333","60.86","71.22","46.08","41.39","51.19","44.71","33.28","37.2","47.22","1.2","2.76","30.22","2.64","2.56","50.73","27.28","32.33","45.77","9.28","11.3","45.08","5.82","8.5","40.64","0","2.77","0.00","0.00","67.38","17.84","21.29","45.60","13.47","8.21","62.12","0","0","-","0.00","100.00","31.35","34.68","47.48","13.84","19.17","41.91","1.15","0","100.00","8.32","100.00","3.59","92.58","0.962","21336"
"2019-11-21 - Maple Leafs 3, Coyotes 1","Arizona Coyotes","Limited ReportFull Report","53.916666666667","47.17","88.38","34.80","33.8","63","34.91","25.78","38.89","39.87","1.02","2.34","30.34","1.91","3.41","35.84","15.22","45.41","25.11","6.11","22.14","21.63","4.21","12.45","25.27","0","1.19","0.00","0.00","90.43","8.99","23.68","27.51","6.19","9.58","39.26","1.07","1.17","47.71","17.25","87.78","26.27","39.13","40.18","13.47","16.99","44.22","0","0","-","0.00","100.00","3.96","93.98","0.979","12495"
"2019-11-21 - Oilers 1, Kings 5","Los Angeles Kings","Limited ReportFull Report","44.3","58.75","49.49","54.28","43.22","40.57","51.58","35.94","27.82","56.37","5.29","1.36","79.54","2.54","2.33","52.18","23.6","24.73","48.83","6.84","10.72","38.96","5.56","9.23","37.60","2.61","1.38","65.36","46.94","85.01","17.16","13.58","55.82","11.01","7.82","58.46","2.56","0","100.00","23.25","100.00","22.62","24.44","48.06","13.71","10.73","56.09","0","0","-","0.00","100.00","14.71","95.11","1.098","15539"
"2019-11-21 - Penguins 3, Islanders 4","New York Islanders","Limited ReportFull Report","42.05","33.65","59.33","36.19","24.48","48.46","33.56","19.14","34.48","35.70","1.32","3.01","30.42","1.2","2","37.39","18.84","36.88","33.81","8.02","14.05","36.33","8.1","7.6","51.59","0","3.02","0.00","0.00","60.28","10.75","23.01","31.83","1.39","14.98","8.47","0","0","-","0.00","100.00","11.81","18.01","39.61","8.07","8.93","47.47","1.27","0","100.00","15.73","100.00","6.89","91.25","0.981","13212"
"2019-11-21 - Red Wings 4, Blue Jackets 5","Columbus Blue Jackets","Limited ReportFull Report","42.65","75.18","41.15","64.63","56.54","33.33","62.91","35.94","30.57","54.04","4.05","2.85","58.71","2.97","1.47","66.94","37.82","16.95","69.06","12.06","5.64","68.12","5.42","5.58","49.26","2.72","0","100.00","50.16","100.00","25.94","11.12","69.99","13.58","7.11","65.65","0","1.49","0.00","0.00","79.06","29.73","20.47","59.22","17.24","13.62","55.87","1.33","1.32","50.21","7.72","90.31","11.26","90.69","1.019","14417"
"2019-11-21 - Sabres 2, Bruins 3","Boston Bruins","Limited ReportFull Report","49.15","41.26","69.44","37.28","28.05","50.01","35.93","21.98","34.94","38.62","1.13","1.24","47.66","1.54","2.12","42.14","26.19","38.22","40.65","10.45","10.56","49.74","9.42","9.2","50.58","1.12","0","100.00","11.90","100.00","15.87","27.5","36.59","4.97","11.29","30.57","0","0","-","0.00","100.00","12.04","30.59","28.24","4.82","13.29","26.61","0","1.14","0.00","0.00","91.44","5.13","96.46","1.016","17850"
"2019-11-21 - Sharks 2, Golden Knights 1","Vegas Golden Knights","Limited ReportFull Report","49.7","58.4","43.68","57.21","42.79","29.47","59.22","31.92","23.04","58.08","1.12","1.28","46.65","1.67","1.21","58.10","25.6","16.86","60.29","6.65","6.68","49.87","5.57","6.65","45.57","0","1.28","0.00","0.00","80.78","18.8","10.19","64.85","9.17","5.02","64.64","0","0","-","0.00","100.00","26.08","18.02","59.15","13.76","6.44","68.13","1.07","0","100.00","7.80","100.00","3.49","94.46","0.980","18275"
"2019-11-22 - Devils 1, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","47.616666666667","67.98","52.03","56.64","57.95","39.45","59.50","47.72","30.67","60.87","4.87","0","100.00","2.66","1.68","61.25","29.98","20.24","59.69","11.07","9.11","54.85","8.74","6.48","57.41","2.37","0","100.00","27.15","100.00","19.13","10.99","63.51","13.72","7.49","64.70","1.19","0","100.00","8.65","100.00","29.44","26.26","52.86","17.57","15.3","53.45","1.35","0","100.00","7.66","100.00","10.20","100.00","1.102","18420"
"2019-11-22 - Rangers 1, Senators 4","Ottawa Senators","Limited ReportFull Report","52.85","55.22","41.95","56.83","46.9","33.62","58.25","33.47","27.4","54.99","2.19","1.15","65.57","3.06","1.51","67.03","29.27","15.14","65.91","16.11","6.66","70.76","13.95","5.48","71.80","1.12","0","100.00","8.06","100.00","13.23","8.3","61.44","6.95","4.42","61.11","0","1.16","0.00","0.00","73.75","23.5","25.31","48.14","12.26","15.87","43.58","1.07","0","100.00","8.76","100.00","6.55","95.80","1.024","12349"
"2019-11-23 - Blackhawks 1, Stars 2","Dallas Stars","Limited ReportFull Report","48.933333333333","63.49","66.39","48.88","44.24","46.41","48.81","33.68","31.2","51.91","1.16","1.24","48.26","3.2","3.63","46.84","36.43","33.16","52.35","17.42","14.21","55.07","14.15","8.89","61.41","1.15","0","100.00","8.16","100.00","19.01","18.88","50.17","7.15","7.54","48.67","0","1.3","0.00","0.00","82.78","21.54","21.24","50.36","10.88","14.81","42.36","0","0","-","0.00","100.00","3.44","96.03","0.995","18532"
"2019-11-23 - Blue Jackets 3, Jets 4","Winnipeg Jets","Limited ReportFull Report","42","55.85","70.59","44.17","49.11","55.32","47.03","35.55","37.27","48.82","5.34","0","100.00","1.76","2.69","39.53","21.5","28.94","42.63","5.34","12.32","30.24","5.41","10.71","33.54","1.35","0","100.00","24.88","100.00","16.16","16.73","49.12","9.53","10.47","47.65","4.1","0","100.00","43.01","100.00","28.68","32.66","46.75","16.53","16.06","50.73","0","0","-","0.00","100.00","15.01","100.00","1.150","15325"
"2019-11-23 - Canucks 2, Capitals 1","Washington Capitals","Limited ReportFull Report","46.966666666667","56.54","59.95","48.54","48.74","48.35","50.20","31.28","28.73","52.13","1.21","0","100.00","2.26","2.92","43.62","23.37","29.26","44.40","12.1","13.53","47.22","7.33","9.35","43.96","0","0","-","0.00","100.00","11.25","15.71","41.73","2.48","7.88","23.94","0","0","-","0.00","100.00","29.13","25.82","53.01","21.65","10.25","67.88","1.21","0","100.00","5.58","100.00","3.85","100.00","1.039","18573"
"2019-11-23 - Coyotes 3, Kings 2","Los Angeles Kings","Limited ReportFull Report","51.983333333333","70.19","39.19","64.17","56.89","26.75","68.02","38.9","19.43","66.68","0","1.22","0.00","2.86","1.84","60.93","27.44","19.75","58.15","16.6","8.67","65.70","9.35","4.93","65.45","0","1.22","0.00","0.00","75.24","10.56","11.23","48.47","5.51","6.09","47.50","0","0","-","0.00","100.00","35.52","18.31","65.99","21.76","8.39","72.16","0","0","-","0.00","100.00","0.00","93.73","0.937","15912"
"2019-11-23 - Ducks 2, Lightning 6","Tampa Bay Lightning","Limited ReportFull Report","47.633333333333","45.65","57","44.47","29.5","45.94","39.10","20.59","32.34","38.90","3.62","1.27","73.98","2.09","2.06","50.29","23.61","33.43","41.39","12.3","9.09","57.49","8.68","6.33","57.83","3.62","0","100.00","41.69","100.00","11.3","24.02","31.98","2.45","11.56","17.47","0","1.33","0.00","0.00","88.47","17.5","16.88","50.90","9.56","9.45","50.29","0","0","-","0.00","100.00","17.59","96.06","1.137","19092"
"2019-11-23 - Flames 3, Flyers 2","Philadelphia Flyers","Limited ReportFull Report","46.75","64.17","48.43","56.99","46.48","37.98","55.03","36.42","25.98","58.36","2.42","1.3","65.11","2.9","1.79","61.88","35.82","17.49","67.19","15.76","8.2","65.76","13.44","4.06","76.80","2.42","0","100.00","17.99","100.00","20.13","9.29","68.41","11.29","7.92","58.76","0","0","-","0.00","100.00","18.9","27.03","41.16","10.13","11.13","47.64","0","1.2","0.00","0.00","89.18","6.65","95.00","1.017","17198"
"2019-11-23 - Islanders 1, Sharks 2","San Jose Sharks","Limited ReportFull Report","45.85","46.94","53.73","46.63","32.94","36.29","47.58","24.17","24.05","50.12","1.23","1.32","48.26","1.62","2.07","43.96","28.64","30.11","48.75","12.23","6.89","63.98","7.43","5.43","57.75","1.23","1.32","48.24","16.59","75.68","16.43","23.01","41.65","6.36","8.08","44.04","0","0","-","0.00","100.00","14.05","17.42","44.64","9.03","5.31","62.99","0","0","-","0.00","100.00","5.11","94.50","0.996","16471"
"2019-11-23 - Maple Leafs 5, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","46.1","63.13","71.51","46.89","44.29","48.56","47.70","32.54","35.44","47.87","2.47","4.06","37.81","2.13","3.19","40.01","23.06","34.38","40.15","10.19","14.23","41.74","9.07","11.19","44.76","1.21","2.71","30.87","13.34","75.79","12.64","20.46","38.20","4.64","11.18","29.32","0","1.37","0.00","0.00","87.76","29.76","29.36","50.33","16.38","11.92","57.89","1.23","0","100.00","7.52","100.00","7.58","88.55","0.961","18137"
