"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2017-10-12 - Penguins 4, Lightning 5","Pittsburgh Penguins","Limited ReportFull Report","43.4","57.43","71.84","44.43","51.66","54.02","48.88","38.6","39.82","49.22","4.2","4.04","51.00","2.67","2.63","50.41","30.14","37.11","44.82","9.82","12.38","44.23","9.7","9.81","49.71","2.83","1.37","67.39","29.17","86.05","19.91","25.11","44.22","13.78","12.31","52.82","1.41","1.31","51.90","10.27","89.35","23.07","33.77","40.59","10.03","17.89","35.92","0","1.47","0.00","0.00","91.80","10.89","89.86","1.007","19092"
"2017-10-12 - Red Wings 4, Coyotes 2","Detroit Red Wings","Limited ReportFull Report","43.783333333333","56.28","59.61","48.56","52.01","43.54","54.43","37.82","30.42","55.43","1.39","1.29","51.74","2.32","2.21","51.20","22.77","28.58","44.34","11.59","8.97","56.39","5.69","5.19","52.32","1.38","0","100.00","24.32","100.00","11.18","19.69","36.22","8.39","13.22","38.82","0","1.3","0.00","0.00","90.17","33.78","28.22","54.48","23.68","12.04","66.29","0","0","-","0.00","100.00","3.66","95.75","0.994","13584"
"2017-10-12 - Sabres 2, Sharks 3","Buffalo Sabres","Limited ReportFull Report","47.566666666667","43.61","63.41","40.75","29.47","47.46","38.31","20.85","28.16","42.54","2.55","2.38","51.74","1.38","2.2","38.49","20.09","19.87","50.27","5.06","7.31","40.90","5","6.12","44.95","1.27","2.38","34.92","25.48","61.22","14.78","12.69","53.80","7.59","3.74","66.99","1.33","0","100.00","17.58","100.00","19.32","34.14","36.13","6.05","15.96","27.50","0","0","-","0.00","100.00","12.24","91.55","1.038","17402"
"2017-10-12 - Stars 1, Predators 4","Dallas Stars","Limited ReportFull Report","49.316666666667","61.92","50.06","55.29","46.62","38.82","54.56","30.48","29.06","51.19","0","2.33","0.00","2.9","1.79","61.83","32.41","21.67","59.93","21.31","7.06","75.10","13.72","7.14","65.77","0","1.2","0.00","0.00","83.13","11.18","14.8","43.03","2.52","8.46","22.98","0","0","-","0.00","100.00","21.8","21.95","49.82","11.92","9.5","55.65","0","1.08","0.00","0.00","88.62","0.00","91.99","0.920","17113"
"2017-10-12 - Wild 5, Blackhawks 2","Minnesota Wild","Limited ReportFull Report","45.05","59.37","58.21","50.49","46.52","44.5","51.11","37.96","36.93","50.69","2.81","1.23","69.58","2.64","2.17","54.91","28.64","28.7","49.95","18.89","13.49","58.34","13.05","12.36","51.34","1.41","1.22","53.56","10.81","90.11","9.98","15.1","39.79","5.59","7.7","42.07","0","0","-","0.00","100.00","24.88","24.13","50.77","16.55","14.09","54.02","1.4","0","100.00","8.48","100.00","7.41","96.67","1.041","21386"
"2017-10-13 - Capitals 5, Devils 2","Washington Capitals","Limited ReportFull Report","45.833333333333","62.02","42.59","59.28","50.14","34.07","59.54","29.97","21.45","58.28","2.79","1.25","69.16","3.75","1.5","71.40","38.93","21.25","64.69","7.13","8.34","46.06","7.08","6.01","54.07","1.42","1.22","53.80","20.01","79.77","32.12","12.58","71.86","15.51","6.04","71.97","1.38","0","100.00","8.88","100.00","19.88","21.42","48.13","5.77","9.27","38.39","0","0","-","0.00","100.00","9.31","94.20","1.035","13458"
"2017-10-13 - Ducks 1, Avalanche 3","Anaheim Ducks","Limited ReportFull Report","40.916666666667","40.46","81.67","33.13","32.02","53.06","37.63","19.04","36.92","34.03","0","0","-","1.3","2.21","36.99","13.29","30.24","30.54","9.01","11.7","43.50","1.45","7.4","16.43","0","0","-","0.00","100.00","4.3","18.75","18.64","1.47","7.2","16.97","0","0","-","0.00","100.00","23.24","40.6","36.40","13.11","18.28","41.77","0","0","-","0.00","100.00","0.00","100.00","1.000","15393"
"2017-10-13 - Rangers 1, Blue Jackets 3","New York Rangers","Limited ReportFull Report","43.55","54.76","79.31","40.84","43.49","64.14","40.41","36.04","47.48","43.15","1.46","2.57","36.13","2.83","5.13","35.51","27.69","46.54","37.31","15.03","19.22","43.89","11.94","14.18","45.72","1.46","0","100.00","12.21","100.00","12.7","27.14","31.88","5.66","17.27","24.68","0","1.31","0.00","0.00","92.44","22.78","29.79","43.33","15.59","15.71","49.82","0","1.23","0.00","0.00","92.20","4.04","94.58","0.986","15342"
"2017-10-13 - Red Wings 6, Golden Knights 3","Detroit Red Wings","Limited ReportFull Report","51.566666666667","52.96","45.38","53.85","41.49","36.38","53.28","30.32","26.11","53.74","7.34","3.25","69.32","2.65","1.63","61.96","23.26","22.2","51.17","14.82","8.46","63.68","12.11","6.45","65.25","6.13","2.16","73.91","50.61","66.45","8.6","13.5","38.91","6.08","8.72","41.11","1.13","1.12","50.30","18.59","87.17","27.28","21.05","56.45","11.13","8.67","56.21","0","0","-","0.00","100.00","24.20","87.56","1.118","17645"
"2017-10-13 - Senators 6, Flames 0","Ottawa Senators","Limited ReportFull Report","41.533333333333","41.93","61.39","40.58","35.31","36.55","49.14","20.86","23.82","46.68","4.65","0","100.00","1.48","1.8","45.11","13.03","31.09","29.53","4.85","7.71","38.62","4.84","5.11","48.68","1.53","0","100.00","31.58","100.00","8.32","23.18","26.40","3.24","10.77","23.11","1.5","0","100.00","46.43","100.00","27.25","22.75","54.50","12.88","6.74","65.66","1.6","0","100.00","12.46","100.00","22.27","100.00","1.223","19289"
"2017-10-14 - Avalanche 1, Stars 3","Colorado Avalanche","Limited ReportFull Report","40.516666666667","47.14","63.84","42.47","36.07","50.12","41.85","27.48","35.48","43.65","1.5","1.4","51.81","1.3","2.28","36.31","20.83","31.47","39.82","4.64","7.01","39.82","4.59","2.89","61.32","0","0","-","0.00","100.00","15.92","24.74","39.15","8.87","14.46","38.02","1.52","1.4","51.90","17.08","90.29","21.16","27.34","43.64","13.94","16.87","45.25","0","0","-","0.00","100.00","5.47","96.06","1.015","17967"
"2017-10-14 - Blue Jackets 5, Wild 4","Columbus Blue Jackets","Limited ReportFull Report","50.383333333333","53.6","35.47","60.18","39.86","24.05","62.37","35.21","16.8","67.70","4.82","2.3","67.71","1.71","1.36","55.70","21.57","17.6","55.06","6.1","8.03","43.17","6.03","5.71","51.38","1.23","1.12","52.38","20.45","80.36","15.21","9.61","61.27","10.71","3.53","75.20","2.48","1.12","68.84","23.14","68.24","25.4","12.41","67.17","16.04","6.3","71.79","1.12","0","100.00","6.97","100.00","13.70","86.31","1.000","19064"
"2017-10-14 - Blues 1, Lightning 2","St Louis Blues","Limited ReportFull Report","51.033333333333","43.4","69.02","38.61","40.06","40.08","49.99","25.87","29.43","46.78","1.19","1.16","50.64","1.56","1.58","49.64","18.04","24.12","42.80","7.35","9.01","44.92","4.86","8.01","37.79","1.22","1.16","51.13","25.04","85.47","10.61","15.24","41.06","2.42","3.46","41.17","0","0","-","0.00","100.00","23.41","39.88","36.99","15.96","15.91","50.08","0","0","-","0.00","100.00","4.61","96.05","1.007","19092"
"2017-10-14 - Bruins 6, Coyotes 2","Boston Bruins","Limited ReportFull Report","50.516666666667","70.69","58.95","54.53","48.86","50.33","49.26","31.51","25.49","55.28","4.97","0","100.00","2.94","1.97","59.78","36.17","20.71","63.59","16.24","13.38","54.83","12.16","6.18","66.29","3.83","0","100.00","31.49","100.00","20.22","7.09","74.04","6.49","3.16","67.23","0","0","-","0.00","100.00","27.27","33.52","44.86","10.27","15","40.66","1.11","0","100.00","10.85","100.00","15.78","100.00","1.158","14810"
"2017-10-14 - Capitals 2, Flyers 8","Washington Capitals","Limited ReportFull Report","54.25","44.29","62.46","41.49","31.83","50","38.90","19.64","38.41","33.83","2.23","6.53","25.46","1.34","2.81","32.31","21","25.04","45.62","3.27","15.55","17.38","2.15","15.77","11.99","1.12","5.34","17.31","52.01","66.16","17.04","9.4","64.45","11.58","5.77","66.76","1.1","1.11","49.88","9.53","80.78","20.96","30.92","40.40","5.24","15.69","25.05","0","0","-","0.00","100.00","11.35","83.01","0.944","19817"
"2017-10-14 - Devils 3, Rangers 2","New Jersey Devils","Limited ReportFull Report","41.283333333333","56.25","56.29","49.98","42.88","41.7","50.70","21.25","32.52","39.52","3.01","1.37","68.67","1.76","2.1","45.59","29.23","25.23","53.68","10.94","11.85","48.00","3.09","9.29","24.94","1.47","0","100.00","47.58","100.00","18.29","13.17","58.13","6.04","6.86","46.84","1.53","1.38","52.60","25.30","79.91","25.72","26.9","48.88","12.04","14.77","44.91","0","0","-","0.00","100.00","14.14","95.78","1.099","18006"
"2017-10-14 - Flames 5, Canucks 2","Calgary Flames","Limited ReportFull Report","33.916666666667","49.33","64.12","43.48","38","53.84","41.38","30.01","39.64","43.09","5.63","3.26","63.35","1.7","3.15","35.06","24.61","39.23","38.55","9.7","14.28","40.44","9.64","12.83","42.90","1.91","0","100.00","19.86","100.00","14.94","24.62","37.76","7.28","19.21","27.47","1.86","3.4","35.39","25.57","82.32","21.2","22.13","48.93","11.56","6.11","65.43","1.98","0","100.00","17.09","100.00","18.76","91.78","1.105","17074"
"2017-10-14 - Hurricanes 1, Jets 2","Carolina Hurricanes","Limited ReportFull Report","46.8","59.36","41.83","58.66","39.09","27.9","58.35","25.88","20.26","56.09","0","2.42","0.00","1.41","1.8","43.90","23.92","19.79","54.73","6.67","7.27","47.84","1.27","6.14","17.14","0","1.21","0.00","0.00","80.36","17.09","12.6","57.56","9.23","7.54","55.05","0","1.22","0.00","0.00","83.88","28.08","16.61","62.84","13.72","5.06","73.06","0","0","-","0.00","100.00","0.00","88.06","0.881","15321"
"2017-10-14 - Islanders 3, Sharks 1","New York Islanders","Limited ReportFull Report","49.25","51.52","77.29","39.99","30.1","51.67","36.81","19.97","40.25","33.17","2.52","0","100.00","1.46","2.81","34.23","16.76","31.61","34.65","5.17","12.1","29.92","2.56","7.63","25.15","1.23","0","100.00","48.00","100.00","11.61","19.33","37.52","8.87","11.67","43.18","1.28","0","100.00","14.45","100.00","20.76","33.96","37.93","7.3","18.49","28.29","0","0","-","0.00","100.00","12.61","100.00","1.126","17562"
"2017-10-14 - Maple Leafs 4, Canadiens 3","Toronto Maple Leafs","Limited ReportFull Report","52.45","60.05","52.21","53.49","31.65","38.76","44.95","22.21","32.17","40.84","3.52","2.16","62.00","1.56","1.79","46.68","18.95","16.45","53.54","9.39","8.63","52.12","6.95","7.65","47.60","2.31","1.08","68.21","33.27","85.92","9.56","7.77","55.17","3.58","3.28","52.15","1.2","0","100.00","33.62","100.00","29.57","27.92","51.44","8.32","19.08","30.36","0","1.08","0.00","0.00","94.33","15.86","93.29","1.092","21302"
"2017-10-14 - Panthers 3, Penguins 4","Florida Panthers","Limited ReportFull Report","44.483333333333","66.98","72.53","48.01","61.14","52.46","53.82","46.49","34.39","57.48","2.73","2.61","51.18","3.15","3.37","48.32","27.42","37.65","42.14","15.38","15.8","49.33","11.03","10.72","50.73","1.36","2.61","34.34","12.35","75.69","12.01","22.09","35.22","8.19","6.72","54.90","0","0","-","0.00","100.00","35.92","25.31","58.66","25.37","12.58","66.84","1.26","0","100.00","4.95","100.00","5.88","92.42","0.983","18582"
"2017-10-14 - Predators 1, Blackhawks 2","Nashville Predators","Limited ReportFull Report","40.766666666667","79.83","53.26","59.98","64.19","33.7","65.57","44.26","25.46","63.48","0","1.36","0.00","3.2","2.15","59.76","34.2","23.73","59.04","12.54","11.01","53.26","9.31","9.75","48.85","0","0","-","0.00","100.00","21.68","12.67","63.12","10.79","7.08","60.36","0","1.41","0.00","0.00","80.04","42.82","19.24","68.99","24","8.45","73.96","0","0","-","0.00","100.00","0.00","94.66","0.947","21564"
"2017-10-14 - Sabres 2, Kings 4","Buffalo Sabres","Limited ReportFull Report","50.45","44.62","58.89","43.11","31.99","41.96","43.26","20.79","24.97","45.44","2.46","0","100.00","2.02","2.39","45.84","17.54","24.62","41.60","10.11","10.94","48.02","8.77","4.29","67.15","2.46","0","100.00","28.06","100.00","7.51","13.65","35.50","3.69","5.76","39.07","0","0","-","0.00","100.00","23.33","29.58","44.10","8.44","13.76","38.01","0","0","-","0.00","100.00","11.83","100.00","1.118","18230"
"2017-10-14 - Senators 6, Oilers 1","Ottawa Senators","Limited ReportFull Report","43.55","55.75","82.05","40.46","48.51","54.24","47.21","34.35","32.96","51.03","4.39","0","100.00","2.05","4.03","33.70","20.25","36.64","35.59","6.18","17.44","26.16","4.72","13.99","25.22","2.96","0","100.00","62.82","100.00","14.36","18.69","43.44","7.59","8.58","46.93","1.34","0","100.00","17.65","100.00","25.6","32.43","44.11","14.2","7.96","64.08","0","0","-","0.00","100.00","12.79","100.00","1.128","18347"
"2017-10-15 - Bruins 1, Golden Knights 3","Boston Bruins","Limited ReportFull Report","42.833333333333","50.26","59.07","45.97","39.48","43.12","47.80","23.85","25.45","48.38","0","2.71","0.00","1.18","2.27","34.21","15.68","28.69","35.35","0","8.14","0.00","0","5.59","0.00","0","1.39","0.00","-","75.19","15.32","20.83","42.38","7.13","6.88","50.89","0","1.33","0.00","0.00","80.70","26.46","26.96","49.53","14.88","11.76","55.85","0","0","-","0.00","100.00","0.00","89.36","0.894","17562"
"2017-10-15 - Islanders 2, Kings 3","New York Islanders","Limited ReportFull Report","49.383333333333","56.48","43.5","56.49","39.93","30.79","56.46","24.88","24.73","50.15","2.46","1.15","68.22","2.47","1.39","63.95","27.82","19.38","58.94","12.23","7.14","63.15","8.49","7.22","54.03","2.49","0","100.00","29.29","100.00","15.37","12.42","55.31","4.94","3.63","57.60","0","0","-","0.00","100.00","24.82","21.13","54.01","10.18","11.44","47.08","0","1.15","0.00","0.00","89.95","9.89","95.36","1.053","18230"
"2017-10-15 - Sabres 3, Ducks 1","Buffalo Sabres","Limited ReportFull Report","46.15","58.21","51.01","53.30","44.94","38.74","53.71","36.35","21.32","63.03","2.75","0","100.00","1.64","1.28","56.23","27","19.78","57.72","7.13","4.59","60.82","7.08","0","100.00","2.75","0","100.00","38.86","-","20.14","14.9","57.47","8.3","7.24","53.41","0","0","-","0.00","100.00","29.6","26.78","52.50","19.59","11.8","62.41","0","0","-","0.00","100.00","7.56","100.00","1.076","15821"
"2017-10-16 - Lightning 3, Red Wings 2","Tampa Bay Lightning","Limited ReportFull Report","39.666666666667","41.43","50.69","44.98","32.69","38.66","45.82","22.6","23.44","49.09","1.6","1.4","53.35","1.59","2.42","39.66","18.17","32.9","35.58","6.7","14.78","31.19","4.99","10.74","31.73","1.6","1.39","53.56","32.08","87.07","11.59","17.85","39.37","7.97","2.87","73.51","0","0","-","0.00","100.00","21.47","14","60.53","7.93","5.57","58.75","0","0","-","0.00","100.00","7.07","94.04","1.011","19515"
"2017-10-17 - Avalanche 1, Predators 4","Colorado Avalanche","Limited ReportFull Report","41.966666666667","41.41","56.79","42.17","29.04","44.31","39.59","18.21","24.19","42.96","0","2.73","0.00","1.32","1.94","40.48","25.83","19.8","56.61","2.9","9.81","22.83","1.51","6.94","17.84","0","2.69","0.00","0.00","61.21","22.43","9.94","69.30","12.92","2.72","82.63","0","0","-","0.00","100.00","13.62","35.09","27.97","3.86","14.71","20.78","0","0","-","0.00","100.00","0.00","88.71","0.887","17113"
"2017-10-17 - Blue Jackets 5, Jets 2","Columbus Blue Jackets","Limited ReportFull Report","53.9","71.93","45.08","61.47","51.16","30.09","62.97","42.46","23.28","64.59","5.95","1.06","84.88","3.74","1.32","73.92","30.54","16.82","64.48","18.63","7.86","70.31","17.25","5.99","74.21","2.38","1.03","69.73","13.82","82.74","12.14","8.8","57.98","5.9","6.16","48.91","2.24","0","100.00","37.97","100.00","29.57","20.86","58.64","18.43","10.07","64.65","1.24","0","100.00","6.75","100.00","14.00","95.45","1.095","15321"
"2017-10-17 - Canadiens 2, Sharks 5","Montreal Canadiens","Limited ReportFull Report","40.383333333333","56.99","62.56","47.67","34.62","43.68","44.22","27.68","27.24","50.39","1.5","2.8","34.89","1.9","2.63","41.89","25.4","33.8","42.91","6.01","11.43","34.46","4.49","7.36","37.88","1.5","2.8","34.92","33.45","61.97","19","22.75","45.51","11.9","10.42","53.31","0","0","-","0.00","100.00","30.85","18.75","62.20","9.98","7.76","56.24","0","0","-","0.00","100.00","5.43","89.71","0.951","17377"
"2017-10-17 - Canucks 3, Senators 0","Vancouver Canucks","Limited ReportFull Report","50.133333333333","57.4","46.36","55.32","38.39","36.1","51.54","28.95","25.48","53.18","2.54","0","100.00","1.96","1.73","53.08","30.59","17.53","63.58","8.03","7.55","51.55","5.33","4.36","54.98","1.29","0","100.00","24.30","100.00","22.96","9.86","69.97","7.82","9.09","46.23","1.16","0","100.00","14.88","100.00","18.52","23.58","43.99","14.53","9.7","59.96","0","0","-","0.00","100.00","8.79","100.00","1.088","13430"
"2017-10-17 - Coyotes 1, Stars 3","Arizona Coyotes","Limited ReportFull Report","52.7","45.76","62.98","42.08","33.15","50.37","39.69","24.28","37.53","39.28","1.15","2.2","34.43","2.45","3.23","43.12","22.75","34.14","39.99","10.28","15.63","39.67","9.03","13.51","40.05","0","1.07","0.00","0.00","92.07","12.3","18.7","39.68","6.88","10.25","40.15","1.16","1.07","52.07","16.94","89.54","18.3","25.4","41.88","8.41","13.55","38.30","0","0","-","0.00","100.00","4.76","94.14","0.989","16007"
"2017-10-17 - Hurricanes 5, Oilers 3","Carolina Hurricanes","Limited ReportFull Report","38.6","50.09","61.48","44.90","29.93","50.86","37.05","24.57","39.15","38.56","3.32","1.48","69.16","1.3","2.61","33.35","17.4","30.85","36.06","7.06","10.76","39.63","5.33","8.04","39.86","1.68","0","100.00","31.55","100.00","10.57","19.62","35.00","3.3","9.79","25.23","1.64","1.6","50.58","49.48","83.68","27.06","26.25","50.76","14.59","15.7","48.16","0","0","-","0.00","100.00","13.49","96.22","1.097","18347"
"2017-10-17 - Lightning 4, Devils 5","Tampa Bay Lightning","Limited ReportFull Report","45.75","65.76","61.72","51.59","56.41","48.89","53.57","32.29","32.45","49.88","4.04","2.47","62.00","2.82","2.68","51.30","30.29","30.86","49.53","12.38","12.08","50.61","10.97","8.53","56.24","2.71","1.23","68.72","24.74","85.53","18.03","18.68","49.11","6.88","11.19","38.07","0","0","-","0.00","100.00","35.63","26.82","57.06","14.38","12.71","53.07","1.23","1.24","49.79","8.56","90.24","12.51","92.37","1.049","13176"
"2017-10-17 - Maple Leafs 2, Capitals 0","Toronto Maple Leafs","Limited ReportFull Report","49.316666666667","63.28","51.49","55.14","54.4","35.61","60.44","32.83","28.86","53.22","1.29","0","100.00","3.37","1.45","69.88","34.72","19.13","64.47","18.27","4.42","80.51","10.33","2.23","82.25","1.29","0","100.00","12.47","100.00","16.56","14.66","53.05","5.06","5.75","46.79","0","0","-","0.00","100.00","27.61","26.7","50.84","16.25","19.86","44.99","0","0","-","0.00","100.00","3.91","100.00","1.039","18506"
