"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2017-11-20 - Devils 4, Wild 3","New Jersey Devils","Limited ReportFull Report","46.816666666667","36.71","51.61","41.56","26.98","36.17","42.72","15.04","24.27","38.25","2.11","0","100.00","1.36","1.21","52.86","15.15","15.64","49.21","9.9","2.75","78.24","6.56","1.89","77.62","1.06","0","100.00","16.13","100.00","5.37","12.81","29.55","2.1","7.53","21.81","0","0","-","0.00","100.00","17.31","21.1","45.06","6.52","12.02","35.17","1.05","0","100.00","16.16","100.00","14.05","100.00","1.141","19048"
"2017-11-20 - Ducks 3, Sharks 2","Anaheim Ducks","Limited ReportFull Report","51.416666666667","34.11","59.35","36.50","26.83","44.06","37.85","22.56","27.92","44.69","2.07","0.94","68.67","2.04","2.06","49.77","20.05","23.71","45.82","9.44","10.3","47.82","8.24","6.69","55.20","2.07","0.94","68.72","25.10","85.92","10.71","13.36","44.49","6.26","8.61","42.08","0","0","-","0.00","100.00","13.3","30.58","30.30","8.1","10.68","43.15","0","0","-","0.00","100.00","9.17","96.62","1.058","17257"
"2017-11-20 - Flames 4, Capitals 1","Calgary Flames","Limited ReportFull Report","43.083333333333","50.63","33.32","60.31","37.56","29.17","56.29","27.97","19.34","59.12","2.06","0.94","68.59","1.85","2.16","46.15","23","20.85","52.46","9.96","11.68","46.02","6.64","10.03","39.83","1.01","0.94","51.76","15.21","90.62","13.16","8.99","59.42","8.61","4.72","64.59","0","0","-","0.00","100.00","23.16","11.49","66.84","12.65","4.31","74.61","1.12","0","100.00","8.82","100.00","7.37","95.12","1.025","18506"
"2017-11-20 - Jets 3, Predators 5","Winnipeg Jets","Limited ReportFull Report","50.95","43.72","37.35","53.93","33.12","27.67","54.48","26.78","18.65","58.94","2.01","1.94","50.88","1.54","1.63","48.65","17.57","15.15","53.71","6.03","9.06","39.96","5","7.16","41.13","0","0.98","0.00","0.00","86.34","11.3","6.1","64.94","8.79","2.97","74.77","1","0.95","51.28","11.34","68.06","21.04","16.69","55.77","10.95","8.56","56.12","0.94","0","100.00","8.58","100.00","7.50","89.60","0.971","17113"
"2017-11-21 - Canadiens 1, Stars 3","Montreal Canadiens","Limited ReportFull Report","44.35","39.41","46.1","46.08","32.56","32.64","49.94","21.28","21.06","50.26","0","1.87","0.00","2.02","2.19","48.01","19.67","21.48","47.79","12.64","13.78","47.83","7.31","10.23","41.68","0","1.86","0.00","0.00","81.83","7.09","7.56","48.42","5.11","0.97","84.02","0","0","-","0.00","100.00","15.09","19.72","43.35","8.94","7.63","53.96","0","0","-","0.00","100.00","0.00","91.13","0.911","18532"
"2017-11-21 - Canucks 5, Flyers 2","Vancouver Canucks","Limited ReportFull Report","48.866666666667","43.61","61.55","41.47","34.47","40.7","45.86","30.88","29.49","51.16","2.07","1.86","52.64","1.72","1.72","50.01","20.99","23.8","46.86","9.82","4.41","69.00","9.79","4.42","68.91","1.01","0","100.00","10.32","100.00","11.34","19.14","37.20","7.66","9.24","45.31","1.05","0","100.00","13.74","100.00","15.92","30.23","34.50","11.23","14.81","43.13","0","1.83","0.00","0.00","87.65","6.70","93.69","1.004","19278"
"2017-11-21 - Oilers 3, Blues 8","Edmonton Oilers","Limited ReportFull Report","52.15","34.15","63.68","34.91","27.69","47.55","36.80","24.07","35.52","40.39","3.01","6.9","30.39","1.38","3.09","30.84","17.14","38.53","30.80","3.89","14.29","21.38","2.85","11.4","20.02","0","2.92","0.00","0.00","74.38","12.85","24.67","34.25","9.55","10.41","47.83","2","2.95","40.32","20.90","71.64","15.12","20.09","42.95","11.4","13.6","45.59","0.94","1.06","46.93","8.24","92.19","12.52","80.57","0.931","18819"
"2017-11-22 - Blackhawks 2, Lightning 3","Chicago Blackhawks","Limited ReportFull Report","44.183333333333","40.79","39.66","50.70","26.64","35.27","43.03","21.23","22.62","48.42","1.06","0.92","53.35","1.61","1.84","46.66","22.52","23.83","48.58","11.94","11.7","50.51","8.63","6.37","57.54","0","0.92","0.00","0.00","85.58","10.71","11.98","47.21","7.36","6.71","52.28","1.05","0","100.00","14.30","100.00","16.2","13.12","55.26","4.37","7.66","36.30","0","0","-","0.00","100.00","4.98","95.92","1.009","19092"
"2017-11-22 - Bruins 3, Devils 2","Boston Bruins","Limited ReportFull Report","45.616666666667","41.97","42.06","49.94","30.44","33.6","47.53","22.68","24.63","47.94","2.13","0.92","69.78","1.23","1.7","41.95","13.15","15.28","46.25","6.65","9.79","40.46","5.51","9.83","35.90","1.08","0.92","54.10","19.65","90.67","6.63","5.29","55.60","5.32","1.86","74.11","1.05","0","100.00","19.79","100.00","19.86","19.79","50.09","8.77","10.78","44.86","0","0","-","0.00","100.00","9.40","96.25","1.057","16514"
"2017-11-22 - Canadiens 2, Predators 3","Montreal Canadiens","Limited ReportFull Report","44.966666666667","32.04","40.53","44.15","26.16","33.51","43.84","18.97","23.76","44.39","1.06","0","100.00","1.65","1.3","55.86","15.47","14.32","51.93","6.32","3.86","62.05","4.09","3.91","51.13","0","0","-","0.00","100.00","9.08","10.49","46.40","6.09","6.77","47.39","1.05","0","100.00","17.26","100.00","9.97","20.15","33.10","4.98","11.21","30.74","0","0","-","0.00","100.00","5.57","100.00","1.056","17113"
"2017-11-22 - Canucks 5, Penguins 2","Vancouver Canucks","Limited ReportFull Report","48.133333333333","51.35","46.77","52.33","39.67","36.83","51.86","31.73","30.18","51.25","2.11","0","100.00","2.41","2.68","47.36","22.99","26.4","46.54","14.36","13.11","52.28","12.06","12.27","49.57","2.12","0","100.00","17.56","100.00","8.85","12.95","40.58","6.44","6.4","50.15","0","0","-","0.00","100.00","19.02","19.97","48.78","8.97","10.39","46.32","0","0","-","0.00","100.00","6.66","100.00","1.067","18606"
"2017-11-22 - Flames 0, Blue Jackets 1","Calgary Flames","Limited ReportFull Report","53.783333333333","52.56","58.17","47.46","35.09","44.53","44.07","20.56","34.99","37.01","0","0","-","1.56","1.69","48.00","20.97","20.93","50.04","5.33","6.54","44.87","4.22","5.68","42.62","0","0","-","0.00","100.00","15.52","14.48","51.72","7.2","7.77","48.10","0","0","-","0.00","100.00","26.62","34.16","43.80","7.1","18.74","27.47","0","0","-","0.00","100.00","0.00","100.00","1.000","16290"
"2017-11-22 - Flyers 3, Islanders 4","Philadelphia Flyers","Limited ReportFull Report","49.5","50.29","54.19","48.13","40.79","39.51","50.79","32.13","27.28","54.08","2.11","0.94","69.13","3.23","1.92","62.73","29.65","26.92","52.41","14.95","10.02","59.87","12.64","4.55","73.53","2.12","0","100.00","16.74","100.00","14.84","16.79","46.92","9.39","8.57","52.27","0","0","-","0.00","100.00","17.82","21.61","45.20","7.18","12.3","36.87","0","0","-","0.00","100.00","6.58","96.54","1.031","12462"
"2017-11-22 - Golden Knights 4, Ducks 2","Vegas Golden Knights","Limited ReportFull Report","49.3","67.98","27.53","71.17","54.6","20.49","72.71","42.8","12.79","76.99","3.14","0.94","76.92","3.62","1.27","74.10","36.55","17.17","68.04","15.41","5.62","73.29","11.31","4.78","70.29","2.14","0.94","69.45","18.93","80.29","20.99","11.59","64.42","8.16","2.9","73.79","0","0","-","0.00","100.00","31.27","9.05","77.55","23.02","4.04","85.08","0.94","0","100.00","4.08","100.00","7.35","92.62","1.000","17174"
"2017-11-22 - Jets 2, Kings 1","Winnipeg Jets","Limited ReportFull Report","44.2","52.77","40.01","56.88","38.6","32.03","54.65","22.36","24.8","47.42","1.06","0","100.00","2.18","1.17","65.05","27.02","17.41","60.81","8.69","1.87","82.30","5.33","1.89","73.80","0","0","-","0.00","100.00","18.49","15.42","54.52","6.39","9.4","40.44","0","0","-","0.00","100.00","19.48","18.13","51.80","8.64","11.61","42.66","1.05","0","100.00","12.20","100.00","4.72","100.00","1.047","18230"
"2017-11-22 - Maple Leafs 1, Panthers 2","Toronto Maple Leafs","Limited ReportFull Report","50.55","56.13","48.45","53.67","43.31","44.3","49.44","36.19","32.52","52.67","1.01","0.94","51.74","3.04","1.67","64.54","28.77","16.39","63.71","15.6","3.8","80.41","12.33","2.84","81.29","0","0","-","0.00","100.00","13.16","12.73","50.83","6.12","6.85","47.18","1.06","0","100.00","17.29","100.00","21.9","29.81","42.35","13.65","20.98","39.42","0","0.95","0.00","0.00","95.49","2.79","97.10","0.999","15256"
"2017-11-22 - Oilers 6, Red Wings 2","Edmonton Oilers","Limited ReportFull Report","54.816666666667","46.41","38.33","54.77","35.29","27.3","56.39","27.77","18.16","60.47","6.33","0.92","87.27","2","0.91","68.76","22.84","11.45","66.61","8.74","2.53","77.57","6.51","0.82","88.88","3.2","0","100.00","49.11","100.00","14.2","8.88","61.54","10.67","2.69","79.88","0.97","0","100.00","9.11","100.00","19.29","22.72","45.92","8.47","13.09","39.28","2.06","0.89","69.81","24.29","93.21","22.80","94.91","1.177","19515"
"2017-11-22 - Rangers 6, Hurricanes 1","New York Rangers","Limited ReportFull Report","48.45","48.49","38.88","55.50","42.05","28.49","59.61","25.95","18.27","58.69","5.37","0","100.00","2.67","1.51","63.87","28.38","15.79","64.25","9.16","7.82","53.94","5.78","4.32","57.21","2.17","0","100.00","37.61","100.00","19.57","7.69","71.77","9.85","2.76","78.12","2.09","0","100.00","21.24","100.00","16.2","20.7","43.91","9.3","9.98","48.23","0","0","-","0.00","100.00","20.71","100.00","1.207","11398"
"2017-11-22 - Senators 2, Capitals 5","Ottawa Senators","Limited ReportFull Report","53.2","44.94","47.89","48.41","36.2","32.08","53.02","25.82","20.54","55.70","2.01","2.93","40.69","1.88","1.76","51.66","20.68","24.01","46.28","9.11","5.77","61.24","6.97","3.85","64.42","2.04","1.93","51.42","29.35","49.79","11.39","18.65","37.92","4.88","9.11","34.86","0","0","-","0.00","100.00","22.04","17.82","55.29","12.85","6.38","66.82","0","1.06","0.00","0.00","83.37","7.78","85.75","0.935","18506"
"2017-11-22 - Sharks 3, Coyotes 1","San Jose Sharks","Limited ReportFull Report","51.6","42.99","37.67","53.30","31.58","25.35","55.47","23.64","19.07","55.35","2.13","0.95","69.16","1.76","1","63.79","18.81","15.53","54.78","8.89","8.1","52.32","6.62","4.44","59.86","2.14","0.93","69.73","32.35","79.06","10.12","7.32","58.02","5.41","3.82","58.63","0","0","-","0.00","100.00","20.72","16.82","55.19","11.55","6.98","62.35","0","0","-","0.00","100.00","9.02","95.01","1.040","11214"
"2017-11-22 - Stars 0, Avalanche 3","Dallas Stars","Limited ReportFull Report","50.266666666667","37.78","35.92","51.26","29.21","27.63","51.39","22.5","24.6","47.77","0","2.92","0.00","1","1.21","45.32","12.03","12.05","49.96","4.16","2.88","59.09","4.11","2.92","58.50","0","0.96","0.00","0.00","66.95","7.74","9.34","45.34","2.91","8.12","26.37","0","0.94","0.00","0.00","88.39","19.9","19.5","50.52","13.18","13.71","49.03","0","0.95","0.00","0.00","93.10","0.00","88.14","0.881","14874"
"2017-11-22 - Wild 5, Sabres 4","Minnesota Wild","Limited ReportFull Report","49.333333333333","39.78","45.52","46.63","33.98","37.2","47.74","29.3","27.68","51.42","3.14","3.76","45.52","1.4","1.68","45.56","13.24","9.98","57.00","5.57","7.33","43.19","3.3","6.51","33.65","1.08","0.94","53.47","32.80","85.53","7.79","2.5","75.70","7.51","1.78","80.82","1.06","0.96","52.43","14.09","46.15","22.08","28.58","43.59","18.59","16.39","53.15","1.05","1.77","37.36","5.67","89.22","10.73","86.40","0.971","17418"
"2017-11-24 - Avalanche 2, Wild 3","Colorado Avalanche","Limited ReportFull Report","50.55","44.32","30.94","58.90","33.09","19.23","63.25","20.75","17.36","54.45","1.06","0.94","52.82","1.38","1.01","57.78","17.78","9.46","65.28","4.25","4.57","48.19","3.22","4.61","41.13","0","0.94","0.00","0.00","79.58","13.42","4.89","73.30","8.27","2.94","73.78","1.05","0","100.00","12.72","100.00","18.51","15.54","54.37","8.2","8.79","48.25","0","0","-","0.00","100.00","5.09","94.57","0.997","19084"
"2017-11-24 - Canucks 2, Devils 3","Vancouver Canucks","Limited ReportFull Report","49.733333333333","37.35","37.28","50.05","27.68","31.09","47.10","18","23.09","43.80","1.01","1.93","34.36","1.16","2.07","35.88","18.13","24.25","42.78","3.04","8.68","25.96","3","7.77","27.87","0","0.99","0.00","0.00","87.27","14.84","15.73","48.55","7.15","8.8","44.83","0","0.95","0.00","0.00","89.22","19.69","10.36","65.51","7.84","4.38","64.14","0.94","0","100.00","11.97","100.00","5.62","91.63","0.973","16514"
"2017-11-24 - Flames 4, Stars 6","Calgary Flames","Limited ReportFull Report","46.733333333333","52.53","42.33","55.38","41.25","30.77","57.27","34.86","25.98","57.30","3.12","3.73","45.55","2.83","2.32","54.93","33.78","25.52","56.97","14.95","10.18","59.50","13.76","9.34","59.56","0","2.78","0.00","0.00","70.27","18.87","15.34","55.16","8.27","8.7","48.74","2.1","0.95","68.94","25.43","89.10","17.05","12.6","57.50","10.88","5.83","65.11","0.94","0","100.00","8.62","100.00","8.96","85.63","0.946","18532"
"2017-11-24 - Islanders 5, Flyers 4","New York Islanders","Limited ReportFull Report","51.133333333333","49.05","52.19","48.45","36.07","40.43","47.15","25.9","26.88","49.07","3.08","3.8","44.76","2.15","1.66","56.47","18.53","21.93","45.79","8.26","4.86","62.95","4.03","4.92","45.02","3.08","0.99","75.67","76.44","79.87","10.25","17.21","37.33","5.13","10.64","32.55","0","2.86","0.00","0.00","73.16","26.64","26.16","50.46","15.36","10.63","59.11","0","0","-","0.00","100.00","11.89","85.87","0.978","19643"
"2017-11-24 - Jets 4, Ducks 1","Winnipeg Jets","Limited ReportFull Report","49.216666666667","59.18","45.06","56.78","45.88","32.18","58.78","32.09","18.5","63.43","1.06","0.95","52.62","2.52","1.34","65.23","24.52","24.47","50.05","10.05","6.11","62.17","8.9","4.38","67.02","1.06","0","100.00","11.90","100.00","14.76","17.83","45.30","8.63","5.44","61.34","0","0","-","0.00","100.00","31.96","17.85","64.17","13.61","6.79","66.72","0","0.88","0.00","0.00","86.98","3.29","94.86","0.982","16035"
"2017-11-24 - Kings 2, Coyotes 3","Los Angeles Kings","Limited ReportFull Report","50.333333333333","62.79","40.54","60.76","42.68","31.44","57.58","23.33","21.76","51.74","1.01","0.94","51.74","1.84","1.39","57.04","20.65","13.48","60.50","7.27","5.73","55.91","4.15","4.79","46.42","0","0","-","0.00","100.00","13.27","7.78","63.04","4.06","4.88","45.42","0","0.95","0.00","0.00","80.58","32.14","22.98","58.31","14.01","11.21","55.56","0.94","0","100.00","6.70","100.00","4.34","95.66","1.000","12285"
"2017-11-24 - Lightning 1, Capitals 3","Tampa Bay Lightning","Limited ReportFull Report","48.933333333333","52.9","51.02","50.91","34.22","39.21","46.60","21.03","29.79","41.37","0","1.87","0.00","2.22","2.28","49.29","28.73","23.02","55.52","13.46","12.43","51.99","10.29","8.71","54.15","0","0.94","0.00","0.00","89.19","15.25","10.52","59.18","4.08","6.72","37.77","0","0.96","0.00","0.00","85.71","16.6","27.66","37.50","6.82","14.18","32.48","0","0","-","0.00","100.00","0.00","93.73","0.937","18506"
"2017-11-24 - Maple Leafs 5, Hurricanes 4","Toronto Maple Leafs","Limited ReportFull Report","50.133333333333","36.36","63.86","36.28","28.08","52.32","34.92","20.22","35.34","36.40","4.23","2.79","60.30","1.32","3.79","25.90","17.94","32.98","35.23","4.5","15.72","22.28","2.24","9.56","18.97","1.06","1.82","36.83","47.28","81.01","13.61","16.94","44.54","8.77","10.1","46.49","2.98","0","100.00","34.01","100.00","14.82","28.56","34.16","8.1","14.46","35.90","0","0.88","0.00","0.00","93.89","20.92","92.12","1.130","15241"
"2017-11-24 - Oilers 1, Sabres 3","Edmonton Oilers","Limited ReportFull Report","46.05","45.31","42.01","51.89","28.3","31.96","46.97","20.24","25","44.74","1","1.93","34.20","1.39","1.58","46.69","17.23","17.54","49.56","6.16","9.49","39.37","3.08","8.66","26.26","0","0","-","0.00","100.00","10.94","8.06","57.58","4.93","3.99","55.24","0","0.95","0.00","0.00","76.25","24.47","23.19","51.34","11.92","12.31","49.19","0.94","1.06","46.93","7.88","91.37","4.96","92.27","0.972","19070"
"2017-11-24 - Penguins 3, Bruins 4","Pittsburgh Penguins","Limited ReportFull Report","52.633333333333","41.23","49.87","45.26","25.32","39.08","39.32","15.69","29.9","34.41","2.03","3.86","34.39","1.78","1.72","50.91","17.01","18.08","48.48","10.19","4.86","67.70","6.07","4.92","55.25","1.01","0.94","51.76","16.63","80.86","6.79","13.51","33.45","1.98","9.06","17.92","1.02","1.88","35.19","51.74","79.21","18.9","26.32","41.79","6.68","13.89","32.47","0","0.95","0.00","0.00","93.19","12.91","87.08","1.000","17565"
"2017-11-24 - Predators 2, Blues 0","Nashville Predators","Limited ReportFull Report","52.2","49.63","47.19","51.26","34.9","37.03","48.52","27.12","26.35","50.72","1.06","0","100.00","1.8","1.25","58.96","20.77","17.09","54.85","7.82","3.53","68.89","4.45","2.66","62.61","0","0","-","0.00","100.00","13.08","13.36","49.48","6.34","5.59","53.17","1.05","0","100.00","16.58","100.00","25.4","23.19","52.28","14.23","14.38","49.74","0","0","-","0.00","100.00","3.90","100.00","1.039","19033"
"2017-11-24 - Red Wings 1, Rangers 2","Detroit Red Wings","Limited ReportFull Report","48.716666666667","64.71","57.27","53.05","51.04","38.18","57.20","33.16","27.86","54.34","0","0.92","0.00","2.76","2.92","48.66","29.87","32.07","48.22","14","13.97","50.06","9.66","9.4","50.69","0","0.92","0.00","0.00","90.24","16.02","18.01","47.07","5.19","6.76","43.43","0","0","-","0.00","100.00","29.7","18.12","62.10","18.25","8.7","67.72","0","0","-","0.00","100.00","0.00","96.68","0.967","18006"
"2017-11-24 - Senators 2, Blue Jackets 5","Ottawa Senators","Limited ReportFull Report","48.233333333333","34.8","49.08","41.49","26.06","37.19","41.20","18.96","28.35","40.08","2.07","3.8","35.24","1.42","1.59","47.22","11.26","17.12","39.67","6.33","7.43","46.01","6.26","5.62","52.71","2.07","0.92","69.26","33.04","83.66","4.92","9.71","33.61","2.97","5.83","33.76","0","0","-","0.00","100.00","22.61","28.83","43.95","9.66","14.97","39.23","0","2.95","0.00","0.00","80.27","10.90","86.60","0.975","17084"
"2017-11-24 - Sharks 4, Golden Knights 5","San Jose Sharks","Limited ReportFull Report","50.366666666667","45.32","40.84","52.60","32.16","30.43","51.38","20.11","22.21","47.51","3.03","1.93","61.12","1.68","2.03","45.29","28.13","28.78","49.44","14.47","13.73","51.30","8.05","7.92","50.43","2.07","0.96","68.23","25.73","87.82","13.54","15.1","47.27","4.9","6.93","41.42","0","0.95","0.00","0.00","86.32","17.01","6.96","70.96","7.26","5.08","58.86","0.94","0","100.00","12.93","100.00","15.08","91.32","1.064","18094"
"2017-11-25 - Blackhawks 4, Panthers 1","Chicago Blackhawks","Limited ReportFull Report","54","66.2","36.91","64.20","48.73","30.66","61.38","43.01","26.62","61.77","4.26","0.95","81.74","2.97","2.75","51.91","26.58","21.07","55.78","12.11","11.18","51.99","9.94","9.54","51.03","2.14","0","100.00","21.53","100.00","14.8","9.62","60.60","11.98","5.54","68.39","0.97","1.03","48.61","8.12","81.43","33.57","15.29","68.71","21.29","10.44","67.09","1.11","0","100.00","5.22","100.00","9.90","96.43","1.063","14302"
