"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2018-03-16 - Islanders 3, Capitals 6","Washington Capitals","Limited ReportFull Report","38.266666666667","41.34","37.79","52.25","35.59","23.88","59.85","21.89","12.46","63.73","1.98","0","100.00","2.57","1.67","60.63","24.34","18.72","56.53","15.05","8","65.30","10.12","4.92","67.28","1.97","0","100.00","19.44","100.00","9.25","10.56","46.69","4","2.03","66.32","0","0","-","0.00","100.00","14.04","17.73","44.20","6.7","5.47","55.07","0","0","-","0.00","100.00","9.06","100.00","1.091","18506"
"2018-03-16 - Predators 4, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","44.95","39.73","35.62","52.73","35.14","23.87","59.55","27.67","18.58","59.83","1.87","3.12","37.41","2.16","1.59","57.55","19.92","15.69","55.94","11.12","6.31","63.81","9.4","6.25","60.06","0.94","1.01","48.24","10.01","83.85","8.72","9.36","48.23","5.81","4.06","58.85","0","2.1","0.00","0.00","48.22","17.79","14.84","54.51","10.41","6.35","62.13","0.89","0","100.00","8.54","100.00","6.75","83.18","0.899","17273"
"2018-03-16 - Red Wings 2, Ducks 4","Anaheim Ducks","Limited ReportFull Report","44.483333333333","40.86","37.21","52.34","37.37","31.03","54.63","30.34","19.41","60.98","3.82","2.02","65.38","2.64","2.62","50.19","25.58","23.94","51.65","13.43","10","57.32","11.62","8.89","56.66","3.81","2.02","65.37","32.83","77.27","12.16","13.7","47.02","8.93","5.06","63.80","0","0","-","0.00","100.00","10.32","9.42","52.29","8.51","2.75","75.58","0","0","-","0.00","100.00","12.59","89.58","1.022","17243"
"2018-03-16 - Sharks 7, Flames 4","Calgary Flames","Limited ReportFull Report","51.7","49.99","61.33","44.90","43.22","39.2","52.44","24.49","26.97","47.59","2.81","6.26","30.99","1.49","2.41","38.27","17.98","28.51","38.68","7.86","14.36","35.37","3.67","12.02","23.36","0.92","4.22","17.86","25.05","64.89","9.97","14.29","41.11","6.6","3.15","67.65","1.9","0","100.00","28.74","100.00","28.72","26.42","52.09","13.21","9.93","57.10","0","1.99","0.00","0.00","79.93","11.48","76.79","0.883","19196"
"2018-03-16 - Stars 2, Senators 3","Ottawa Senators","Limited ReportFull Report","51.916666666667","36.26","49.75","42.16","27","35.76","43.02","19.77","22.95","46.28","0.94","1.01","48.26","1.24","1.96","38.85","12.87","28.83","30.86","7.32","9.62","43.22","5.56","5.2","51.64","0.94","1.01","48.24","16.94","80.59","5.37","19.32","21.77","4.68","6.27","42.75","0","0","-","0.00","100.00","15.92","14.75","51.90","7.63","9.38","44.84","0","0","-","0.00","100.00","4.77","95.59","1.004","15842"
"2018-03-16 - Wild 4, Golden Knights 2","Vegas Golden Knights","Limited ReportFull Report","45.633333333333","44.08","50.69","46.52","34.13","35.54","48.99","16.58","25.48","39.42","0.92","3.18","22.38","1.36","2.24","37.75","16.69","22.29","42.82","4.46","14.53","23.48","2.71","11.12","19.57","0.91","3.21","22.04","33.53","71.13","12.02","7.99","60.07","1.76","3.21","35.38","0","0","-","0.00","100.00","24.1","23.7","50.43","10.97","9.18","54.44","0","0","-","0.00","100.00","5.53","87.52","0.930","18295"
"2018-03-17 - Blackhawks 3, Sabres 5","Buffalo Sabres","Limited ReportFull Report","48.783333333333","49.02","56.13","46.62","34.85","47.5","42.32","23.26","33.17","41.22","2.81","2.07","57.61","2.04","2.88","41.48","17.06","23.74","41.82","11.23","11.47","49.47","6.63","9.24","41.77","2.8","2.07","57.52","42.28","77.60","5.68","12.24","31.71","2.83","5.12","35.59","0","0","-","0.00","100.00","25.02","28.72","46.57","12.02","18.63","39.21","0","0","-","0.00","100.00","12.09","93.77","1.059","19070"
"2018-03-17 - Bruins 3, Lightning 0","Tampa Bay Lightning","Limited ReportFull Report","49.566666666667","41.31","41.14","50.10","31.83","33.82","48.49","16.31","23.55","40.91","0","1.06","0.00","1","1.63","38.17","14.67","21.33","40.76","3.35","7.81","30.01","1.63","6.74","19.47","0","1.06","0.00","0.00","84.30","11.11","13.82","44.57","5.37","7.65","41.25","0","0","-","0.00","100.00","20.84","18.34","53.19","7.46","8.1","47.97","0","0","-","0.00","100.00","0.00","95.51","0.955","19092"
"2018-03-17 - Canadiens 0, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","51.916666666667","78.88","53.26","59.69","62.01","35.42","63.64","41.98","28.65","59.43","1.98","0","100.00","3.06","2.34","56.70","34.61","22.83","60.25","17.04","11.17","60.41","11.21","9.02","55.43","1.97","0","100.00","17.54","100.00","17.74","11.58","60.50","7.09","5.89","54.59","0","0","-","0.00","100.00","36.84","27.16","57.56","20.94","11.68","64.20","0","0","-","0.00","100.00","4.73","100.00","1.047","19364"
"2018-03-17 - Devils 3, Kings 0","Los Angeles Kings","Limited ReportFull Report","41.1","45.37","44.51","50.48","34.46","33.78","50.50","18.61","21.33","46.59","0","2.13","0.00","1.5","1.88","44.43","19.46","20.39","48.83","4.38","11.43","27.70","1.75","6.77","20.59","0","0","-","0.00","100.00","14.88","9.12","62.01","5.44","5.44","50.02","0","2.01","0.00","0.00","63.01","21.84","17.02","56.20","10.47","7","59.94","0","0","-","0.00","100.00","0.00","90.04","0.900","18230"
"2018-03-17 - Flyers 4, Hurricanes 2","Carolina Hurricanes","Limited ReportFull Report","49.716666666667","55.48","45.28","55.07","34.11","32.72","51.04","21.23","23.79","47.15","1.89","3.08","38.00","2.11","1.93","52.28","25.56","19.45","56.79","8.78","12.4","41.47","4.98","8.18","37.85","0.94","3.08","23.42","18.90","62.35","16.97","7.07","70.60","8.87","3.06","74.35","0.95","0","100.00","10.69","100.00","24.24","23.15","51.16","7.27","11.35","39.03","0","0","-","0.00","100.00","8.89","87.06","0.959","14805"
"2018-03-17 - Oilers 4, Panthers 2","Florida Panthers","Limited ReportFull Report","43.233333333333","38.85","54.73","41.51","35.88","39.29","47.74","28.24","30.15","48.37","1.89","2.07","47.71","2.13","2.7","44.14","14.49","25.41","36.30","6.67","8.44","44.14","3.91","5.39","42.05","0","1.06","0.00","0.00","80.36","7.84","17.07","31.47","5.85","12.54","31.82","0.95","1.06","47.26","16.19","91.56","20.25","26.34","43.47","15.61","11.15","58.34","0.95","0","100.00","6.06","100.00","6.68","93.14","0.998","14192"
"2018-03-17 - Rangers 3, Blues 4","St Louis Blues","Limited ReportFull Report","50.75","51.69","37.27","58.11","40.72","22.24","64.68","28.31","17.1","62.34","1.89","2.02","48.26","1.5","0.91","62.35","13.42","12.48","51.82","3.74","5.25","41.58","2.84","4.15","40.61","0","2.02","0.00","0.00","51.32","9.75","7.21","57.48","6.81","3.1","68.69","1.9","0","100.00","27.85","100.00","32.31","16.69","65.94","17.93","7.75","69.83","0","0","-","0.00","100.00","6.67","88.17","0.948","18975"
"2018-03-17 - Senators 1, Blue Jackets 2","Columbus Blue Jackets","Limited ReportFull Report","53.25","60.24","37.03","61.93","44.16","25.33","63.55","31.41","22.11","58.68","0.92","1.06","46.65","3.26","1.74","65.23","33.56","19.66","63.06","16.04","11.7","57.83","11.42","10.47","52.16","0.92","1.06","46.44","8.04","89.89","17.53","7.99","68.70","5.81","3.06","65.50","0","0","-","0.00","100.00","23.08","10.72","68.28","12.11","4.62","72.40","0","0","-","0.00","100.00","2.94","95.22","0.982","17612"
"2018-03-17 - Sharks 5, Canucks 3","Vancouver Canucks","Limited ReportFull Report","47.3","51.08","45.46","52.91","32.6","36.86","46.94","21.58","26.22","45.15","0","3.19","0.00","1.25","1.88","39.95","17.46","21.28","45.07","5.46","11.81","31.62","4.56","9.62","32.13","0","2.12","0.00","0.00","77.99","11.9","9.56","55.44","3.73","4.16","47.30","0","0","-","0.00","100.00","27.17","22.05","55.20","10.45","10.36","50.20","0","1.11","0.00","0.00","89.28","0.00","87.84","0.878","18332"
"2018-03-17 - Wild 3, Coyotes 1","Arizona Coyotes","Limited ReportFull Report","47.6","57.91","37.67","60.59","42.15","29.16","59.10","27.28","20.75","56.80","0.92","1.06","46.65","2.07","1.92","51.83","20.54","18.93","52.04","11.01","9.59","53.45","7.39","4.22","63.67","0.92","0","100.00","12.42","100.00","9.4","9.39","50.03","3.84","4.11","48.29","0","1.05","0.00","0.00","74.43","28.91","14.59","66.46","13.02","10.23","56.01","0","0","-","0.00","100.00","3.39","94.91","0.983","13735"
"2018-03-18 - Blues 5, Blackhawks 4","Chicago Blackhawks","Limited ReportFull Report","54.116666666667","45.13","50.13","47.37","33.85","31.82","51.55","26.94","25.78","51.10","2.88","1.01","73.98","1.73","1.5","53.60","25.22","22.35","53.02","6.67","2.07","76.33","4.86","2.05","70.36","1.93","1.01","65.66","39.78","50.61","18.75","19.94","48.46","11.76","7.12","62.28","0.95","0","100.00","8.06","100.00","16.33","26.32","38.29","10.31","16.22","38.87","0","0","-","0.00","100.00","10.68","96.08","1.068","21687"
"2018-03-18 - Capitals 3, Flyers 6","Philadelphia Flyers","Limited ReportFull Report","47.083333333333","52.89","40.49","56.64","39.21","31.54","55.42","24.86","20.13","55.26","3.9","3.02","56.38","1.91","1.65","53.68","20.97","18.93","52.55","8.75","8.17","51.70","5.08","5.04","50.18","0.99","2.03","32.75","19.49","59.69","12.32","10.55","53.88","4.96","7.88","38.64","1.92","1","65.86","38.79","87.34","25.23","16.5","60.45","13.95","6.29","68.92","1.07","0","100.00","7.66","100.00","15.70","85.00","1.007","19687"
"2018-03-18 - Devils 2, Ducks 4","Anaheim Ducks","Limited ReportFull Report","49.7","63.73","24.77","72.01","50.08","17.77","73.81","34.31","13.13","72.32","2.92","1.01","74.22","2.33","1.08","68.33","27.31","15.52","63.76","12.88","6.95","64.96","12.01","4.91","71.00","2.92","1.04","73.83","24.32","78.89","14.69","8.37","63.69","6.07","3.9","60.90","0","0","-","0.00","100.00","28.13","8.18","77.48","10.99","3.53","75.71","0","0","-","0.00","100.00","8.51","92.28","1.008","16401"
"2018-03-18 - Flames 0, Golden Knights 4","Vegas Golden Knights","Limited ReportFull Report","49.483333333333","42.44","51.79","45.04","35.65","42.1","45.85","27.37","30.3","47.45","1.97","0","100.00","1.53","1.69","47.49","18.16","22.8","44.33","7.94","6.96","53.27","6.15","0.95","86.61","0.99","0","100.00","16.09","100.00","10.32","15.61","39.80","6.1","11.93","33.82","0","0","-","0.00","100.00","18.33","23.33","44.00","13.15","14.35","47.82","1.07","0","100.00","8.12","100.00","7.21","100.00","1.072","18075"
"2018-03-18 - Hurricanes 4, Islanders 3","New York Islanders","Limited ReportFull Report","47.9","36.38","53.04","40.68","26.99","39.41","40.65","19.13","32.69","36.92","0.95","4.25","18.30","1.24","1.93","39.22","17.89","21.93","44.93","6.16","8.82","41.13","5.31","7.67","40.89","0.93","1.06","46.75","17.51","86.20","11.54","13.31","46.45","8.3","4.31","65.80","0","1.04","0.00","0.00","75.90","16.1","29.79","35.07","4.67","20.99","18.19","0","2.11","0.00","0.00","89.96","4.97","87.01","0.920","10688"
"2018-03-18 - Oilers 1, Lightning 3","Tampa Bay Lightning","Limited ReportFull Report","43.166666666667","59.69","31.41","65.52","47.4","24.84","65.62","33.6","13.31","71.63","1.91","1.06","64.42","2.62","0.8","76.64","36.8","8.4","81.41","15.19","3.35","81.92","8.52","2.23","79.29","0.99","0","100.00","11.61","100.00","21.63","5.02","81.15","12.84","2.01","86.49","0","0","-","0.00","100.00","21.22","22.9","48.10","10.95","9.02","54.82","0.89","1.05","45.77","8.12","88.32","5.69","92.06","0.978","19092"
"2018-03-18 - Red Wings 1, Avalanche 5","Colorado Avalanche","Limited ReportFull Report","49.9","48.54","46.68","50.97","34.86","33.67","50.87","26.23","26.16","50.06","3.9","1","79.54","1.66","1.82","47.82","24.78","24.32","50.47","11.11","8.05","57.97","9.19","3.98","69.79","3.86","0","100.00","42.02","100.00","13.88","15.82","46.74","6.08","8.73","41.05","0","1","0.00","0.00","88.57","19.54","19.72","49.78","9.81","12.29","44.40","0","0","-","0.00","100.00","14.88","96.16","1.110","18032"
"2018-03-18 - Stars 2, Jets 4","Winnipeg Jets","Limited ReportFull Report","46.75","48.16","37.66","56.11","33.49","27.62","54.81","18.22","16.71","52.16","1.93","1.01","65.64","2","1.72","53.83","22.83","16.26","58.40","7.8","8.32","48.40","2.9","5.13","36.13","0","1.01","0.00","0.00","80.30","15.22","7.88","65.89","3.99","4.01","49.89","0.94","0","100.00","23.62","100.00","19.69","19.79","49.87","8.4","7.51","52.79","0.95","0","100.00","11.27","100.00","10.60","93.95","1.046","15321"
"2018-03-19 - Blue Jackets 5, Bruins 4","Boston Bruins","Limited ReportFull Report","48.05","45.85","28.59","61.59","35.88","18.27","66.26","22.47","17.2","56.65","2.79","4.14","40.28","1.81","0.85","68.08","22.87","13.67","62.59","11.31","6.29","64.25","8.65","5.12","62.79","1.86","3.1","37.46","21.51","39.42","11.54","7.43","60.81","6.78","5.2","56.59","0","1.05","0.00","0.00","79.78","17.87","10.05","63.99","6.91","4.88","58.59","0.89","0","100.00","12.86","100.00","12.42","75.93","0.884","17565"
"2018-03-19 - Flames 2, Coyotes 5","Arizona Coyotes","Limited ReportFull Report","49.35","53.15","65.17","44.92","33.75","53.13","38.84","23.2","35.54","39.49","2.81","2.07","57.61","2.11","2.53","45.52","22.67","28.15","44.60","12.05","13.66","46.86","10.29","8.24","55.51","0.92","1.06","46.44","8.92","87.16","10.54","14.51","42.07","2.91","10.26","22.12","1.9","0","100.00","65.06","100.00","22.45","31.12","41.91","7.89","14.93","34.58","0","0.94","0.00","0.00","93.72","12.12","94.18","1.063","13288"
"2018-03-19 - Kings 4, Wild 3","Minnesota Wild","Limited ReportFull Report","52.816666666667","47.77","47.67","50.05","32.9","30.57","51.84","22.69","24.06","48.53","2.82","1.06","72.74","1.12","1.16","49.17","14.95","14.84","50.18","4.56","5.33","46.11","3.72","4.22","46.91","0.94","1.06","47.08","25.28","74.89","10.39","9.55","52.13","3.8","4.18","47.60","1.03","0","100.00","27.05","100.00","26.07","23.41","52.68","14.12","12.6","52.83","0.89","0","100.00","6.30","100.00","12.42","95.61","1.080","19081"
"2018-03-19 - Panthers 2, Canadiens 0","Montreal Canadiens","Limited ReportFull Report","43.45","27.62","67.42","29.06","19.35","49.03","28.30","12.19","34.86","25.90","0","2.13","0.00","0.57","2.18","20.70","7.42","26.22","22.06","1.87","6.6","22.08","0.95","4.33","17.91","0","1.06","0.00","0.00","75.58","5.51","19.85","21.72","0.93","13.88","6.27","0","0","-","0.00","100.00","15.58","33.24","31.91","8.43","16.72","33.51","0","1.11","0.00","0.00","93.36","0.00","93.88","0.939","21302"
"2018-03-19 - Predators 4, Sabres 0","Buffalo Sabres","Limited ReportFull Report","55.6","52.96","62.91","45.71","39.74","49.56","44.50","30.03","34.34","46.65","0","4.26","0.00","1.74","2.79","38.36","21.04","26.06","44.67","8.98","13.23","40.44","5.54","12.12","31.37","0","3.21","0.00","0.00","73.50","11.98","12.91","48.13","6.67","4.25","61.05","0","0","-","0.00","100.00","25.89","35.7","42.04","16.89","18.09","48.29","0","1.12","0.00","0.00","93.82","0.00","87.58","0.876","17507"
"2018-03-20 - Avalanche 5, Blackhawks 1","Chicago Blackhawks","Limited ReportFull Report","49.266666666667","65.83","54.83","54.56","36.9","40.59","47.62","32.45","32.46","49.99","0","2.14","0.00","2.19","2.67","45.12","30.4","24.79","55.08","10.8","12.03","47.31","9.99","9.77","50.56","0","1.09","0.00","0.00","88.82","19.48","12.95","60.07","5.76","5.25","52.29","0","0","-","0.00","100.00","29","27.98","50.90","15.54","15.58","49.93","0","1.05","0.00","0.00","93.24","0.00","93.41","0.934","21633"
"2018-03-20 - Blue Jackets 5, Rangers 3","New York Rangers","Limited ReportFull Report","49.35","43.61","57.42","43.16","27.46","47.26","36.75","22.17","27.89","44.29","0","3.21","0.00","1.14","2.89","28.26","24.52","32.75","42.82","5.34","15.56","25.53","5.36","8.81","37.84","0","1.08","0.00","0.00","87.71","19","17.39","52.21","5.63","7.46","43.02","0","2.09","0.00","0.00","71.96","11.85","21.32","35.72","8.25","10.63","43.71","0","0","-","0.00","100.00","0.00","88.49","0.885","17194"
"2018-03-20 - Canucks 1, Golden Knights 4","Vegas Golden Knights","Limited ReportFull Report","52.8","55.88","56.28","49.82","42.01","41.96","50.03","24.66","25.63","49.03","3.91","1","79.58","2.1","1.78","54.06","23.78","27.53","46.34","7.12","10.65","40.06","5.12","7.63","40.14","2.93","0","100.00","57.29","100.00","17.05","16.52","50.79","7.27","3.76","65.92","0.95","0","100.00","13.05","100.00","29.14","26.37","52.50","11.35","13.78","45.17","0","0.94","0.00","0.00","93.18","15.87","96.08","1.120","18214"
"2018-03-20 - Devils 2, Sharks 6","San Jose Sharks","Limited ReportFull Report","51.833333333333","62.52","47.18","56.99","39.31","34.37","53.35","23.35","19.59","54.38","3.91","2.02","66.00","2.19","1.68","56.53","29.93","21.12","58.63","10.24","8.81","53.75","6.21","5.83","51.57","0.99","1.02","49.19","15.93","82.48","20.06","12.06","62.45","6.1","1.98","75.51","0.95","1.06","47.26","15.55","46.49","27.12","24.21","52.83","11.29","10.52","51.76","2.13","0","100.00","18.86","100.00","16.76","89.71","1.065","17209"
"2018-03-20 - Flyers 4, Red Wings 5","Detroit Red Wings","Limited ReportFull Report","52.3","42.05","56.09","42.85","30.89","36.45","45.87","21.96","25.34","46.43","2.88","2.03","58.67","1.67","1.83","47.68","20.64","21.35","49.15","8.66","9.37","48.04","5.8","5.05","53.47","0.99","1.01","49.49","17.06","79.99","12.14","11.86","50.59","5.96","4.98","54.49","0.95","1.02","48.10","15.90","79.46","16.85","26.27","39.07","8.18","11.2","42.22","0.95","0","100.00","11.57","100.00","13.09","92.00","1.051","19515"
"2018-03-20 - Kings 1, Jets 2","Winnipeg Jets","Limited ReportFull Report","48","53.8","24.98","68.30","37.48","19.81","65.42","28.97","15.61","64.97","0.92","1.06","46.65","1.29","0.39","76.79","17.97","4.25","80.87","6.49","1.07","85.90","2.78","1.05","72.50","0.92","1.06","46.44","33.04","-0.43","11.5","3.19","78.31","7.77","1.07","87.88","0","0","-","0.00","100.00","26.18","14.5","64.35","16.59","11.33","59.43","0","0","-","0.00","100.00","3.19","93.23","0.964","15321"
"2018-03-20 - Maple Leafs 3, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","47.533333333333","32.64","41.98","43.74","27.43","30.11","47.67","21.86","21.17","50.81","3.74","1.05","78.08","1.81","1.51","54.49","19.91","27.05","42.40","10.85","5.46","66.54","9.98","4.37","69.53","0","0","-","0.00","100.00","8.86","21.75","28.95","6.37","9.55","40.00","2.94","0.97","75.12","46.10","89.82","9.98","12.83","43.75","4.62","6.13","42.95","0.89","0","100.00","19.27","100.00","17.09","95.05","1.121","19092"
"2018-03-20 - Oilers 7, Hurricanes 3","Carolina Hurricanes","Limited ReportFull Report","55.3","38.33","48.47","44.16","33.13","41.07","44.65","24.6","32.02","43.45","1.89","7.43","20.32","1.93","3.97","32.75","17.41","27.78","38.52","10.36","16.7","38.29","3.5","13.38","20.73","0.94","5.35","14.97","26.92","60.02","6.79","11.37","37.38","7.2","6.54","52.44","1.03","1.05","49.42","14.27","83.90","16.05","16.9","48.71","11.2","11.12","50.16","0","1.12","0.00","0.00","89.96","7.70","76.80","0.845","10554"
"2018-03-20 - Panthers 7, Senators 2","Ottawa Senators","Limited ReportFull Report","53.966666666667","53.44","73.15","42.22","37.97","49.53","43.39","26.02","42.67","37.88","1.84","7.45","19.81","1.32","2.66","33.27","19.89","36.2","35.47","8.44","9.16","47.96","4.15","6.87","37.64","0","2.13","0.00","0.00","69.01","11.22","27.45","29.01","5.38","13.11","29.08","0","4.1","0.00","0.00","68.70","26.94","26.18","50.72","13.47","18.15","42.59","1.77","1.12","61.31","13.15","93.84","7.08","82.53","0.896","14434"
