"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2021-01-20 - Sharks 2, Blues 1","San Jose Sharks","Limited ReportFull Report","42.25","32.19","34.41","48.33","27.26","28.34","49.03","22.18","18.59","54.39","1.01","0.94","51.74","1.27","1.11","53.37","14.47","13.48","51.76","4.14","1.87","68.87","4.09","0.95","81.22","1.01","0.94","51.76","24.70","0.48","10.23","11.76","46.51","7.17","6.8","51.34","0","0","-","0.00","100.00","17.9","18.72","48.87","10.79","8.97","54.62","0","0","-","0.00","100.00","4.56","94.93","0.995","0"
"2021-01-20 - Wild 3, Ducks 2","Minnesota Wild","Limited ReportFull Report","47.366666666667","48.29","43.08","52.85","32.07","33.4","48.98","23.49","17.82","56.85","1.06","1.87","36.04","1.51","1.47","50.80","23.49","11.09","67.93","7.56","5.48","57.99","6.44","2.68","70.60","1.06","0.93","53.25","16.43","65.36","15.97","5.54","74.24","7.36","2.87","71.92","0","0.96","0.00","0.00","66.54","21.66","29.17","42.61","8.72","11.31","43.54","0","0","-","0.00","100.00","4.50","89.48","0.940","0"
"2021-01-21 - Avalanche 2, Kings 4","Colorado Avalanche","Limited ReportFull Report","44.433333333333","46.35","31.58","59.48","36.47","23.26","61.06","20.53","15.88","56.38","1.06","0.94","52.82","2.49","1.5","62.51","25.94","15.61","62.43","10.97","7.22","60.30","7.69","6.38","54.63","1.06","0.94","52.92","13.77","85.25","15.09","8.27","64.60","5.36","3.8","58.51","0","0","-","0.00","100.00","20.38","15.11","57.42","7.5","5.57","57.39","0","0","-","0.00","100.00","5.15","94.06","0.992","0"
"2021-01-21 - Canadiens 7, Canucks 3","Montreal Canadiens","Limited ReportFull Report","31.783333333333","48.48","16.38","74.75","30.04","14.85","66.92","25.41","8.7","74.49","4.26","1.84","69.85","1.83","0.75","70.92","21.15","7.99","72.58","8.01","5.33","60.04","6.84","4.41","60.79","3.23","1.83","63.91","47.29","58.59","13.25","2.54","83.94","4.23","0.88","82.77","0.97","0","100.00","23.00","100.00","22.72","6.76","77.06","12.31","3.22","79.26","0","0","-","0.00","100.00","16.78","78.84","0.956","0"
"2021-01-21 - Devils 1, Islanders 4","New Jersey Devils","Limited ReportFull Report","54.1","51.17","56.48","47.53","32.97","41.9","44.03","27.38","30.12","47.62","1.01","1.93","34.43","1.34","2.28","36.89","18.46","28.24","39.53","1.97","12.91","13.23","0.99","10.1","8.93","0","0.99","0.00","0.00","90.20","16.02","15.53","50.78","9.78","8.92","52.30","1.02","0.95","51.90","10.46","89.38","27.56","26.32","51.15","15.28","11.01","58.13","0","0","-","0.00","100.00","3.70","93.59","0.973","0"
"2021-01-21 - Flyers 4, Bruins 5","Philadelphia Flyers","Limited ReportFull Report","47.1","30.9","51.45","37.52","26.57","39.48","40.23","19.18","30.24","38.82","2.13","2.82","43.07","1.47","2.33","38.70","19.38","23.91","44.77","5.48","9.89","35.66","4.39","9.01","32.79","2.14","1.85","53.68","48.71","79.49","13.95","13.91","50.07","6.34","7.66","45.30","0","0","-","0.00","100.00","11.56","24.87","31.73","8.42","12.65","39.98","0","0.95","0.00","0.00","92.52","11.12","90.68","1.018","0"
"2021-01-21 - Jets 4, Senators 1","Winnipeg Jets","Limited ReportFull Report","39.533333333333","47.33","26.59","64.03","33.6","20.56","62.04","20.01","17.85","52.85","4.26","0","100.00","1.93","0.97","66.50","21.42","12.73","62.73","7.98","5.38","59.73","5.8","3.58","61.86","3.25","0","100.00","55.95","100.00","13.64","7.28","65.21","3.26","5.6","36.81","0","0","-","0.00","100.00","24.64","9.52","72.12","11.04","7.7","58.89","1.05","0","100.00","9.55","100.00","21.31","100.00","1.213","0"
"2021-01-21 - Lightning 3, Blue Jackets 2","Tampa Bay Lightning","Limited ReportFull Report","51.85","55.43","43.42","56.08","42.84","31.34","57.75","31.83","21.23","59.99","2.07","0.94","68.67","2.78","1.33","67.72","33.65","14.69","69.61","16.29","6.63","71.09","13.14","4.8","73.26","1.01","0.94","51.76","7.69","80.37","17.32","8.13","68.05","8.17","3.96","67.34","1.05","0","100.00","12.88","100.00","19.58","19.36","50.29","9.77","8.43","53.68","0","0","-","0.00","100.00","6.50","95.56","1.021","0"
"2021-01-22 - Avalanche 3, Ducks 2","Colorado Avalanche","Limited ReportFull Report","40.816666666667","50.93","35.29","59.07","32.8","30.74","51.62","20.05","25.21","44.30","1.06","1.85","36.38","1.72","1.61","51.68","24.68","17.57","58.41","12.03","8.1","59.75","7.56","8.16","48.09","1.06","0.92","53.56","14.01","88.75","12.75","9.4","57.55","2.06","5.74","26.38","0","0.96","0.00","0.00","83.27","24.14","14.86","61.90","9.47","11.13","45.97","0","0","-","0.00","100.00","5.27","92.67","0.979","0"
"2021-01-22 - Golden Knights 2, Coyotes 5","Vegas Golden Knights","Limited ReportFull Report","43.333333333333","46.29","41.69","52.62","36.44","25.78","58.56","23.82","18.51","56.27","1.01","2.92","25.74","1.61","1.41","53.37","25.89","19.93","56.49","12.23","6.97","63.68","3.99","6.04","39.81","0","1.95","0.00","0.00","67.65","13.53","13.09","50.82","8.02","2.91","73.35","1.06","0.95","52.74","13.19","67.47","19.44","15.9","55.00","10.7","8.66","55.27","0","0","-","0.00","100.00","4.25","84.24","0.885","2712"
"2021-01-22 - Oilers 2, Maple Leafs 4","Edmonton Oilers","Limited ReportFull Report","51.733333333333","45.82","44.26","50.87","32.22","28.41","53.15","26.04","21.57","54.69","1.01","0.94","51.74","1.77","1.18","59.89","21.49","20.09","51.68","7.27","4.67","60.87","6.14","3.78","61.85","1.01","0","100.00","16.46","100.00","14.08","15.57","47.49","7.1","10.71","39.86","0","0.95","0.00","0.00","91.15","21.73","22.98","48.59","11.8","7.08","62.49","0","0","-","0.00","100.00","3.88","95.63","0.995","0"
"2021-01-22 - Predators 0, Stars 7","Nashville Predators","Limited ReportFull Report","38.05","37.54","26.11","58.98","30.53","19.62","60.88","18.06","14.63","55.24","0","1","0.00","1.64","0.83","66.35","16.93","9.32","64.50","7.06","4.04","63.63","5.06","3.15","61.68","0","0.98","0.00","0.00","68.93","9.79","5.35","64.65","4.96","5.18","48.94","0","0","-","0.00","100.00","17.15","13.27","56.38","7.76","5.08","60.44","0","0","-","0.00","100.00","0.00","93.20","0.932","4214"
"2021-01-22 - Rangers 3, Penguins 4","New York Rangers","Limited ReportFull Report","50.466666666667","43.63","35.97","54.81","35.56","28.03","55.92","27.9","20.74","57.36","2.09","1.87","52.79","2.06","1.78","53.66","19.97","19.38","50.75","9.62","7.11","57.50","7.31","5.38","57.58","2.09","1.86","52.94","28.63","65.46","10.34","12.24","45.79","8.26","7.74","51.65","0","0","-","0.00","100.00","21.77","14.86","59.43","12.43","6.54","65.53","0","0","-","0.00","100.00","7.48","91.00","0.985","0"
"2021-01-22 - Red Wings 1, Blackhawks 4","Detroit Red Wings","Limited ReportFull Report","44.633333333333","36.34","31.67","53.44","23.28","24.94","48.27","21.3","19.52","52.18","1","0.99","50.39","1.72","1.4","55.24","18.69","16.33","53.36","7.07","6.98","50.32","5.93","6.02","49.59","0","0","-","0.00","100.00","11.37","9.54","54.36","5.92","4.08","59.18","1","0","100.00","16.85","100.00","15.36","13.75","52.77","9.53","8.42","53.09","0","1.06","0.00","0.00","87.39","4.71","94.94","0.997","0"
"2021-01-22 - Sabres 3, Capitals 4","Buffalo Sabres","Limited ReportFull Report","53.783333333333","50.03","41.03","54.94","40.68","30.14","57.44","22.18","24.36","47.65","3.08","2.81","52.28","1.85","1.43","56.38","19.6","11.36","63.31","9.4","5.5","63.07","7.19","4.61","60.92","3.08","1.86","62.35","42.82","59.68","10.17","5.85","63.48","5.07","2.94","63.28","0","0.95","0.00","0.00","67.75","25.5","24.76","50.74","8.02","14.97","34.88","0","0","-","0.00","100.00","13.89","88.46","1.023","0"
"2021-01-22 - Sharks 1, Wild 4","San Jose Sharks","Limited ReportFull Report","39.85","43.92","43.92","50.00","28.16","33.71","45.51","21.99","21.95","50.04","1.01","1.89","34.89","1.18","1.06","52.68","17.45","11.68","59.90","4.01","6.73","37.34","3.97","4.86","44.95","1.01","1.88","34.92","25.48","61.22","13.27","4.94","72.86","7.17","2.94","70.94","0","0","-","0.00","100.00","17.81","29.2","37.89","8.76","13.36","39.60","0","0","-","0.00","100.00","4.60","91.40","0.960","0"
"2021-01-23 - Canadiens 5, Canucks 2","Montreal Canadiens","Limited ReportFull Report","47.416666666667","57.46","33.37","63.26","39.3","25.86","60.32","30.61","17.03","64.25","4.27","1.87","69.46","2.27","1.29","63.75","29.82","15.13","66.35","12.32","5.37","69.63","10.06","3.59","73.72","3.22","0","100.00","32.02","100.00","17.8","9.51","65.18","7.54","3.64","67.43","1.05","1.99","34.60","13.96","45.36","20.69","15.79","56.71","10.99","7.98","57.92","0","0","-","0.00","100.00","13.93","88.99","1.029","0"
"2021-01-23 - Flyers 1, Bruins 6","Philadelphia Flyers","Limited ReportFull Report","52.416666666667","34.02","39.22","46.46","22.97","29.24","44.00","13.26","19.91","39.99","1.01","2.92","25.74","0.86","1.13","43.35","11.82","17.15","40.80","3.96","3.94","50.13","3.91","3.99","49.49","1.01","2.9","25.86","25.85","27.41","7.74","13.46","36.50","3.95","6.05","39.50","0","0","-","0.00","100.00","18.74","18.44","50.41","3.61","7.75","31.78","0","0","-","0.00","100.00","7.63","85.34","0.930","0"
"2021-01-23 - Kings 2, Blues 4","Los Angeles Kings","Limited ReportFull Report","47.116666666667","38.39","31.97","54.56","28.21","29.55","48.84","16.53","25.44","39.38","1.01","1.93","34.36","1.51","1.22","55.41","15.16","12.96","53.90","4.05","4.95","44.96","3.02","5.01","37.59","0","0","-","0.00","100.00","10.98","8.07","57.63","3.01","4.93","37.86","1.06","0.94","52.90","35.20","80.91","19.65","15.57","55.79","10.25","12.52","45.00","0","0.95","0.00","0.00","92.44","6.12","92.41","0.985","0"
"2021-01-23 - Lightning 2, Blue Jackets 5","Tampa Bay Lightning","Limited ReportFull Report","50.566666666667","41.35","44.66","48.08","34.13","35.92","48.72","28.35","24.58","53.55","1.06","3.84","21.56","1.43","1.8","44.13","15.08","19.74","43.30","7.18","4.69","60.46","7.09","4.74","59.96","1.06","1.86","36.28","14.92","60.74","7.87","15.29","33.98","3.03","9","25.21","0","1.88","0.00","0.00","79.07","20.94","22.41","48.31","14.19","10.81","56.75","0","0","-","0.00","100.00","3.73","84.36","0.881","0"
"2021-01-23 - Senators 3, Jets 6","Ottawa Senators","Limited ReportFull Report","49.183333333333","39.29","50.85","43.59","26.19","38.01","40.80","19.06","30.3","38.61","3.08","2.86","51.88","1.67","2.68","38.45","18.61","25.72","41.98","10.45","13.25","44.10","7.25","7.58","48.89","2.02","1.91","51.43","27.87","74.82","8.16","12.42","39.65","3.09","6.83","31.14","1.05","0.95","52.60","34.09","86.11","17.95","21.73","45.24","7.69","13.8","35.79","0","0","-","0.00","100.00","16.16","90.58","1.067","0"
"2021-01-24 - Avalanche 1, Ducks 3","Colorado Avalanche","Limited ReportFull Report","44.783333333333","49.62","36.24","57.80","34.28","20.92","62.10","24.71","11.36","68.51","1.01","1.93","34.43","1.84","1.42","56.40","23.63","16.27","59.23","2.98","7.04","29.75","2.94","3.04","49.14","1.04","0.99","51.13","35.22","67.47","20.15","9.36","68.28","9.91","3.96","71.45","0","0.95","0.00","0.00","76.08","25.79","17.27","59.90","11.72","4.33","73.04","0","0","-","0.00","100.00","4.10","82.99","0.871","0"
"2021-01-24 - Golden Knights 1, Coyotes 0","Vegas Golden Knights","Limited ReportFull Report","51.466666666667","62.86","35.87","63.67","48.5","22.26","68.54","26.73","13.61","66.26","1.06","0","100.00","2.67","0.96","73.59","29.36","11.42","72.00","11.72","4.67","71.49","6.32","3.78","62.56","1.06","0","100.00","16.74","100.00","17.58","6.76","72.23","4.11","2.91","58.54","0","0","-","0.00","100.00","29.7","21.47","58.04","13.18","6.9","65.63","0","0","-","0.00","100.00","3.95","100.00","1.040","2672"
"2021-01-24 - Islanders 0, Devils 2","New York Islanders","Limited ReportFull Report","51.216666666667","32.75","40.83","44.51","27.57","30.98","47.09","18.07","21.71","45.43","0","0.99","0.00","1.65","2.04","44.66","17.86","20.23","46.89","9.13","5.9","60.73","7.95","3.93","66.95","0","0.99","0.00","0.00","74.79","8.65","14.67","37.09","2.98","8.12","26.82","0","0","-","0.00","100.00","14.58","16.57","46.82","7.09","9.61","42.45","0","0","-","0.00","100.00","0.00","95.45","0.954","0"
"2021-01-24 - Kings 6, Blues 3","Los Angeles Kings","Limited ReportFull Report","43.683333333333","46.6","33.13","58.45","36.84","22.93","61.64","26.05","19.38","57.34","4.26","2.78","60.56","1.68","1.46","53.60","18.66","14.11","56.95","5.73","3.29","63.53","3.5","2.45","58.88","2.16","0.91","70.44","61.78","62.88","13.05","10.78","54.76","6.37","8.31","43.40","2.09","0.95","68.81","32.83","88.59","23.41","15.62","59.97","15.06","7.79","65.90","0","0.88","0.00","0.00","88.68","16.37","85.67","1.020","0"
"2021-01-24 - Maple Leafs 3, Flames 2","Toronto Maple Leafs","Limited ReportFull Report","46.666666666667","39.13","43.2","47.53","36.77","32.97","52.73","27.99","21.16","56.94","2.13","0.92","69.78","2.37","2.3","50.73","21.65","23.48","47.97","13.15","10.67","55.20","10.9","8.97","54.86","1.08","0.92","54.10","9.93","89.76","8.69","12.56","40.90","5.32","7.56","41.29","0","0","-","0.00","100.00","15.35","19.92","43.52","10.89","4.49","70.79","1.05","0","100.00","9.68","100.00","7.62","95.63","1.033","0"
"2021-01-24 - Oilers 4, Jets 3","Edmonton Oilers","Limited ReportFull Report","49.283333333333","56.08","58.94","48.76","42.52","46.76","47.62","33.04","34.65","48.81","4.14","1.87","68.89","3.46","2.69","56.21","31.59","29.42","51.78","18.17","12.01","60.21","16.91","9.46","64.12","2.02","0.94","68.21","11.95","90.05","13.5","17.39","43.70","7.26","10.75","40.31","2.1","0.96","68.65","28.98","91.07","22.68","23.58","49.03","8.11","9.25","46.70","0","0","-","0.00","100.00","12.52","94.61","1.071","0"
"2021-01-24 - Predators 2, Stars 3","Nashville Predators","Limited ReportFull Report","44.633333333333","30.22","47.67","38.80","19.63","27.58","41.58","9.83","15.31","39.12","1.01","0","100.00","1.07","1.63","39.57","14.18","26.91","34.52","6.18","9.81","38.62","3.08","3.99","43.59","1.04","0","100.00","33.60","100.00","7.94","17.32","31.43","4.01","6.9","36.74","0","0","-","0.00","100.00","13.54","18.98","41.64","2.86","4.31","39.91","0","0","-","0.00","100.00","10.31","100.00","1.103","4056"
"2021-01-24 - Rangers 2, Penguins 3","New York Rangers","Limited ReportFull Report","56.65","50.6","43.21","53.94","39.89","30.17","56.94","26.15","17.82","59.47","2.11","2.79","43.09","2.38","1.69","58.52","23.29","14.89","61.01","8.57","6.49","56.91","4.22","3.72","53.09","1.06","0","100.00","25.11","100.00","14.73","8.27","64.05","7.24","4.73","60.51","1.05","1.91","35.53","14.52","59.63","26.36","22.67","53.76","14.72","8.44","63.56","0","0.89","0.00","0.00","89.46","8.08","84.34","0.924","0"
"2021-01-24 - Red Wings 2, Blackhawks 6","Detroit Red Wings","Limited ReportFull Report","47.85","30.72","46.17","39.96","20.87","35.87","36.78","15.16","30.56","33.16","0","4.9","0.00","1.28","2.31","35.68","15.63","19.59","44.37","5.97","12.21","32.82","4.9","11.37","30.11","0","2.88","0.00","0.00","74.64","9.45","7.27","56.52","3.98","5.01","44.27","0","1.92","0.00","0.00","61.73","13.91","24.87","35.86","5.41","14.11","27.73","0","0","-","0.00","100.00","0.00","83.97","0.840","0"
"2021-01-24 - Sabres 4, Capitals 3","Buffalo Sabres","Limited ReportFull Report","47.45","50.02","38.99","56.20","37.25","24.87","59.96","27","18.97","58.74","0","0.94","0.00","1.8","1.24","59.25","15.51","19.4","44.44","9.4","5.74","62.07","6.2","3.85","61.69","0","0","-","0.00","100.00","6.15","13.81","30.81","4.11","7.85","34.40","0","0","-","0.00","100.00","27.42","17.22","61.43","14.3","7.27","66.31","0","0.95","0.00","0.00","86.98","0.00","95.03","0.950","0"
"2021-01-24 - Sharks 5, Wild 3","San Jose Sharks","Limited ReportFull Report","42.166666666667","48.91","37.22","56.78","33.5","30.8","52.10","26.99","19.42","58.16","3.14","0.94","76.92","1.34","1.84","42.17","23.34","21.52","52.03","4.33","11.28","27.72","2.11","5.6","27.34","1.06","0","100.00","50.21","100.00","18.97","10.07","65.31","11.44","4.63","71.18","0","0.95","0.00","0.00","79.54","19.46","15.55","55.59","12.34","9.05","57.70","2.05","0","100.00","16.60","100.00","11.65","95.14","1.068","0"
"2021-01-25 - Senators 1, Canucks 7","Ottawa Senators","Limited ReportFull Report","46.85","44.25","46.16","48.94","35.76","36.02","49.82","25.25","28.39","47.08","1.01","5.91","14.65","2.01","2.2","47.67","22.47","22.52","49.94","8.04","9.04","47.06","5.9","8.14","42.04","1.04","4.88","17.52","17.55","40.08","14.11","13.71","50.71","8.75","8.17","51.71","0","0","-","0.00","100.00","17.99","18.36","49.49","9.65","9.81","49.57","0","1.06","0.00","0.00","89.19","4.02","79.19","0.832","0"
"2021-01-26 - Blackhawks 2, Predators 3","Chicago Blackhawks","Limited ReportFull Report","49.966666666667","35.01","47.48","42.44","24.88","35.8","41.00","18.19","26.77","40.46","1.06","1.85","36.38","1.08","1.28","45.85","14.25","24.62","36.67","4.47","4.41","50.30","3.34","3.55","48.50","0","0.92","0.00","0.00","74.12","9.9","20.07","33.03","4.24","8.44","33.45","1.05","0.96","52.27","24.79","88.62","16.29","20.13","44.73","7.36","12.93","36.27","0","0","-","0.00","100.00","5.81","93.10","0.989","0"
"2021-01-26 - Blues 5, Golden Knights 4","St Louis Blues","Limited ReportFull Report","43.433333333333","37.35","49.5","43.01","24.95","37.86","39.72","18.28","26.46","40.85","3.16","2.82","52.89","1.64","2.16","43.16","21.78","22.55","49.14","8.89","8.21","51.97","6.68","6.45","50.86","1.08","0","100.00","16.21","100.00","13","14.02","48.11","4.2","9.22","31.31","1.06","2.94","26.49","25.19","68.14","13.34","23.83","35.89","6.48","10.7","37.74","1.11","0","100.00","17.13","100.00","17.31","89.35","1.067","0"
"2021-01-26 - Ducks 1, Coyotes 0","Anaheim Ducks","Limited ReportFull Report","49.55","40.49","48.12","45.69","29.34","41.21","41.59","24.81","25.92","48.90","1.06","0","100.00","1.76","2.03","46.41","19.66","24.28","44.75","8.83","10.65","45.35","6.56","7.15","47.85","0","0","-","0.00","100.00","11.01","13.31","45.28","6.34","6.5","49.40","1.05","0","100.00","16.58","100.00","18.59","22.33","45.42","12.03","11.4","51.34","0","0","-","0.00","100.00","4.26","100.00","1.043","1808"
"2021-01-26 - Flyers 5, Devils 3","Philadelphia Flyers","Limited ReportFull Report","47.583333333333","32.34","35.87","47.41","28.94","28.83","50.09","20.33","20.41","49.91","2.13","2.79","43.31","2.3","1.87","55.25","20.52","20.97","49.46","14.25","6.25","69.52","13.12","5.33","71.11","2.14","2.75","43.73","16.32","48.32","6.41","14.59","30.52","2.13","7.5","22.08","0","0","-","0.00","100.00","10.79","14","43.51","4.28","7.62","35.97","0","0","-","0.00","100.00","10.49","86.32","0.968","0"
"2021-01-26 - Islanders 2, Capitals 3","New York Islanders","Limited ReportFull Report","47.733333333333","48.44","62.84","43.53","36.05","44.53","44.74","30.78","31.03","49.80","2.07","1.87","52.55","1.53","2.32","39.78","17.83","24.57","42.05","5.33","9.31","36.40","4.22","4.73","47.11","1.06","0.92","53.56","25.11","80.61","12.44","15.28","44.87","8.2","9.67","45.90","0","0.95","0.00","0.00","90.20","25.58","35.24","42.07","15.2","16.77","47.54","0.94","0","100.00","6.17","100.00","6.72","93.98","1.007","0"
