"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2013-10-10 - Jets 1, Wild 2","Winnipeg Jets","Limited ReportFull Report","40.283333333333","22.67","43.27","34.39","16.94","34.05","33.23","6.94","24.08","22.38","0","1.89","0.00","0.69","2.21","23.76","6.08","20.57","22.81","2.07","8.73","19.16","1.05","3.91","21.23","0","1.88","0.00","0.00","51.83","3.96","11.93","24.93","1.03","7.87","11.55","0","0","-","0.00","100.00","13.8","21.3","39.32","4.71","12.38","27.55","0","0","-","0.00","100.00","0.00","92.16","0.922","17366"
"2013-10-10 - Maple Leafs 4, Predators 0","Toronto Maple Leafs","Limited ReportFull Report","47","36.66","38.83","48.56","27.98","30.2","48.09","22.48","24.79","47.56","2.13","0","100.00","1.26","1.16","52.20","16.28","14.34","53.16","5.43","2.69","66.90","4.33","2.7","61.61","2.14","0","100.00","49.38","100.00","10.96","11.55","48.69","4.25","7.38","36.55","0","0","-","0.00","100.00","19.15","21.14","47.53","12.84","12.99","49.71","0","0","-","0.00","100.00","9.49","100.00","1.095","16671"
"2013-10-10 - Panthers 2, Lightning 7","Florida Panthers","Limited ReportFull Report","41.683333333333","23.81","41.44","36.49","18.76","27.21","40.81","13.94","19.82","41.29","1","3.91","20.42","0.62","1.15","35.13","9.82","21.33","31.53","2.03","6.96","22.60","2.01","5","28.63","1.02","0.94","52.06","50.99","81.16","7.61","14.61","34.24","2.91","8.14","26.32","0","2.92","0.00","0.00","64.10","13.24","17.29","43.37","7.63","6.56","53.78","0","0","-","0.00","100.00","7.20","80.25","0.875","19204"
"2013-10-10 - Rangers 0, Ducks 6","New York Rangers","Limited ReportFull Report","45.416666666667","40.05","40.2","49.90","29.89","33.2","47.37","26.41","27.71","48.80","0","5.91","0.00","1.76","1.63","51.91","20.75","20.84","49.90","11.62","8.04","59.11","10.49","7.1","59.64","0","3.89","0.00","0.00","45.23","9.1","13.08","41.02","4.7","9.48","33.14","0","1.98","0.00","0.00","79.11","18.22","17.48","51.03","11.13","9.97","52.75","0","0","-","0.00","100.00","0.00","78.69","0.787","17179"
"2013-10-10 - Sharks 4, Canucks 1","San Jose Sharks","Limited ReportFull Report","50.783333333333","53.59","26.29","67.09","38.68","16.84","69.66","27.51","15.21","64.40","3.21","0.95","77.14","1.78","0.74","70.61","24.32","10.7","69.46","9.95","2.67","78.83","8.86","1.81","83.01","1.08","0","100.00","12.21","100.00","14.63","7.86","65.05","8.61","4.58","65.27","1.04","1.03","50.28","12.07","77.57","24.47","12.14","66.83","8.97","7.83","53.40","1.05","0","100.00","11.74","100.00","11.67","93.75","1.054","18910"
"2013-10-11 - Coyotes 2, Flyers 1","Phoenix Coyotes","Limited ReportFull Report","43.05","51.53","43.92","53.99","38","36.37","51.10","28.02","22.94","54.98","1.06","0.92","53.35","1.69","1.71","49.81","25.08","18.96","56.94","4.47","8.05","35.70","3.34","4.55","42.32","0","0.92","0.00","0.00","79.83","20.74","10.66","66.05","9.52","4.64","67.21","1.05","0","100.00","11.06","100.00","24.13","21.49","52.89","14.05","10.87","56.38","0","0","-","0.00","100.00","3.77","95.97","0.997","19713"
"2013-10-11 - Devils 2, Flames 3","New Jersey Devils","Limited ReportFull Report","49.633333333333","46","41.84","52.36","30.33","34.24","46.97","19.92","23","46.41","2.11","0.94","69.13","1.62","1.35","54.54","14.79","14.22","50.99","6.44","5.56","53.69","3.22","3.78","45.98","1.06","0.94","52.92","32.86","75.12","8.36","8.69","49.03","4.11","4.86","45.86","1.05","0","100.00","25.57","100.00","24.99","19.82","55.77","12.6","10.41","54.76","0","0","-","0.00","100.00","10.61","95.90","1.065","19289"
"2013-10-11 - Islanders 2, Blackhawks 3","New York Islanders","Limited ReportFull Report","48.483333333333","29.08","55.26","34.48","18.6","35.29","34.51","15.56","24.31","39.03","2.03","2.88","41.33","1.25","2.18","36.54","15","26.58","36.07","7.13","14.49","32.98","7.05","11.76","37.47","2.05","2.87","41.59","29.03","75.58","7.77","12.1","39.09","3.01","2.97","50.36","0","0","-","0.00","100.00","11.71","24.93","31.97","5.57","9.47","37.04","0","0","-","0.00","100.00","13.02","88.17","1.012","21196"
"2013-10-11 - Kings 2, Hurricanes 1","Los Angeles Kings","Limited ReportFull Report","47.35","54.62","40.72","57.29","46.44","26.14","63.99","27.76","16.52","62.68","0","0","-","2.39","1.74","57.80","18.87","15.23","55.35","9.59","8.41","53.26","6.32","5.68","52.70","0","0","-","0.00","100.00","9.31","6.76","57.94","4.11","3.89","51.43","0","0","-","0.00","100.00","29.7","17.57","62.83","15.21","5.92","71.99","0","0","-","0.00","100.00","0.00","100.00","1.000","16353"
"2013-10-11 - Penguins 3, Panthers 6","Pittsburgh Penguins","Limited ReportFull Report","48.816666666667","47.79","38.32","55.50","36.58","29.59","55.28","30.79","21.37","59.03","3.04","3.86","44.03","2.78","1.6","63.54","22.86","18.84","54.82","10.11","7.88","56.19","9.99","5.94","62.69","2.02","0.99","67.12","20.23","83.35","12.55","11.07","53.13","9.97","6.91","59.07","1.02","1.9","35.05","10.27","72.54","23.64","13.74","63.25","10.9","7.47","59.35","0","1.07","0.00","0.00","85.69","9.86","81.93","0.918","18584"
"2013-10-11 - Stars 4, Jets 1","Dallas Stars","Limited ReportFull Report","43.016666666667","42","38.16","52.40","34.9","30.5","53.36","26.78","22.18","54.70","2.13","0","100.00","2.4","1.86","56.43","21.35","19.56","52.18","12.57","9.09","58.03","7.85","5.76","57.68","1.07","0","100.00","13.64","100.00","8.95","10.25","46.60","4.37","5.37","44.84","0","0","-","0.00","100.00","15.93","15.59","50.54","11.31","10.83","51.08","1.11","0","100.00","9.82","100.00","7.94","100.00","1.079","15004"
"2013-10-12 - Avalanche 5, Capitals 1","Colorado Avalanche","Limited ReportFull Report","50.333333333333","38.49","52.89","42.12","30.25","39.2","43.56","22.2","34.11","39.42","3.22","0.92","77.81","1.57","2.37","39.94","16.81","29.63","36.20","5.67","13.91","28.95","4.48","12.09","27.05","1.09","0.91","54.61","24.36","92.49","11.35","15.42","42.39","6.51","10.81","37.59","1.04","0","100.00","15.96","100.00","19.19","20.43","48.43","10.22","10.24","49.94","1.05","0","100.00","10.31","100.00","14.49","97.31","1.118","18506"
"2013-10-12 - Bruins 3, Blue Jackets 1","Boston Bruins","Limited ReportFull Report","46.2","45.13","37.37","54.70","37.09","24.13","60.58","28.74","20.33","58.56","2.07","0","100.00","1.74","1.26","57.99","19.88","21.8","47.70","9.45","6.64","58.75","6.14","6.69","47.82","0","0","-","0.00","100.00","10.48","15.18","40.84","7.3","3.89","65.23","1.05","0","100.00","14.40","100.00","20.19","15.3","56.88","14.09","9.61","59.46","0.94","0","100.00","6.66","100.00","7.20","100.00","1.072","14092"
"2013-10-12 - Canadiens 4, Canucks 1","Montreal Canadiens","Limited ReportFull Report","49.05","66.27","45.2","59.45","50.86","34.23","59.77","35.35","26.13","57.50","1.05","0.92","53.17","2.59","2.01","56.35","26.62","21.46","55.36","15.59","8.81","63.90","8.94","7","56.09","0","0.92","0.00","0.00","86.89","11.29","12.39","47.69","4.33","3.67","54.19","0","0","-","0.00","100.00","39.43","19.44","66.98","22.38","12.42","64.31","1.12","0","100.00","4.99","100.00","2.97","96.46","0.994","18910"
"2013-10-12 - Flyers 2, Red Wings 5","Philadelphia Flyers","Limited ReportFull Report","42.916666666667","41.86","28.12","59.81","33.76","20.5","62.22","28","16.56","62.83","2.03","0.99","67.24","1.64","0.9","64.43","19","8.99","67.89","9.12","2.93","75.69","8.02","1.95","80.41","1.04","0","100.00","12.91","100.00","9.78","6.14","61.42","4.04","2.99","57.44","0","0.94","0.00","0.00","68.51","20.47","16.85","54.84","13.66","11.96","53.33","0.93","0","100.00","6.82","100.00","7.25","94.03","1.013","20066"
"2013-10-12 - Islanders 2, Predators 3","New York Islanders","Limited ReportFull Report","50.133333333333","29.1","51.92","35.91","17.28","37.05","31.80","13.11","25.45","34.00","2.07","1.87","52.55","0.92","1.64","35.87","8.23","21.03","28.13","2.07","7.56","21.48","0.99","5.74","14.72","0","0","-","0.00","100.00","6.09","13.52","31.05","3.06","4.87","38.61","1.06","1.91","35.67","34.58","60.77","17.89","22.9","43.86","7.93","13","37.87","1.05","0","100.00","13.29","100.00","15.77","92.66","1.084","17113"
"2013-10-12 - Oilers 5, Maple Leafs 6","Edmonton Oilers","Limited ReportFull Report","47.65","42.36","43.05","49.60","30.73","26.16","54.02","23.13","15.88","59.30","4.23","2.77","60.39","2","0.92","68.47","24.57","11.02","69.03","11.93","4.52","72.52","8.55","3.61","70.34","4.23","0.92","82.18","49.52","74.54","12.77","6.42","66.54","6.3","1.86","77.24","0","0.96","0.00","0.00","48.26","17.91","27.21","39.70","8.37","9.34","47.28","0","0.89","0.00","0.00","90.48","18.27","82.54","1.008","19379"
"2013-10-12 - Penguins 5, Lightning 4","Pittsburgh Penguins","Limited ReportFull Report","43.183333333333","36.95","25.59","59.08","30.16","17.76","62.94","16.14","9.84","62.11","2.02","1.89","51.74","1.65","0.76","68.41","20.6","11.74","63.71","4.2","2.93","58.90","2.05","0.95","68.37","0","0.94","0.00","0.00","0.48","16.25","8.92","64.56","9.2","3.94","70.03","2.12","0.95","69.06","23.01","75.92","16.69","11.55","59.10","4.98","4.93","50.21","0","0","-","0.00","100.00","12.53","80.83","0.934","18939"
"2013-10-12 - Rangers 3, Blues 5","New York Rangers","Limited ReportFull Report","43.066666666667","27.58","50.87","35.16","21.97","38.13","36.56","15.42","28.82","34.86","1.01","1.93","34.43","1.25","1.51","45.29","14.89","17.92","45.39","6.96","4.88","58.82","3.93","4.94","44.34","0","1.93","0.00","0.00","60.86","7.84","13.28","37.11","4.01","7.04","36.26","1.02","0","100.00","25.54","100.00","10.26","30.42","25.23","5.52","17.16","24.33","0","0","-","0.00","100.00","6.58","93.30","0.999","18130"
"2013-10-12 - Sabres 1, Blackhawks 2","Buffalo Sabres","Limited ReportFull Report","43.066666666667","35.96","42.82","45.64","27.91","34.03","45.06","23.12","23.65","49.42","1.01","0.94","51.81","2.08","1.98","51.30","21.79","22.01","49.74","11.11","11.87","48.35","9.99","11","47.58","0","0.94","0.00","0.00","91.44","10.53","10.22","50.75","5.99","3.96","60.18","1.02","0","100.00","17.08","100.00","9.4","15.97","37.05","6.41","7.5","46.06","0","0","-","0.00","100.00","4.39","96.01","1.004","21261"
"2013-10-12 - Senators 2, Sharks 3","Ottawa Senators","Limited ReportFull Report","43.016666666667","33.64","52.22","39.18","19.41","41.19","32.03","14.4","29.08","33.12","1.01","1.89","34.89","0.75","2.32","24.45","7.29","26.61","21.51","2.07","11.31","15.46","2.05","7.45","21.53","1.01","1.88","34.92","49.39","74.73","5.22","15.21","25.56","3.1","6.65","31.81","0","0","-","0.00","100.00","22.13","23.26","48.75","9.2","13.01","41.43","0","0","-","0.00","100.00","7.02","93.51","1.005","17562"
"2013-10-12 - Stars 1, Wild 5","Dallas Stars","Limited ReportFull Report","49.95","28.82","54.82","34.46","20.31","39.73","33.83","12.03","28.92","29.37","0","2.93","0.00","0.67","1.93","25.59","8.66","27.09","24.22","2.98","8.08","26.95","1.97","5.08","27.91","0","1.93","0.00","0.00","61.97","5.51","19.49","22.05","0","8.39","0.00","0","0","-","-","100.00","19.39","21.11","47.87","9.48","15.78","37.53","0","1.06","0.00","0.00","93.28","0.00","89.88","0.899","18278"
"2013-10-13 - Coyotes 5, Hurricanes 3","Phoenix Coyotes","Limited ReportFull Report","38.883333333333","45.66","31.7","59.03","39.03","23.89","62.03","27.09","15.01","64.35","3.12","1.87","62.59","2.57","1.11","69.87","25.58","14.52","63.80","11.76","5.37","68.64","9.48","4.53","67.65","2.07","1.86","52.66","21.82","58.98","13.96","9.02","60.76","10.44","4.75","68.75","1.05","0","100.00","10.08","100.00","15.94","15.5","50.70","5.2","5.69","47.76","0","0","-","0.00","100.00","11.53","87.56","0.991","15384"
"2013-10-13 - Devils 0, Jets 3","New Jersey Devils","Limited ReportFull Report","43.933333333333","43.13","37.9","53.23","28.72","31.52","47.68","17.88","24.44","42.25","0","1.93","0.00","1.64","1.88","46.54","17.19","14.9","53.57","5.01","6.9","42.09","2.97","5.98","33.22","0","0.96","0.00","0.00","83.87","12.01","8.01","59.97","8.13","3.96","67.22","0","0","-","0.00","100.00","17.45","18.55","48.48","6.83","12.47","35.38","0","0.95","0.00","0.00","92.41","0.00","92.11","0.921","15004"
"2013-10-13 - Kings 3, Panthers 0","Los Angeles Kings","Limited ReportFull Report","54","55.7","25.7","68.43","38.93","22.15","63.73","28.94","15.75","64.76","3.18","0","100.00","1.87","0.9","67.53","25.07","10.17","71.14","12.19","0","100.00","9.9","0","100.00","1.07","0","100.00","10.82","-","12.99","10.18","56.06","6.35","7.66","45.34","2.09","0","100.00","32.92","100.00","27.17","14.55","65.12","12.8","8.01","61.53","0","0","-","0.00","100.00","10.99","100.00","1.110","12810"
"2013-10-13 - Senators 1, Ducks 4","Ottawa Senators","Limited ReportFull Report","46.5","51.78","61.58","45.68","37.1","54.11","40.67","25.9","40.28","39.13","1.01","3.91","20.61","2.31","3.26","41.47","29.04","33.97","46.09","12.75","15.14","45.73","10.62","14.33","42.57","1.04","2.9","26.34","9.75","79.79","16.08","19.11","45.70","6.84","9.22","42.61","0","0.94","0.00","0.00","89.78","22.14","26.28","45.73","8.58","16.64","34.03","0","0","-","0.00","100.00","3.92","90.30","0.942","17177"
"2013-10-14 - Oilers 2, Capitals 4","Edmonton Oilers","Limited ReportFull Report","47.95","40","41.22","49.25","30.58","26.61","53.47","21.48","17.68","54.85","2.06","1.91","51.87","1.63","1.71","48.82","19.29","23.1","45.50","9.59","9.8","49.46","7.27","4.98","59.37","1.06","0.92","53.56","14.55","81.56","9.57","13.41","41.62","4.88","7.27","40.18","1","0.94","51.44","20.42","87.05","18.31","15.14","54.73","9.28","5.19","64.16","0","0","-","0.00","100.00","9.59","89.18","0.988","18506"
"2013-10-14 - Red Wings 3, Bruins 2","Detroit Red Wings","Limited ReportFull Report","48.283333333333","42.3","42.89","49.66","37.7","29.33","56.25","25.82","20.39","55.87","3.19","1.87","62.98","1.38","1.28","52.00","18.42","19.12","49.06","4.44","6.36","41.13","4.43","4.52","49.53","2.14","0","100.00","48.31","100.00","14","12.57","52.69","8.48","3.75","69.34","1.05","1.03","50.58","12.41","72.58","22.77","21.27","51.70","11.93","12.06","49.73","0","0.89","0.00","0.00","92.62","12.35","90.81","1.032","17565"
"2013-10-14 - Wild 2, Sabres 1","Minnesota Wild","Limited ReportFull Report","44.783333333333","31.6","31.57","50.02","25.91","24.66","51.24","11.76","17.56","40.11","0","0.92","0.00","1.23","1.24","49.77","15.36","11.8","56.54","6.65","6.28","51.42","3.28","5.44","37.63","0","0.92","0.00","0.00","83.12","8.86","5.37","62.25","3.17","2.83","52.86","0","0","-","0.00","100.00","16.12","14.52","52.60","5.33","6.47","45.19","0","0","-","0.00","100.00","0.00","94.74","0.947","18111"
"2013-10-15 - Blackhawks 3, Hurricanes 2","Chicago Blackhawks","Limited ReportFull Report","48.7","60.82","46.11","56.88","48.07","30.91","60.86","33.72","24.95","57.47","2.13","1.87","53.22","2.86","1.5","65.64","34.2","15.8","68.39","16.67","6.99","70.44","8.88","4.38","66.98","2.14","0.93","69.73","24.10","78.78","17.82","8.54","67.59","8.62","4.54","65.49","0","0","-","0.00","100.00","24.04","23.79","50.27","16.31","14.89","52.28","0","0.89","0.00","0.00","94.03","6.33","92.49","0.988","16263"
"2013-10-15 - Blue Jackets 1, Red Wings 2","Columbus Blue Jackets","Limited ReportFull Report","47.983333333333","38.38","44.22","46.46","31.02","35.48","46.64","27.15","24.46","52.61","0","0.94","0.00","1.39","1.26","52.44","16.98","14.7","53.60","5.01","3.86","56.48","4.96","1.95","71.72","0","0","-","0.00","100.00","11.78","10.97","51.77","8.05","6.9","53.83","0","0.95","0.00","0.00","86.27","18.97","25.21","42.94","13.02","12.74","50.54","0","0","-","0.00","100.00","0.00","96.14","0.961","20066"
"2013-10-15 - Canadiens 3, Jets 0","Montreal Canadiens","Limited ReportFull Report","44.033333333333","41.33","51.84","44.36","34.38","36.44","48.55","19.87","26.29","43.06","2.13","0","100.00","2.35","1.54","60.39","22.08","18.32","54.65","7.71","6.08","55.88","5.48","5.21","51.29","1.06","0","100.00","19.30","100.00","14.64","11.9","55.18","7.66","6.32","54.78","1.04","0","100.00","13.58","100.00","15.68","27.23","36.55","6.77","13.58","33.27","0","0","-","0.00","100.00","10.73","100.00","1.107","15004"
"2013-10-15 - Canucks 3, Flyers 2","Vancouver Canucks","Limited ReportFull Report","52.533333333333","48.6","42.79","53.18","32.85","31.44","51.10","22.95","18.78","55.00","3.08","1.89","62.00","1.53","1.31","54.02","17.35","16.49","51.26","6.27","3.8","62.24","5.14","2.9","63.94","3.08","1.88","62.05","59.85","35.09","10.97","12.82","46.13","3.06","4.84","38.74","0","0","-","0.00","100.00","25.64","25.02","50.61","13.56","11.21","54.74","0","0","-","0.00","100.00","13.42","89.95","1.034","19588"
"2013-10-15 - Kings 1, Lightning 5","Los Angeles Kings","Limited ReportFull Report","43.733333333333","39.85","39.02","50.53","32.41","28.67","53.06","19.59","21.11","48.13","1","3.91","20.42","1.15","1.29","47.09","17.49","18.49","48.62","3.96","7.09","35.83","1.94","6.17","23.95","0","1.94","0.00","0.00","68.51","13.15","11.54","53.25","7.85","5.99","56.72","1","1.89","34.55","12.72","68.42","22","19.9","52.50","9.52","8.97","51.49","0","0","-","0.00","100.00","5.13","81.46","0.866","16310"
"2013-10-15 - Oilers 2, Penguins 3","Edmonton Oilers","Limited ReportFull Report","50.15","38.21","41.65","47.85","22.93","29.21","43.98","14.92","23.24","39.10","2.02","1.89","51.74","1.94","1.59","54.90","22.32","14.7","60.30","12.22","6.67","64.70","8.12","6.75","54.61","2.02","0.94","68.21","24.89","86.05","10.05","8.07","55.47","4.09","3.96","50.78","0","0.95","0.00","0.00","76.08","10.73","22.54","32.25","2.86","11.57","19.82","0","0","-","0.00","100.00","13.56","91.88","1.054","18410"
"2013-10-15 - Panthers 3, Predators 4","Florida Panthers","Limited ReportFull Report","53.9","42.48","47.58","47.17","33.74","37.13","47.61","20.79","28.3","42.35","3.04","2.83","51.76","1.29","2.22","36.85","15.37","20.72","42.58","4.2","11.42","26.88","3.1","7.77","28.51","1.01","1.88","34.92","32.59","75.78","10.99","9.36","54.00","4.01","7.04","36.27","1.02","0","100.00","25.54","100.00","22.48","23.33","49.08","10.7","13.38","44.43","0.94","0.95","49.79","8.77","92.93","14.61","90.00","1.046","15935"
"2013-10-15 - Sabres 4, Islanders 3","Buffalo Sabres","Limited ReportFull Report","46.083333333333","48.68","56.6","46.24","36.91","43.53","45.89","22.95","32.83","41.15","2.02","1.89","51.74","2.45","3.56","40.75","29.72","35.84","45.33","14.48","18.07","44.48","9.24","14.5","38.90","2.02","1.88","51.76","21.88","87.02","15.17","17.79","46.03","8.15","9.84","45.30","0","0","-","0.00","100.00","14.65","16.95","46.36","4.71","8.07","36.84","0","0","-","0.00","100.00","8.81","94.25","1.031","10512"
