"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2013-10-10 - Jets 1, Wild 2","Minnesota Wild","Limited ReportFull Report","40.283333333333","43.27","22.67","65.61","34.05","16.94","66.77","24.08","6.94","77.62","1.89","0","100.00","2.21","0.69","76.24","20.57","6.08","77.19","8.73","2.07","80.84","3.91","1.05","78.77","1.88","0","100.00","48.17","100.00","11.93","3.96","75.07","7.87","1.03","88.45","0","0","-","0.00","100.00","21.3","13.8","60.68","12.38","4.71","72.45","0","0","-","0.00","100.00","7.84","100.00","1.078","17366"
"2013-10-10 - Maple Leafs 4, Predators 0","Nashville Predators","Limited ReportFull Report","47","38.83","36.66","51.44","30.2","27.98","51.91","24.79","22.48","52.44","0","2.13","0.00","1.16","1.26","47.80","14.34","16.28","46.84","2.69","5.43","33.10","2.7","4.33","38.39","0","2.14","0.00","0.00","50.62","11.55","10.96","51.31","7.38","4.25","63.45","0","0","-","0.00","100.00","21.14","19.15","52.47","12.99","12.84","50.29","0","0","-","0.00","100.00","0.00","90.51","0.905","16671"
"2013-10-10 - Panthers 2, Lightning 7","Tampa Bay Lightning","Limited ReportFull Report","41.683333333333","41.44","23.81","63.51","27.21","18.76","59.19","19.82","13.94","58.71","3.91","1","79.58","1.15","0.62","64.87","21.33","9.82","68.47","6.96","2.03","77.40","5","2.01","71.37","0.94","1.02","47.94","18.84","49.01","14.61","7.61","65.76","8.14","2.91","73.68","2.92","0","100.00","35.90","100.00","17.29","13.24","56.63","6.56","7.63","46.22","0","0","-","0.00","100.00","19.75","92.80","1.125","19204"
"2013-10-10 - Rangers 0, Ducks 6","Anaheim Ducks","Limited ReportFull Report","45.416666666667","40.2","40.05","50.10","33.2","29.89","52.63","27.71","26.41","51.20","5.91","0","100.00","1.63","1.76","48.09","20.84","20.75","50.10","8.04","11.62","40.89","7.1","10.49","40.36","3.89","0","100.00","54.77","100.00","13.08","9.1","58.98","9.48","4.7","66.86","1.98","0","100.00","20.89","100.00","17.48","18.22","48.97","9.97","11.13","47.25","0","0","-","0.00","100.00","21.31","100.00","1.213","17179"
"2013-10-10 - Sharks 4, Canucks 1","Vancouver Canucks","Limited ReportFull Report","50.783333333333","26.29","53.59","32.91","16.84","38.68","30.34","15.21","27.51","35.60","0.95","3.21","22.86","0.74","1.78","29.39","10.7","24.32","30.54","2.67","9.95","21.17","1.81","8.86","16.99","0","1.08","0.00","0.00","87.79","7.86","14.63","34.95","4.58","8.61","34.73","1.03","1.04","49.72","22.43","87.93","12.14","24.47","33.17","7.83","8.97","46.60","0","1.05","0.00","0.00","88.26","6.25","88.33","0.946","18910"
"2013-10-11 - Coyotes 2, Flyers 1","Philadelphia Flyers","Limited ReportFull Report","43.05","43.92","51.53","46.01","36.37","38","48.90","22.94","28.02","45.02","0.92","1.06","46.65","1.71","1.69","50.19","18.96","25.08","43.06","8.05","4.47","64.30","4.55","3.34","57.68","0.92","0","100.00","20.17","100.00","10.66","20.74","33.95","4.64","9.52","32.79","0","1.05","0.00","0.00","88.94","21.49","24.13","47.11","10.87","14.05","43.62","0","0","-","0.00","100.00","4.03","96.23","1.003","19713"
"2013-10-11 - Devils 2, Flames 3","Calgary Flames","Limited ReportFull Report","49.633333333333","41.84","46","47.64","34.24","30.33","53.03","23","19.92","53.59","0.94","2.11","30.87","1.35","1.62","45.46","14.22","14.79","49.01","5.56","6.44","46.31","3.78","3.22","54.02","0.94","1.06","47.08","24.88","67.14","8.69","8.36","50.97","4.86","4.11","54.14","0","1.05","0.00","0.00","74.43","19.82","24.99","44.23","10.41","12.6","45.24","0","0","-","0.00","100.00","4.10","89.39","0.935","19289"
"2013-10-11 - Islanders 2, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","48.483333333333","55.26","29.08","65.52","35.29","18.6","65.49","24.31","15.56","60.97","2.88","2.03","58.67","2.18","1.25","63.46","26.58","15","63.93","14.49","7.13","67.02","11.76","7.05","62.53","2.87","2.05","58.41","24.42","70.97","12.1","7.77","60.91","2.97","3.01","49.64","0","0","-","0.00","100.00","24.93","11.71","68.03","9.47","5.57","62.96","0","0","-","0.00","100.00","11.83","86.98","0.988","21196"
"2013-10-11 - Kings 2, Hurricanes 1","Carolina Hurricanes","Limited ReportFull Report","47.35","40.72","54.62","42.71","26.14","46.44","36.01","16.52","27.76","37.32","0","0","-","1.74","2.39","42.20","15.23","18.87","44.65","8.41","9.59","46.74","5.68","6.32","47.30","0","0","-","0.00","100.00","6.76","9.31","42.06","3.89","4.11","48.57","0","0","-","0.00","100.00","17.57","29.7","37.17","5.92","15.21","28.01","0","0","-","0.00","100.00","0.00","100.00","1.000","16353"
"2013-10-11 - Penguins 3, Panthers 6","Florida Panthers","Limited ReportFull Report","48.816666666667","38.32","47.79","44.50","29.59","36.58","44.72","21.37","30.79","40.97","3.86","3.04","55.97","1.6","2.78","36.46","18.84","22.86","45.18","7.88","10.11","43.81","5.94","9.99","37.31","0.99","2.02","32.88","16.65","79.77","11.07","12.55","46.87","6.91","9.97","40.93","1.9","1.02","64.95","27.46","89.73","13.74","23.64","36.75","7.47","10.9","40.65","1.07","0","100.00","14.31","100.00","18.07","90.14","1.082","18584"
"2013-10-11 - Stars 4, Jets 1","Winnipeg Jets","Limited ReportFull Report","43.016666666667","38.16","42","47.60","30.5","34.9","46.64","22.18","26.78","45.30","0","2.13","0.00","1.86","2.4","43.57","19.56","21.35","47.82","9.09","12.57","41.97","5.76","7.85","42.32","0","1.07","0.00","0.00","86.36","10.25","8.95","53.40","5.37","4.37","55.16","0","0","-","0.00","100.00","15.59","15.93","49.46","10.83","11.31","48.92","0","1.11","0.00","0.00","90.18","0.00","92.06","0.921","15004"
"2013-10-12 - Avalanche 5, Capitals 1","Washington Capitals","Limited ReportFull Report","50.333333333333","52.89","38.49","57.88","39.2","30.25","56.44","34.11","22.2","60.58","0.92","3.22","22.19","2.37","1.57","60.06","29.63","16.81","63.80","13.91","5.67","71.05","12.09","4.48","72.95","0.91","1.09","45.39","7.51","75.64","15.42","11.35","57.61","10.81","6.51","62.41","0","1.04","0.00","0.00","84.04","20.43","19.19","51.57","10.24","10.22","50.06","0","1.05","0.00","0.00","89.69","2.69","85.51","0.882","18506"
"2013-10-12 - Bruins 3, Blue Jackets 1","Columbus Blue Jackets","Limited ReportFull Report","46.2","37.37","45.13","45.30","24.13","37.09","39.42","20.33","28.74","41.44","0","2.07","0.00","1.26","1.74","42.01","21.8","19.88","52.30","6.64","9.45","41.25","6.69","6.14","52.18","0","0","-","0.00","100.00","15.18","10.48","59.16","3.89","7.3","34.77","0","1.05","0.00","0.00","85.60","15.3","20.19","43.12","9.61","14.09","40.54","0","0.94","0.00","0.00","93.34","0.00","92.80","0.928","14092"
"2013-10-12 - Canadiens 4, Canucks 1","Vancouver Canucks","Limited ReportFull Report","49.05","45.2","66.27","40.55","34.23","50.86","40.23","26.13","35.35","42.50","0.92","1.05","46.83","2.01","2.59","43.65","21.46","26.62","44.64","8.81","15.59","36.10","7","8.94","43.91","0.92","0","100.00","13.11","100.00","12.39","11.29","52.31","3.67","4.33","45.81","0","0","-","0.00","100.00","19.44","39.43","33.02","12.42","22.38","35.69","0","1.12","0.00","0.00","95.01","3.54","97.03","1.006","18910"
"2013-10-12 - Flyers 2, Red Wings 5","Detroit Red Wings","Limited ReportFull Report","42.916666666667","28.12","41.86","40.19","20.5","33.76","37.78","16.56","28","37.17","0.99","2.03","32.76","0.9","1.64","35.57","8.99","19","32.11","2.93","9.12","24.31","1.95","8.02","19.59","0","1.04","0.00","0.00","87.09","6.14","9.78","38.58","2.99","4.04","42.56","0.94","0","100.00","31.49","100.00","16.85","20.47","45.16","11.96","13.66","46.67","0","0.93","0.00","0.00","93.18","5.97","92.75","0.987","20066"
"2013-10-12 - Islanders 2, Predators 3","Nashville Predators","Limited ReportFull Report","50.133333333333","51.92","29.1","64.09","37.05","17.28","68.20","25.45","13.11","66.00","1.87","2.07","47.45","1.64","0.92","64.13","21.03","8.23","71.87","7.56","2.07","78.52","5.74","0.99","85.28","0","0","-","0.00","100.00","13.52","6.09","68.95","4.87","3.06","61.39","1.91","1.06","64.33","39.23","65.42","22.9","17.89","56.14","13","7.93","62.13","0","1.05","0.00","0.00","86.71","7.34","84.23","0.916","17113"
"2013-10-12 - Oilers 5, Maple Leafs 6","Toronto Maple Leafs","Limited ReportFull Report","47.65","43.05","42.36","50.40","26.16","30.73","45.98","15.88","23.13","40.70","2.77","4.23","39.61","0.92","2","31.53","11.02","24.57","30.97","4.52","11.93","27.48","3.61","8.55","29.66","0.92","4.23","17.82","25.46","50.48","6.42","12.77","33.46","1.86","6.3","22.76","0.96","0","100.00","51.74","100.00","27.21","17.91","60.30","9.34","8.37","52.72","0.89","0","100.00","9.52","100.00","17.46","81.73","0.992","19379"
"2013-10-12 - Penguins 5, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","43.183333333333","25.59","36.95","40.92","17.76","30.16","37.06","9.84","16.14","37.89","1.89","2.02","48.26","0.76","1.65","31.59","11.74","20.6","36.29","2.93","4.2","41.10","0.95","2.05","31.63","0.94","0","100.00","99.52","100.00","8.92","16.25","35.44","3.94","9.2","29.97","0.95","2.12","30.94","24.08","76.99","11.55","16.69","40.90","4.93","4.98","49.79","0","0","-","0.00","100.00","19.17","87.47","1.066","18939"
"2013-10-12 - Rangers 3, Blues 5","St Louis Blues","Limited ReportFull Report","43.066666666667","50.87","27.58","64.84","38.13","21.97","63.44","28.82","15.42","65.14","1.93","1.01","65.57","1.51","1.25","54.71","17.92","14.89","54.61","4.88","6.96","41.18","4.94","3.93","55.66","1.93","0","100.00","39.14","100.00","13.28","7.84","62.89","7.04","4.01","63.74","0","1.02","0.00","0.00","74.46","30.42","10.26","74.77","17.16","5.52","75.67","0","0","-","0.00","100.00","6.70","93.42","1.001","18130"
"2013-10-12 - Sabres 1, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","43.066666666667","42.82","35.96","54.36","34.03","27.91","54.94","23.65","23.12","50.58","0.94","1.01","48.19","1.98","2.08","48.70","22.01","21.79","50.26","11.87","11.11","51.65","11","9.99","52.42","0.94","0","100.00","8.56","100.00","10.22","10.53","49.25","3.96","5.99","39.82","0","1.02","0.00","0.00","82.92","15.97","9.4","62.95","7.5","6.41","53.94","0","0","-","0.00","100.00","3.99","95.61","0.996","21261"
"2013-10-12 - Senators 2, Sharks 3","San Jose Sharks","Limited ReportFull Report","43.016666666667","52.22","33.64","60.82","41.19","19.41","67.97","29.08","14.4","66.88","1.89","1.01","65.11","2.32","0.75","75.55","26.61","7.29","78.49","11.31","2.07","84.54","7.45","2.05","78.47","1.88","1.01","65.08","25.27","50.61","15.21","5.22","74.44","6.65","3.1","68.19","0","0","-","0.00","100.00","23.26","22.13","51.25","13.01","9.2","58.57","0","0","-","0.00","100.00","6.49","92.98","0.995","17562"
"2013-10-12 - Stars 1, Wild 5","Minnesota Wild","Limited ReportFull Report","49.95","54.82","28.82","65.54","39.73","20.31","66.17","28.92","12.03","70.63","2.93","0","100.00","1.93","0.67","74.41","27.09","8.66","75.78","8.08","2.98","73.05","5.08","1.97","72.09","1.93","0","100.00","38.03","100.00","19.49","5.51","77.95","8.39","0","100.00","0","0","-","0.00","-","21.11","19.39","52.13","15.78","9.48","62.47","1.06","0","100.00","6.72","100.00","10.12","100.00","1.101","18278"
"2013-10-13 - Coyotes 5, Hurricanes 3","Carolina Hurricanes","Limited ReportFull Report","38.883333333333","31.7","45.66","40.97","23.89","39.03","37.97","15.01","27.09","35.65","1.87","3.12","37.41","1.11","2.57","30.13","14.52","25.58","36.20","5.37","11.76","31.36","4.53","9.48","32.35","1.86","2.07","47.34","41.02","78.18","9.02","13.96","39.24","4.75","10.44","31.25","0","1.05","0.00","0.00","89.92","15.5","15.94","49.30","5.69","5.2","52.24","0","0","-","0.00","100.00","12.44","88.47","1.009","15384"
"2013-10-13 - Devils 0, Jets 3","Winnipeg Jets","Limited ReportFull Report","43.933333333333","37.9","43.13","46.77","31.52","28.72","52.32","24.44","17.88","57.75","1.93","0","100.00","1.88","1.64","53.46","14.9","17.19","46.43","6.9","5.01","57.91","5.98","2.97","66.78","0.96","0","100.00","16.13","100.00","8.01","12.01","40.03","3.96","8.13","32.78","0","0","-","0.00","100.00","18.55","17.45","51.52","12.47","6.83","64.62","0.95","0","100.00","7.59","100.00","7.89","100.00","1.079","15004"
"2013-10-13 - Kings 3, Panthers 0","Florida Panthers","Limited ReportFull Report","54","25.7","55.7","31.57","22.15","38.93","36.27","15.75","28.94","35.24","0","3.18","0.00","0.9","1.87","32.47","10.17","25.07","28.86","0","12.19","0.00","0","9.9","0.00","0","1.07","0.00","-","89.18","10.18","12.99","43.94","7.66","6.35","54.66","0","2.09","0.00","0.00","67.08","14.55","27.17","34.88","8.01","12.8","38.47","0","0","-","0.00","100.00","0.00","89.01","0.890","12810"
"2013-10-13 - Senators 1, Ducks 4","Anaheim Ducks","Limited ReportFull Report","46.5","61.58","51.78","54.32","54.11","37.1","59.33","40.28","25.9","60.87","3.91","1.01","79.39","3.26","2.31","58.53","33.97","29.04","53.91","15.14","12.75","54.27","14.33","10.62","57.43","2.9","1.04","73.66","20.21","90.25","19.11","16.08","54.30","9.22","6.84","57.39","0.94","0","100.00","10.22","100.00","26.28","22.14","54.27","16.64","8.58","65.97","0","0","-","0.00","100.00","9.70","96.08","1.058","17177"
"2013-10-14 - Oilers 2, Capitals 4","Washington Capitals","Limited ReportFull Report","47.95","41.22","40","50.75","26.61","30.58","46.53","17.68","21.48","45.15","1.91","2.06","48.13","1.71","1.63","51.18","23.1","19.29","54.50","9.8","9.59","50.54","4.98","7.27","40.63","0.92","1.06","46.44","18.44","85.45","13.41","9.57","58.38","7.27","4.88","59.82","0.94","1","48.56","12.95","79.58","15.14","18.31","45.27","5.19","9.28","35.84","0","0","-","0.00","100.00","10.82","90.41","1.012","18506"
"2013-10-14 - Red Wings 3, Bruins 2","Boston Bruins","Limited ReportFull Report","48.283333333333","42.89","42.3","50.34","29.33","37.7","43.75","20.39","25.82","44.13","1.87","3.19","37.02","1.28","1.38","48.00","19.12","18.42","50.94","6.36","4.44","58.87","4.52","4.43","50.47","0","2.14","0.00","0.00","51.69","12.57","14","47.31","3.75","8.48","30.66","1.03","1.05","49.42","27.42","87.59","21.27","22.77","48.30","12.06","11.93","50.27","0.89","0","100.00","7.38","100.00","9.19","87.65","0.968","17565"
"2013-10-14 - Wild 2, Sabres 1","Buffalo Sabres","Limited ReportFull Report","44.783333333333","31.57","31.6","49.98","24.66","25.91","48.76","17.56","11.76","59.89","0.92","0","100.00","1.24","1.23","50.23","11.8","15.36","43.46","6.28","6.65","48.58","5.44","3.28","62.37","0.92","0","100.00","16.88","100.00","5.37","8.86","37.75","2.83","3.17","47.14","0","0","-","0.00","100.00","14.52","16.12","47.40","6.47","5.33","54.81","0","0","-","0.00","100.00","5.26","100.00","1.053","18111"
"2013-10-15 - Blackhawks 3, Hurricanes 2","Carolina Hurricanes","Limited ReportFull Report","48.7","46.11","60.82","43.12","30.91","48.07","39.14","24.95","33.72","42.53","1.87","2.13","46.78","1.5","2.86","34.36","15.8","34.2","31.61","6.99","16.67","29.56","4.38","8.88","33.02","0.93","2.14","30.27","21.22","75.90","8.54","17.82","32.41","4.54","8.62","34.51","0","0","-","0.00","100.00","23.79","24.04","49.73","14.89","16.31","47.72","0.89","0","100.00","5.97","100.00","7.51","93.67","1.012","16263"
"2013-10-15 - Blue Jackets 1, Red Wings 2","Detroit Red Wings","Limited ReportFull Report","47.983333333333","44.22","38.38","53.54","35.48","31.02","53.36","24.46","27.15","47.39","0.94","0","100.00","1.26","1.39","47.56","14.7","16.98","46.40","3.86","5.01","43.52","1.95","4.96","28.28","0","0","-","0.00","100.00","10.97","11.78","48.23","6.9","8.05","46.17","0.95","0","100.00","13.73","100.00","25.21","18.97","57.06","12.74","13.02","49.46","0","0","-","0.00","100.00","3.86","100.00","1.039","20066"
"2013-10-15 - Canadiens 3, Jets 0","Winnipeg Jets","Limited ReportFull Report","44.033333333333","51.84","41.33","55.64","36.44","34.38","51.45","26.29","19.87","56.94","0","2.13","0.00","1.54","2.35","39.61","18.32","22.08","45.35","6.08","7.71","44.12","5.21","5.48","48.71","0","1.06","0.00","0.00","80.70","11.9","14.64","44.82","6.32","7.66","45.22","0","1.04","0.00","0.00","86.42","27.23","15.68","63.45","13.58","6.77","66.73","0","0","-","0.00","100.00","0.00","89.27","0.893","15004"
"2013-10-15 - Canucks 3, Flyers 2","Philadelphia Flyers","Limited ReportFull Report","52.533333333333","42.79","48.6","46.82","31.44","32.85","48.90","18.78","22.95","45.00","1.89","3.08","38.00","1.31","1.53","45.98","16.49","17.35","48.74","3.8","6.27","37.76","2.9","5.14","36.06","1.88","3.08","37.95","64.91","40.15","12.82","10.97","53.87","4.84","3.06","61.26","0","0","-","0.00","100.00","25.02","25.64","49.39","11.21","13.56","45.26","0","0","-","0.00","100.00","10.05","86.58","0.966","19588"
"2013-10-15 - Kings 1, Lightning 5","Tampa Bay Lightning","Limited ReportFull Report","43.733333333333","39.02","39.85","49.47","28.67","32.41","46.94","21.11","19.59","51.87","3.91","1","79.58","1.29","1.15","52.91","18.49","17.49","51.38","7.09","3.96","64.17","6.17","1.94","76.05","1.94","0","100.00","31.49","100.00","11.54","13.15","46.75","5.99","7.85","43.28","1.89","1","65.45","31.58","87.28","19.9","22","47.50","8.97","9.52","48.51","0","0","-","0.00","100.00","18.54","94.87","1.134","16310"
"2013-10-15 - Oilers 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","50.15","41.65","38.21","52.15","29.21","22.93","56.02","23.24","14.92","60.90","1.89","2.02","48.26","1.59","1.94","45.10","14.7","22.32","39.70","6.67","12.22","35.30","6.75","8.12","45.39","0.94","2.02","31.79","13.95","75.11","8.07","10.05","44.53","3.96","4.09","49.22","0.95","0","100.00","23.92","100.00","22.54","10.73","67.75","11.57","2.86","80.18","0","0","-","0.00","100.00","8.12","86.44","0.946","18410"
"2013-10-15 - Panthers 3, Predators 4","Nashville Predators","Limited ReportFull Report","53.9","47.58","42.48","52.83","37.13","33.74","52.39","28.3","20.79","57.65","2.83","3.04","48.24","2.22","1.29","63.15","20.72","15.37","57.42","11.42","4.2","73.12","7.77","3.1","71.49","1.88","1.01","65.08","24.22","67.41","9.36","10.99","46.00","7.04","4.01","63.73","0","1.02","0.00","0.00","74.46","23.33","22.48","50.92","13.38","10.7","55.57","0.95","0.94","50.21","7.07","91.23","10.00","85.39","0.954","15935"
"2013-10-15 - Sabres 4, Islanders 3","New York Islanders","Limited ReportFull Report","46.083333333333","56.6","48.68","53.76","43.53","36.91","54.11","32.83","22.95","58.85","1.89","2.02","48.26","3.56","2.45","59.25","35.84","29.72","54.67","18.07","14.48","55.52","14.5","9.24","61.10","1.88","2.02","48.24","12.98","78.12","17.79","15.17","53.97","9.84","8.15","54.70","0","0","-","0.00","100.00","16.95","14.65","53.64","8.07","4.71","63.16","0","0","-","0.00","100.00","5.75","91.19","0.969","10512"
